พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
,ผลิตเครื่องเรือนเครื่องใช้จากไม้อัด ไม้ปาติเกิลและไม้ยางพาราแปรูป,21,แกลง,31001,3700,บ้านบึง-แกลง,บ้านหนองตะเกรา,265,3734,150,115,ระยอง,5,200000000,55/1,300000000,จ3-37-2/46รย,038-626325,38000000,483,960000,ทางเกวียน,538960000,125,20200000000000,บริษัท ซันชัย เฟอร์นิช จำกัด,บริษัท ซันชัย เฟอร์นิช จำกัด,3,46,21110,
1920,ผลิตเครื่องเรือนและเครื่องตกแต่งภายในอาคาร รวมทั้งชิ้นส่วนต่างๆ ที่ทำมาจากไม้ยางพาราและไม้อื่นๆ,21,แกลง,31001,3700,     -,     -,30,3735,20,10,ระยอง,2,6000000,10,1000000,จ3-37-4/45รย,     -,200000,574,1800000,ทางเกวียน,9000000,126,20200000000000,บริษัท เจ เค อินโนเวชั่น วู๊ด โปรดักส์ จำกัด,บริษัท เจ เค อินโนเวชั่น วู๊ด โปรดักส์ จำกัด,3,45,21110,9600
25288,ผลิตเฟอร์นิเจอร์และชิ้นส่วนเฟอร์นิเจอร์จากไม้ยางพารา,21,แกลง,31001,3700,บ้านบึง-แกลง,,685,3736,400,285,ระยอง,14,43000000,9,20000000,ส3-37-2/31รย,038-671951-4,114000000,3095.49,9000000,กระแสบน,186000000,127,210000000000,บริษัท เซ้าท์อีสท์วู้ด จำกัด,บริษัท เซ้าท์อีสท์วู้ด จำกัด,3,31,21110,51200
1800,ผลิตเครื่องเรือน หมอน ที่นอนที่ทำจากยางพารา,21,แกลง,31001,3700,,,22,3737,10,12,ระยอง,4,9200000,160/2,10000000,จ3-37-87/58รย,,27000000,299.87,6000000,กองดิน,52200000,128,20200000000000,บริษัท เลเท็กซ์ ซิลเทมส์ จำกัด (มหาชน),บริษัท เลเท็กซ์ ซิลเทมส์ จำกัด (มหาชน),3,58,22160,5248
3200,ทำเครื่องเรือน เครื่องตกแต่งภายในอาคารจากไม้ยางพาราแปรรูป ไม้ปาร์ติเกิ้ล หรือไม้อัด,21,แกลง,31001,3700,บ้านบึง-แกลง,เขาวังจิก,62,3738,32,30,ระยอง,4,10000000,123,10000000,จ3-37-1/46รย,,15000000,276,1200000,กระแสบน,36200000,129,20200000000000,บริษัท อิมเมจ เฟอร์นิเจอร์ จำกัด,บริษัท อิมเมจ เฟอร์นิเจอร์ จำกัด,3,46,21110,16000
3201,ผลิตเฟอร์นิเจอร์จากไม้ยางพาราเพื่อการส่งออก,21,แกลง,31001,3700,สุขุมวิท,      -,97,3739,50,47,ระยอง,2,3000000,346,3000000,จ3-37-2/44รย,     -,6000000,594.5,0,ทุ่งควายกิน,12000000,130,20200000000000,บริษัท รีแล็กท์ อินดัสตรี จำกัด,บริษัท รีแล็กท์ อินดัสตรี จำกัด,3,44,21110,4025
3201,ทำเครื่องเรือนเครื่องใช้จากไม้ยางพาราแปรรูป,21,แกลง,31001,3700,สุขุมวิท,เนินหย่อง,97,3740,50,47,ระยอง,12,3000000,18,3000000,จ3-37-1/45รย,038-674145,6000000,464,5000000,วังหว้า,17000000,131,20200000000000,บริษัท รีเบิร์ท อินดัสตรีส์ จำกัด,บริษัท รีเบิร์ท อินดัสตรีส์ จำกัด,3,45,21110,20800
1120,ทำเครื่องเรือนเครื่องใช้ภายในบ้าน เช่น โซฟา,21,แกลง,31001,3700,สุขุมวิท,,31,3741,21,10,ระยอง,,0,306/2,400000,จ3-37-229/47รย,038-889329,600000,90,0,ทางเกวียน,1000000,132,20200000000000,บริษัท เอ ดี ดี เลเทอร์ จำกัด,บริษัท เอ ดี ดี เลเทอร์ จำกัด,3,47,21110,2886
3240,ทำเครื่องเรือนเครื่องใช้จาก ไม้ยางพาราแปรรูปแล้ว,21,แกลง,31001,3700,หนองกันเกรา,,35,3742,5,30,ระยอง,,10000000,68/2,5000000,จ3-37-169/58รย,,6000000,496.42,4000000,ทางเกวียน,25000000,133,20200000000000,บริษัท ไทยมิกิโมคึ จำกัด,บริษัท ไทยมิกิโมคึ จำกัด,3,58,21110,0
5580,ทำเครื่องเรือนหรือเครื่องตบแต่งในอาคาร จากไม้ปาร์ติเกิลบอร์ด และไม้เอ็มดีเอฟ,21,แกลง,31001,3700,สุขุมวิท,,14,3743,5,9,ระยอง,1,2000000,54/1,200000,จ3-37-13/55รย,,4000000,79,5000000,กองดิน,11200000,134,20200000000000,บริษัท คอมฟี่ ฟร็อก จำกัด,บริษัท คอมฟี่ ฟร็อก จำกัด,3,55,22160,6240
2160,ทำเครื่องเรือนและเครื่องใช้จากไม้ยางพารา,21,แกลง,31001,3700,,,140,3744,100,40,ระยอง,7,2000000,6-ก.ค.,2000000,ศ3-37-1/35รย,038-674621-2,3500000,333.5,2400000,ทางเกวียน,9900000,135,210000000000,บริษัท เอพินา อุตสาหกรรม จำกัด,บริษัท เอพินา อุตสาหกรรม จำกัด,3,35,21110,19708
10368,ทำเครื่องเรือน เครื่องใช้ในบ้านเรือน โดยใช้ไม้แปรรูป,21,แกลง,31001,3700,บ้านบึง-แกลง,,200,3745,80,120,ระยอง,1,5000000,14-มี.ค.,5000000,3-37-1/46รย,0 3867 7688,15000000,773.5,10000000,ทางเกวียน,35000000,136,10200000000000,บริษัท ยูเนี่ยนฟอร์เรส จำกัด,บริษัท ยูเนี่ยนฟอร์เรส จำกัด,3,46,21110,35152
0,ทำเครื่องเรือนหรือเครื่องตบแต่งภายในอาคารจากไม้ แก้ว ยาง หรืออโลหะอื่น,21,แกลง,31001,3700,,,107,3746,62,45,ระยอง,,0,โฉนดที่ดินเลขที่ 22330 22422 42819 และ 43811,3000000,3-37-13/65รย,,2000000,4554.1,0,ทางเกวียน,5000000,137,10200000000000,บริษัท ไทยพลาย วีเนียร์ แอนด์ พาเนล อินดัสตรีส์ จำกัด,บริษัท ไทยพลาย วีเนียร์ แอนด์ พาเนล อินดัสตรีส์ จำกัด,3,65,21110,20272
1200,ผลิตกระดาษขาว,21,แกลง,17012,3802,บ้านบึง-แกลง,วัดกระแสบน,58,3747,12,46,ระยอง,3,15000000,-,10000000,3-38(2)-1/40รย,038-873058,16000000,3555.25,5000000,กระแสบน,46000000,138,10200000000000,บริษัท ระยองเปเปอร์ อินดัสทรี จำกัด,บริษัท ระยองเปเปอร์ อินดัสทรี จำกัด,3,40,21110,31000
570,ผลิตกล่องกระดาษ,21,แกลง,17020,3900,,,32,3748,19,13,ระยอง,9,4000000,99/8,2500000,จ3-39-1/58รย,812553739,1600000,110,3000000,ทางเกวียน,11100000,139,20200000000000,บริษัท เจอาร์ดีกรุ๊ป จำกัด,บริษัท เจอาร์ดีกรุ๊ป จำกัด,3,58,21110,9600
1200,ผลิตปุ๋ยอินทรีย์อัดเม็ด ปุ๋ยน้ำหมักชีวภาพ สารสกัดสมุนไพร อาหารผสมล่วงหน้าสำหรับสัตว์ นำตะกอนน้ำเสียที่มีคุณสมบัติเป็นตะกอนอินทรีย์จากโรงงานอุตสาหกรรมมาเป็นวัตถุดิบ,21,แกลง,20121,4301,,,15,3749,5,10,ระยอง,4,4500000,88,2500000,จ3-43(1)-50/47รย,,2000000,1079,1500000,บ้านนา,10500000,140,20200000000000,บริษัท พรชัยเกษตร 1 ชีวภาพ พี.ซี. จำกัด,บริษัท พรชัยเกษตร 1 ชีวภาพ พี.ซี. จำกัด,3,47,21110,4800
64,ทำปุ๋ยชีวภาพ,21,แกลง,20121,4301,,,4,3750,2,2,ระยอง,6,2000000,230/1,2000000,จ3-43(1)-11/65รย,,5000000,88,1000000,กร่ำ,10000000,141,20200000000000,บริษัท ไทยโอกาเบ้ โพรโมชั่น จำกัด,บริษัท ไทยโอกาเบ้ โพรโมชั่น จำกัด,3,65,21190,64
0,ผลิตเครื่องสำอาง,21,แกลง,20232,4703,,,114,3751,102,12,ระยอง,2,0,1-ก.พ.,5000000,จ3-47(3)-3/65รย,,5000000,478.67,0,คลองปูน,10000000,142,20200000000000,บริษัท รีเอ็กซ์ โปรดักส์ จำกัด,บริษัท รีเอ็กซ์ โปรดักส์ จำกัด,3,65,21170,12800
0,ทำเครื่องสำอาง,21,แกลง,20232,4703,สุขุมวิท,,114,3752,102,12,ระยอง,2,10000000,73,5000000,จ3-47(3)-1/51รย,038-668727,4000000,287.68,0,คลองปูน,19000000,143,20200000000000,บริษัท รีเอ็กซ์ โปรดักส์ จำกัด,บริษัท รีเอ็กซ์ โปรดักส์ จำกัด,3,51,21170,0
19336,โรงงานผลิตแอสฟัลท์ติกคอนกรีต,21,แกลง,19209,5001,,,0,3753,0,0,ระยอง,7,0,โฉนดที่ดินเลขที่ 25321 เลขที่ดิน 111 เล่ม 254 หน้า 21,0,จ3-50(1)-2/60รย,039-460588-9,0,479.75,0,กองดิน,0,144,20200000000000,ห้างหุ้นส่วนจำกัด ป.ศิริภัณฑ์ จันทบุรี,ห้างหุ้นส่วนจำกัด ป.ศิริภัณฑ์ จันทบุรี,3,60,22160,0
1100,ผลิตแท่งเชื้อเพลิงแข็ง,21,แกลง,19202,5003,ท่ากะพัก-เนินยาง,,66,3754,30,36,ระยอง,13,0,222,36000000,จ3-50(3)-1/39รย,038-879136-7,14000000,462.5,0,ทุ่งควายกิน,50000000,145,20200000000000,บริษัท ซินแม็กซ์ อินเตอร์เนชั่นแนล จำกัด,บริษัท ซินแม็กซ์ อินเตอร์เนชั่นแนล จำกัด,3,39,21110,23600
16000,ผลิตแอสฟัลท์ติกคอนกรีต,21,แกลง,19209,5004,,,8,3755,0,8,ระยอง,7,0,119/5,2000000,จ3-50(4)-2/50รย,,10000000,461,0,กองดิน,12000000,146,20200000000000,ห้างหุ้นส่วนจำกัด ศิลาวัฒน์,ห้างหุ้นส่วนจำกัด ศิลาวัฒน์,3,50,22160,16000
0,ผลิตเอสฟัลท์ติกคอนกรีต,21,แกลง,19209,5004,,,4,3756,0,4,ระยอง,14,0,74/4,500000,จ3-50(4)-52/59รย,,4000000,492,5000000,วังหว้า,9500000,147,20200000000000,ห้างหุ้นส่วนจำกัด เมืองแกลงการโยธา,ห้างหุ้นส่วนจำกัด เมืองแกลงการโยธา,3,59,21110,3386
0,ผสมแอสฟัสติกคอนกรีต,21,แกลง,19209,5004,,,16,3757,6,10,ระยอง,6,3000000,555,6000000,จ3-50(4)-8/59รย,"038-672299,0038-671899",14000000,492,7000000,กองดิน,30000000,148,20200000000000,ห้างหุ้นส่วนจำกัด จีรนารถก่อสร้าง,ห้างหุ้นส่วนจำกัด จีรนารถก่อสร้าง,3,59,22160,12448
1125,ผลิตแอสฟัลท์ติคคอนกรีต,21,แกลง,19209,5004,สุขุมวิท,,4,3758,0,4,ระยอง,8,200000,56,1000000,3-50(4)-1/35รย,,1000000,804.34,7700000,กองดิน,9900000,149,10200000000000,บริษัท สหวิศวก่อสร้าง จำกัด,บริษัท สหวิศวก่อสร้าง จำกัด,3,35,22160,22400
360,ผลิตแอลฟัลท์ติกคอนกรีต,21,แกลง,19209,5004,,,8,3759,0,8,ระยอง,4,2000000,112/5,22000000,จ3-50(4)-23/61รย,,18000000,490,0,กองดิน,42000000,150,20200000000000,บริษัท บ้านค่ายผลิตภัณฑ์คอนกรีต จำกัด,บริษัท บ้านค่ายผลิตภัณฑ์คอนกรีต จำกัด,3,61,22160,57884
400,ผลิตน้ำยางข้น,21,แกลง,22191,5203,สุขุมวิท, ,5,3760,0,5,ระยอง,4,4500000,160,8000000,3-52(3)-1/32รย, ,4000000,469.44,2800000,กองดิน,19300000,151,10200000000000,บริษัท ดี.เอส.รับเบอร์แอนด์ลาเท็กซ์ จำกัด,บริษัท ดี.เอส.รับเบอร์แอนด์ลาเท็กซ์ จำกัด,3,32,22160,83200
1537,"ผลิตแผ่นยางแผ่น, ยางแท่ง, ยางแย่งเอสทีอาร์ 20",21,แกลง,22191,5203,-,-,10,3761,4,6,ระยอง,6,8489923,999/1,2000000,จ3-52(3)-10/55รย,,2000000,420,2500000,ทุ่งควายกิน,14989923,152,20200000000000,บริษัท ชาตไพสิฐ รับเบอร์ จำกัด,บริษัท ชาตไพสิฐ รับเบอร์ จำกัด,3,55,21110,10741
1225,ผลิตน้ำยางข้น และยางเครฟ,21,แกลง,22191,5203,บ้านบึง-แกลง,,48,3762,20,28,ระยอง,8,0,167,42400000,ส3-52(3)-1/31รย,2112474,0,303.25,0,กระแสบน,42400000,153,210000000000,บริษัท ไทยแมคเอสทีอาร์ จำกัด,บริษัท ไทยแมคเอสทีอาร์ จำกัด,3,31,21110,140768
4140,ทำยางแผ่นรมควัน,21,แกลง,22191,5203,รพช.สายบ้านนา-บ้านน้ำใส,,33,3763,10,23,ระยอง,9,60000000,99/9,100000000,จ3-52(3)-6/51รย,089-8327841,10000000,492,6000000,บ้านนา,176000000,154,20200000000000,บริษัท แพสุขชื่นรับเบอร์ จำกัด,บริษัท แพสุขชื่นรับเบอร์ จำกัด,3,51,21110,30400
1800,ทำยางแผ่นรมควัน,21,แกลง,22191,5203,สุขุมวิท,,9,3764,0,9,ระยอง,6,15000000,โฉนดที่ดินเลขที่ 30297,20000000,จ3-52(3)-27/54รย,,1500000,325,1000000,ห้วยยาง,37500000,155,20200000000000,บริษัท ยางไทย เอเชีย จำกัด,บริษัท ยางไทย เอเชีย จำกัด,3,54,21110,4000
550,ทำยางแผ่นดิบ ทำยางแผ่นผึ่งแห้ง/รมควัน ทำยางเครฟ,21,แกลง,22191,5203,       -,        -,7,3765,3,4,ระยอง,8,2934500,,0,จ3-52(3)-2/43รย,02-4340180-91,865500,53,0,กระแสบน,3800000,156,20200000000000,สำนักงานกองทุนสงเคราะห์การทำสวนยาง,สำนักงานกองทุนสงเคราะห์การทำสวนยาง,3,43,21110,3240
12094,"ผลิตยางแท่ง STR 20, ยางคอมพาวน์",21,แกลง,22191,5203,สุขุมวิท-มาบพลู,,3,3766,0,3,ระยอง,6,420988960,888,0,3-52(3)-15/55รย,032-623299,57000000,14244.68,55736487,กองดิน,533725447,157,10200000000000,บริษัท ซินหย่วนด้ารับเบอร์ (ประเทศไทย) จำกัด,บริษัท ซินหย่วนด้ารับเบอร์ (ประเทศไทย) จำกัด,3,55,22160,104131
550,ทำยางแผ่นดิบ ทำยางแผ่นผึ่งแห้ง/รมควัน ทำยางเครฟ,21,แกลง,22191,5203,       -,       -,7,3767,3,4,ระยอง,7,2934500,,0,จ3-52(3)-3/43รย, 02-4340180-91,865500,53,0,ทุ่งควายกิน,3800000,158,20200000000000,สหกรณ์กองทุนสวนยางบ้านชุมนุมสูง จำกัด,สหกรณ์กองทุนสวนยางบ้านชุมนุมสูง จำกัด,3,43,21110,1747
4800,ทำยางแผ่นรมควัน,21,แกลง,22191,5203,สุขุมวิท,,70,3768,35,35,ระยอง,6,15000000,28-พ.ค.,90000000,จ3-52(3)-4/47รย,038-672052,2330000,454,10000000,ห้วยยาง,117330000,159,20200000000000,บริษัท ยางไทย เอเชีย จำกัด,บริษัท ยางไทย เอเชีย จำกัด,3,47,21110,27200
0,ผลิตน้ำยางข้น,21,แกลง,22191,5203,,,24,3769,12,12,ระยอง,3,5000000,111,5000000,จ3-52(3)-14/47รย,038-944544,15000000,440,3000000,ห้วยยาง,28000000,160,20200000000000,บริษัท เซาท์แลนด์ ลาเท็กซ์ จำกัด,บริษัท เซาท์แลนด์ ลาเท็กซ์ จำกัด,3,47,21110,0
3616,ผลิตยางแผ่นรมควัน,21,แกลง,22191,5203,-,-,70,3770,70,0,ระยอง,10,30000000,158,30000000,จ3-52(3)-26/55รย,,4000000,393,4100000,ทางเกวียน,68100000,161,20200000000000,บริษัท ศุภาคย์ จำกัด,บริษัท ศุภาคย์ จำกัด,3,55,21110,34568
0,ผลิตน้ำยางข้นและยางสกิมเครฟ,21,แกลง,22191,5203,เจริญสุข-ดอนสำราญ,-,67,3771,10,57,ระยอง,3,8000000,20-ก.ค.,10000000,จ3-52(3)-1/46รย,038886479-82,12000000,494,19600000,ทางเกวียน,49600000,162,20200000000000,บริษัท ยูนิเท็กซ์ รับเบอร์ จำกัด,บริษัท ยูนิเท็กซ์ รับเบอร์ จำกัด,3,46,21110,44800
1620,ซื้อ-ขาย ยางพารา,21,แกลง,22191,5203,,,7,3772,0,7,ระยอง,1,0,7-ก.ค.,20000000,จ3-52(3)-9/58รย,038-677421,0,188,1509000,ทางเกวียน,21509000,163,20200000000000,นางวันทนา เหมบุตร,นางวันทนา เหมบุตร,3,58,21110,2012
2800,ผลิตน้ำยางข้น,21,แกลง,22191,5203,สุขุมวิท-จันทบุรี,,42,3773,15,27,ระยอง,6,7000000,22-มี.ค.,9000000,3-52(3)-1/34รย,038-669251-2,21000000,518,3000000,กองดิน,40000000,164,10200000000000,บริษัท พีพี โกลบอล พลาสติก จำกัด,บริษัท พีพี โกลบอล พลาสติก จำกัด,3,34,22160,41214
3750,ผลิตยางแท่ง STR 20,21,แกลง,22191,5203,วังจิก-เขาช่องลม,-,20,3774,5,15,ระยอง,4,0,91,50000000,3-52(3)-15/50รย,081-8285740,20000000,5026,0,กระแสบน,70000000,165,10200000000000,บริษัท ไต๋ รับเบอร์ จำกัด,บริษัท ไต๋ รับเบอร์ จำกัด,3,50,21110,114516
7020,ผลิตยางแท่ง เอส ที อาร์ 20,21,แกลง,22191,5203,สุขุมวิท,วิจิตร 3,100,3775,60,40,ระยอง,12,25000000,,100000000,3-52(3)-3/49รย,038-886482,50000000,3106,10000000,วังหว้า,185000000,166,10200000000000,บริษัท เซาท์แลนด์ รีซอร์ซ จำกัด,บริษัท เซาท์แลนด์ รีซอร์ซ จำกัด,3,49,21110,104000
1225,ผลิตน้ำยางข้นและยางเครฟ,21,แกลง,22191,5203,บ้านบึง-แกลง ,,45,3776,14,31,ระยอง,13,967998,167,8000000,ส3-52(3)-1/34รย,01-2118664,19065970,267.75,0,กระแสบน,28033968,167,210000000000,บริษัท ไทยแมคเอสทีอาร์ จำกัด,บริษัท ไทยแมคเอสทีอาร์ จำกัด,3,34,21110,140768
0,ทำน้ำยางข้น และยางสกิมเครป,21,แกลง,22191,5203,,,27,3777,9,18,ระยอง,8,17200000,99/19,15000000,จ3-52(3)-2/50รย,038-675064,11200000,475,1600000,กองดิน,45000000,168,20200000000000,บริษัท ที.เอส.ที.(2005) ลาเท็กซ์ จำกัด,บริษัท ที.เอส.ที.(2005) ลาเท็กซ์ จำกัด,3,50,22160,0
1350,ผลิตน้ำยางข้น,21,แกลง,22191,5203,สุนทรเวช,วัดห้วยยาง,13,3778,5,8,ระยอง,7,0,30,3000000,จ3-52(3)-1/45รย,038-633045,0,280.5,10000000,ห้วยยาง,13000000,169,20200000000000,บริษัท ซุปเปอร์ ลาเท็กซ์ จำกัด,บริษัท ซุปเปอร์ ลาเท็กซ์ จำกัด,3,45,21110,4000
2304,ผลิตยางแผ่นรมควัน,21,แกลง,22191,5203,,,70,3779,70,0,ระยอง,1,30000000,"โฉนดที่ดินเลขที่ 45247,60451,45214",30000000,จ3-52(3)-66/58รย,038-992124,4000000,445.6,100000,ทางเกวียน,64100000,170,20200000000000,บริษัท ยูเนี่ยน อีสท์ รับเบอร์ จำกัด,บริษัท ยูเนี่ยน อีสท์ รับเบอร์ จำกัด,3,58,21110,0
1800,ผลิตถุงมือยาง,21,แกลง,22199,5204,บ้านบึง-แกลง, ,158,3780,151,7,ระยอง,8,4000000,170,24800000,ส3-52(4)-1/37รย,3211864,19500000,525.5,300000,กระแสบน,48600000,171,210000000000,บริษัท คิม โกลฟส์ จำกัด,บริษัท คิม โกลฟส์ จำกัด,3,37,21110,11600
3780,ผลิตภาชนะบรรจุเครื่องสำอางจากพลาสติก,21,แกลง,22210,5301,สุขุมวิท,-,249,3781,222,27,ระยอง,2,7000000,73,2500000,3-53(1)-1/45รย,038-668728-9,5500000,2783.21,0,คลองปูน,15000000,172,10200000000000,บริษัท ไบโอแคร์ แล็บบอราโทรี่ จำกัด,บริษัท ไบโอแคร์ แล็บบอราโทรี่ จำกัด,3,45,21170,3780
600,ผลิตภาชนะบรรจุจากพลาสติก,21,แกลง,22220,5304,,วิจิตร 3,7,3782,3,4,ระยอง,12,3000000,21-ก.พ.,1000000,จ3-53(4)-11/58รย,081-9405251,2200000,180.5,1000000,วังหว้า,7200000,173,20200000000000,ห้างหุ้นส่วนจำกัด สินสมุทรพลาสติก,ห้างหุ้นส่วนจำกัด สินสมุทรพลาสติก,3,58,21110,3836
448,"ทำเชือกฟาง,ถงพลาสติก",21,แกลง,22220,5304,สุขุมวิท,,7,3783,0,7,ระยอง,,1500000,5-ม.ค.,500000,จ3-53(4)-2/39รย,038-886739,2000000,142,2000000,ทางเกวียน,6000000,174,20200000000000,,นายชยุต จงเจริญ,3,39,21110,1068
0,ผลิตขวดพลาสติก,21,แกลง,22220,5304,,,7,3784,3,4,ระยอง,4,500000,83/1,2000000,จ3-53(4)-53/47รย,,2000000,97,1000000,กร่ำ,5500000,175,20200000000000,ห้างหุ้นส่วนจำกัด จั๊วพลาสติก,ห้างหุ้นส่วนจำกัด จั๊วพลาสติก,3,47,21190,
80,บดย่อยพลาสติก,21,แกลง,22230,5305,,,4,3785,1,3,ระยอง,7,100000,โฉนดที่ดินเลขที่ 55646 เล่มที่ 557 หน้า 46,100000,จ3-53(5)-70/56รย,,30000,50,500000,คลองปูน,730000,176,20200000000000,นายจิระศักดิ์ ไทยโกษา,นายจิระศักดิ์ ไทยโกษา,3,56,21170,1792
0,หลอมพลาสติกและฉีดขึ้นรูปผลิตภัณฑ์ต่างๆ บดย่อยพลาสติก,21,แกลง,22230,5305,,,35,3786,15,20,ระยอง,6,1000000,โฉนดที่ดินเลขที่ 24478 24479 89783,1000000,จ3-53(5)-2/63รย,,5000000,487.2,5000000,กองดิน,12000000,177,20200000000000,-,นายประยุทธ พานทอง,3,63,22160,7800
6440,ผลิตขวด ผลิตภัณฑ์จากแก้วทุกชนิด และอิฐแก้ว,21,แกลง,23101,5400,เนินไม้หอม,-,225,3787,55,170,ระยอง,4,250000000,194,0,3-54-1/46รย,038-632504-7,2050000000,46702.9,0,กระแสบน,2300000000,178,10200000000000,บริษัท ระยองกล๊าส อินดัสทรี จำกัด,บริษัท ระยองกล๊าส อินดัสทรี จำกัด,3,46,21110,6440
0,"ทำอิฐบล็อก, คอนกรีตอัดแรง, แผ่นพื้นสำเร็จ, คอนกรีตผสมเสร็จ",21,แกลง,23953,5801,สุขุมวิท,,20,3788,5,15,ระยอง,11,500000,399,1000000,จ3-58(1)-35/60รย,,1500000,278.25,4000000,ทุ่งควายกิน,7000000,179,20200000000000,ห้างหุ้นส่วนจำกัด ทรงชัยคอนกรีต,ห้างหุ้นส่วนจำกัด ทรงชัยคอนกรีต,3,60,21110,14424
0,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,หนองกันเกรา,,5,3789,0,5,ระยอง,,5000000,64/1,5000000,จ3-58(1)-136/59รย,081-3051201,10000000,197.74,5000000,ทางเกวียน,25000000,180,20200000000000,โรงงานคอนกรีตผสมเสร็จแกลง,โรงงานคอนกรีตผสมเสร็จแกลง,3,59,21110,4800
350,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,บ้านบึง-แกลง,,16,3790,9,7,ระยอง,9,2000000,9-ก.ย.,5000000,จ3-58(1)-22/47รย,039-312628,0,78.7,2520000,กระแสบน,9520000,181,20200000000000,ห้างหุ้นส่วนจำกัด กระแสบนคอนกรีต,ห้างหุ้นส่วนจำกัด กระแสบนคอนกรีต,3,47,21110,0
0,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,บ้านเพ-แกลง,ทางหลวงแผ่นดินสาย 3145,3,3791,0,3,ระยอง,3,0,102,1000000,จ3-58(1)-38/50รย,038-648519,2000000,189.74,16000000,ชากพง,19000000,182,20200000000000,บริษัท เจียฮะฮวด จำกัด (โรงงานคอนกรีตผสมเสร็จแกลง),บริษัท เจียฮะฮวด จำกัด (โรงงานคอนกรีตผสมเสร็จแกลง),3,50,21190,813
482,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,,,5,3792,2,3,ระยอง,,1000000,โฉนดที่ดินเลขที่ 59280 59281 59282 59283 59288 59289 59290,1000000,จ3-58(1)-108/63รย,,2000000,290.5,4000000,ทางเกวียน,8000000,183,20200000000000,บริษัท กรุงเทพ คอนกรีต (1989) จำกัด,บริษัท กรุงเทพ คอนกรีต (1989) จำกัด,3,63,21110,19004
150,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,,,10,3793,3,7,ระยอง,,500000,โฉนดที่ดินเลขที่ 24091,1000000,จ3-58(1)-7/64รย,,1500000,78.7,3000000,กองดิน,6000000,184,20200000000000,ห้างหุ้นส่วนจำกัด ผลจิณฎา การโยธา,ห้างหุ้นส่วนจำกัด ผลจิณฎา การโยธา,3,64,22160,12230
360,"ทำอิฐบล๊อค, ทำคอนกรีตอัดแรง, ทำคอนกรีตผสมเสร็จ",21,แกลง,23959,5801,,,20,3794,5,15,ระยอง,6,500000,265/1,1000000,จ3-58(1)-17/56รย,,1500000,333.43,4000000,ทุ่งควายกิน,7000000,185,20200000000000,ห้างหุ้นส่วนจำกัด ทรงชัยคอนกรีต,ห้างหุ้นส่วนจำกัด ทรงชัยคอนกรีต,3,56,21110,47676
1600,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,สุขุมวิท,,7,3795,1,6,ระยอง,6,6000000,50/4,2000000,จ3-58(1)-229/59รย,086-3086461,10000000,318,1000000,กองดิน,19000000,186,20200000000000,ห้างหุ้นส่วนจำกัด กัญญาณัฐการโยธา,ห้างหุ้นส่วนจำกัด กัญญาณัฐการโยธา,3,59,22160,0
1900,ผลิตคอนกรีตผสมเสร็จ,21,แกลง,23953,5801,สุขุมวิท,,20,3796,4,16,ระยอง,4,0,58/6,1000000,จ3-58(1)-9/39รย,038-632135,0,130.5,0,ชากโดน,1000000,187,20200000000000,ห้างหุ้นส่วนจำกัด ส.กิจชัยคอนกรีต,ห้างหุ้นส่วนจำกัด ส.กิจชัยคอนกรีต,3,39,21110,5100
350,ผลิตภัณฑ์คอนกรีตผสมเสร็จ,21,แกลง,23953,5801,สุขุมวิท,,7,3797,0,7,ระยอง,1,3000000,289,0,จ3-58(1)-115/49รย,038-806330-1,2000000,78.7,0,กองดิน,5000000,188,20200000000000,ห้างหุ้นส่วนจำกัด นวไพศาลคอนกรีต,ห้างหุ้นส่วนจำกัด นวไพศาลคอนกรีต,3,49,22160,18400
700,ผลิตคอนกรีตผสมเสร็จ และซีเมนต์แปรรูป (ท่ออัดแรง),21,แกลง,23953,5801,-,-,11,3798,1,10,ระยอง,14,1500000,74/4,1000000,จ3-58(1)-91/52รย,,3000000,148.5,0,วังหว้า,5500000,189,20200000000000,ห้างหุ้นส่วนจำกัด ชากตะไคร้คอนกรีต,ห้างหุ้นส่วนจำกัด ชากตะไคร้คอนกรีต,3,52,21110,20800
