_id,ปี,เจ้าของข้อมูล,อำเภอ,ตำบล,หน่วย,ผลผลิตเฉลี่ย
419,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ยี่ล้น,กิโลกรัม/ไร่,785.14
420,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,บางจัก,กิโลกรัม/ไร่,768.12
421,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,กิโลกรัม/ไร่,834.52
422,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,คลองขนาก,กิโลกรัม/ไร่,772.82
423,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่วง,กิโลกรัม/ไร่,828.54
424,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,สี่ร้อย,กิโลกรัม/ไร่,711.52
425,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,กิโลกรัม/ไร่,806.24
426,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หัวตะพาน,กิโลกรัม/ไร่,750.39
427,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หลักแก้ว,กิโลกรัม/ไร่,798.62
428,2565,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,กิโลกรัม/ไร่,745.17
429,2565,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,สามโก้,กิโลกรัม/ไร่,737.4
430,2565,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,ราษฎรพัฒนา,กิโลกรัม/ไร่,728.19
431,2565,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,อบทม,กิโลกรัม/ไร่,733.81
432,2565,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,โพธิ์ม่วงพันธ์,กิโลกรัม/ไร่,718.29
433,2565,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,มงคลธรรมนิมิต,กิโลกรัม/ไร่,718.43
434,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ตลาดหลวง,กิโลกรัม/ไร่,15000
435,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บางแก้ว,กิโลกรัม/ไร่,11900
436,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ศาลาแดง,กิโลกรัม/ไร่,2130000
437,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ป่างิ้ว,กิโลกรัม/ไร่,1824000
438,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านแห,กิโลกรัม/ไร่,536500
439,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ตลาดกรวด,กิโลกรัม/ไร่,412300
440,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,มหาดไทย,กิโลกรัม/ไร่,2500000
441,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านอิฐ,กิโลกรัม/ไร่,844800
442,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,หัวไผ่,กิโลกรัม/ไร่,1391600
443,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,จำปาหล่อ,กิโลกรัม/ไร่,1424200
444,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,โพสะ,กิโลกรัม/ไร่,425800
445,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านรี,กิโลกรัม/ไร่,849000
446,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,คลองวัว,กิโลกรัม/ไร่,2550000
447,2566,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ย่านซื่อ,กิโลกรัม/ไร่,993250
448,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,จรเข้ร้อง,กิโลกรัม/ไร่,3701720
449,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ไชยภูมิ,กิโลกรัม/ไร่,2066000
450,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ชัยฤทธิ์,กิโลกรัม/ไร่,2880090
451,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,เทวราช,กิโลกรัม/ไร่,2572000
452,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ราชสถิตย์,กิโลกรัม/ไร่,3274000
453,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ไชโย,กิโลกรัม/ไร่,1313700
454,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,หลักฟ้า,กิโลกรัม/ไร่,1737000
455,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ชะไว,กิโลกรัม/ไร่,1065000
456,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ตรีณรงค์,กิโลกรัม/ไร่,1076500
457,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,บางปลากด,กิโลกรัม/ไร่,37700
458,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,ป่าโมก,กิโลกรัม/ไร่,62200
459,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,สายทอง,กิโลกรัม/ไร่,899420
460,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,โรงช้าง,กิโลกรัม/ไร่,719860
461,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,บางเสด็จ,กิโลกรัม/ไร่,850710
462,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,นรสิงห์,กิโลกรัม/ไร่,665640
463,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,เอกราช,กิโลกรัม/ไร่,849800
464,2566,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,โผงเผง,กิโลกรัม/ไร่,102050
465,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,อ่างแก้ว,กิโลกรัม/ไร่,2271905
466,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,อินทประมูล,กิโลกรัม/ไร่,3392800
467,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางพลับ,กิโลกรัม/ไร่,2267700
468,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,หนองแม่ไก่,กิโลกรัม/ไร่,4196950
469,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,รำมะสัก,กิโลกรัม/ไร่,11275252
470,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางระกำ,กิโลกรัม/ไร่,1565100
471,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,โพธิ์รังนก,กิโลกรัม/ไร่,1905300
472,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,องครักษ์,กิโลกรัม/ไร่,3194100
473,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,โคกพุทรา,กิโลกรัม/ไร่,744000
474,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,ยางช้าย,กิโลกรัม/ไร่,7349600
475,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บ่อแร่,กิโลกรัม/ไร่,1435000
476,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,ทางพระ,กิโลกรัม/ไร่,2937000
477,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,สามง่าม,กิโลกรัม/ไร่,1854300
478,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,กิโลกรัม/ไร่,4021000
479,2566,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,คำหยาด,กิโลกรัม/ไร่,824000
480,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,แสวงหา,กิโลกรัม/ไร่,15177216
481,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,ศรีพราน,กิโลกรัม/ไร่,3538200
482,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,บ้านพราน,กิโลกรัม/ไร่,13497600
483,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,วังน้ำเย็น,กิโลกรัม/ไร่,16116000
484,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,สีบัวทอง,กิโลกรัม/ไร่,17528400
485,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,ห้วยไผ่,กิโลกรัม/ไร่,2811600
486,2566,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,จำลอง,กิโลกรัม/ไร่,3624000
487,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,กิโลกรัม/ไร่,4190017.5
488,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,กิโลกรัม/ไร่,3978375
489,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,กิโลกรัม/ไร่,3700250
490,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,กิโลกรัม/ไร่,16505250
491,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ท่าช้าง,กิโลกรัม/ไร่,5884950
492,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ยี่ล้น,กิโลกรัม/ไร่,8693295
493,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,บางจัก,กิโลกรัม/ไร่,3411000
494,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,กิโลกรัม/ไร่,6437274
495,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,คลองขนาก,กิโลกรัม/ไร่,3210410
496,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่วง,กิโลกรัม/ไร่,8121920
497,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,สี่ร้อย,กิโลกรัม/ไร่,1212050
498,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,กิโลกรัม/ไร่,14400530
499,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หัวตะพาน,กิโลกรัม/ไร่,1735350
500,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หลักแก้ว,กิโลกรัม/ไร่,8949925
501,2566,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,กิโลกรัม/ไร่,2352800
502,2566,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,สามโก้,กิโลกรัม/ไร่,5325200
503,2566,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,ราษฎรพัฒนา,กิโลกรัม/ไร่,5086000
504,2566,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,อบทม,กิโลกรัม/ไร่,4646400
505,2566,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,โพธิ์ม่วงพันธ์,กิโลกรัม/ไร่,3878050
506,2566,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,มงคลธรรมนิมิต,กิโลกรัม/ไร่,6384000
507,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ตลาดหลวง,กิโลกรัม/ไร่,0
508,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บางแก้ว,กิโลกรัม/ไร่,0
509,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ศาลาแดง,กิโลกรัม/ไร่,1012200
510,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ป่างิ้ว,กิโลกรัม/ไร่,2304000
511,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านแห,กิโลกรัม/ไร่,635000
512,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ตลาดกรวด,กิโลกรัม/ไร่,528200
513,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,มหาดไทย,กิโลกรัม/ไร่,2160000
514,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านอิฐ,กิโลกรัม/ไร่,941400
515,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,หัวไผ่,กิโลกรัม/ไร่,1079100
516,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,จำปาหล่อ,กิโลกรัม/ไร่,1304700
517,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,โพสะ,กิโลกรัม/ไร่,384000
518,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,บ้านรี,กิโลกรัม/ไร่,1386600
519,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,คลองวัว,กิโลกรัม/ไร่,1228500
520,2567,สำนักงานเกษตรจังหวัดอ่างทอง,เมืองอ่างทอง,ย่านซื่อ,กิโลกรัม/ไร่,1037400
521,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,จรเข้ร้อง,กิโลกรัม/ไร่,3697000
522,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ไชยภูมิ,กิโลกรัม/ไร่,1472166
523,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ชัยฤทธิ์,กิโลกรัม/ไร่,3091400
524,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,เทวราช,กิโลกรัม/ไร่,2010000
525,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ราชสถิตย์,กิโลกรัม/ไร่,1804500
526,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ไชโย,กิโลกรัม/ไร่,1213000
527,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,หลักฟ้า,กิโลกรัม/ไร่,1258000
528,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ชะไว,กิโลกรัม/ไร่,784000
529,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ไชโย,ตรีณรงค์,กิโลกรัม/ไร่,1254300
530,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,บางปลากด,กิโลกรัม/ไร่,98730
531,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,ป่าโมก,กิโลกรัม/ไร่,40000
532,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,สายทอง,กิโลกรัม/ไร่,1611500
533,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,โรงช้าง,กิโลกรัม/ไร่,863800
534,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,บางเสด็จ,กิโลกรัม/ไร่,1132800
535,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,นรสิงห์,กิโลกรัม/ไร่,873200
536,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,เอกราช,กิโลกรัม/ไร่,1293600
537,2567,สำนักงานเกษตรจังหวัดอ่างทอง,ป่าโมก,โผงเผง,กิโลกรัม/ไร่,176800
538,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,อ่างแก้ว,กิโลกรัม/ไร่,1782000
539,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,อินทประมูล,กิโลกรัม/ไร่,2219000
540,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางพลับ,กิโลกรัม/ไร่,1240800
541,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,หนองแม่ไก่,กิโลกรัม/ไร่,3240000
542,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,รำมะสัก,กิโลกรัม/ไร่,8339200
543,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางระกำ,กิโลกรัม/ไร่,1590800
544,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,โพธิ์รังนก,กิโลกรัม/ไร่,1024000
545,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,องครักษ์,กิโลกรัม/ไร่,4400000
546,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,โคกพุทรา,กิโลกรัม/ไร่,2120000
547,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,ยางช้าย,กิโลกรัม/ไร่,4920400
548,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บ่อแร่,กิโลกรัม/ไร่,1251000
549,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,ทางพระ,กิโลกรัม/ไร่,2379200
550,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,สามง่าม,กิโลกรัม/ไร่,1382000
551,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,บางเจ้าฉ่า,กิโลกรัม/ไร่,3020000
552,2567,สำนักงานเกษตรจังหวัดอ่างทอง,โพธิ์ทอง,คำหยาด,กิโลกรัม/ไร่,2540000
553,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,แสวงหา,กิโลกรัม/ไร่,15036400
554,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,ศรีพราน,กิโลกรัม/ไร่,4480000
555,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,บ้านพราน,กิโลกรัม/ไร่,12002200
556,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,วังน้ำเย็น,กิโลกรัม/ไร่,13841700
557,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,สีบัวทอง,กิโลกรัม/ไร่,15383500
558,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,ห้วยไผ่,กิโลกรัม/ไร่,3072000
559,2567,สำนักงานเกษตรจังหวัดอ่างทอง,แสวงหา,จำลอง,กิโลกรัม/ไร่,4128000
560,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่จำศิล,กิโลกรัม/ไร่,3123770
561,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ศาลเจ้าโรงทอง,กิโลกรัม/ไร่,2748200
562,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่ดำพัฒนา,กิโลกรัม/ไร่,2560500
563,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,สาวร้องไห้,กิโลกรัม/ไร่,9079650
564,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ท่าช้าง,กิโลกรัม/ไร่,4118750
565,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ยี่ล้น,กิโลกรัม/ไร่,4370020
566,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,บางจัก,กิโลกรัม/ไร่,3205050
567,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ห้วยคันแหลน,กิโลกรัม/ไร่,6026580
568,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,คลองขนาก,กิโลกรัม/ไร่,2607650
569,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ไผ่วง,กิโลกรัม/ไร่,6379820
570,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,สี่ร้อย,กิโลกรัม/ไร่,921350
571,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ม่วงเตี้ย,กิโลกรัม/ไร่,10238210
572,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หัวตะพาน,กิโลกรัม/ไร่,1354260
573,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,หลักแก้ว,กิโลกรัม/ไร่,6840000
574,2567,สำนักงานเกษตรจังหวัดอ่างทอง,วิเศษชัยชาญ,ตลาดใหม่,กิโลกรัม/ไร่,2206710
575,2567,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,สามโก้,กิโลกรัม/ไร่,5183600
576,2567,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,ราษฎรพัฒนา,กิโลกรัม/ไร่,5354750
577,2567,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,อบทม,กิโลกรัม/ไร่,4065800
578,2567,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,โพธิ์ม่วงพันธ์,กิโลกรัม/ไร่,3556400
579,2567,สำนักงานเกษตรจังหวัดอ่างทอง,สามโก้,มงคลธรรมนิมิต,กิโลกรัม/ไร่,6361800
580,,,,,,
581,,,,,,
582,,,,,,
583,,,,,,
584,,,,,,
585,,,,,,
586,,,,,,
587,,,,,,
588,,,,,,
589,,,,,,
590,,,,,,
591,,,,,,
592,,,,,,
593,,,,,,
594,,,,,,
595,,,,,,
