ADM0_PCODE,ADM0_EN,_id,REGION4,ปี,ผู้มีงานทำ,สถานภาพการทำงาน,เพศ,ไตรมาส,ADM0_TH,ADM1_TH
TH,Thailand,1167,ภาคตะวันออกเฉียงเหนือ,2567,91707.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1168,ภาคตะวันออกเฉียงเหนือ,2567,13141.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1169,ภาคตะวันออกเฉียงเหนือ,2567,17899.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1170,ภาคตะวันออกเฉียงเหนือ,2567,38881.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1171,ภาคตะวันออกเฉียงเหนือ,2567,182266.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1172,ภาคตะวันออกเฉียงเหนือ,2567,105533.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1173,ภาคตะวันออกเฉียงเหนือ,2567,26862.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,เลย
TH,Thailand,1174,ภาคตะวันออกเฉียงเหนือ,2567,41633.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,หนองคาย
TH,Thailand,1175,ภาคตะวันออกเฉียงเหนือ,2567,49317.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1176,ภาคตะวันออกเฉียงเหนือ,2567,71221.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1177,ภาคตะวันออกเฉียงเหนือ,2567,35413.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1178,ภาคตะวันออกเฉียงเหนือ,2567,34213.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,สกลนคร
TH,Thailand,1179,ภาคตะวันออกเฉียงเหนือ,2567,28383.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,นครพนม
TH,Thailand,1180,ภาคตะวันออกเฉียงเหนือ,2567,19534.00,ลูกจ้างเอกชน,       ชาย                         ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,1181,ภาคตะวันออกเฉียงเหนือ,2567,185861.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,นครราชสีมา
TH,Thailand,1182,ภาคตะวันออกเฉียงเหนือ,2567,51233.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,บุรีรัมย์
TH,Thailand,1183,ภาคตะวันออกเฉียงเหนือ,2567,47160.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,สุรินทร์
TH,Thailand,1184,ภาคตะวันออกเฉียงเหนือ,2567,31886.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1185,ภาคตะวันออกเฉียงเหนือ,2567,62925.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,อุบลราชธานี
TH,Thailand,1186,ภาคตะวันออกเฉียงเหนือ,2567,13126.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,ยโสธร
TH,Thailand,1187,ภาคตะวันออกเฉียงเหนือ,2567,59049.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,ชัยภูมิ
TH,Thailand,1188,ภาคตะวันออกเฉียงเหนือ,2567,7681.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1189,ภาคตะวันออกเฉียงเหนือ,2567,14371.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,บึงกาฬ
TH,Thailand,1190,ภาคตะวันออกเฉียงเหนือ,2567,29995.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1191,ภาคตะวันออกเฉียงเหนือ,2567,151293.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,ขอนแก่น
TH,Thailand,1192,ภาคตะวันออกเฉียงเหนือ,2567,69231.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,อุดรธานี
TH,Thailand,1193,ภาคตะวันออกเฉียงเหนือ,2567,11576.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,เลย
TH,Thailand,1194,ภาคตะวันออกเฉียงเหนือ,2567,23826.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,หนองคาย
TH,Thailand,1195,ภาคตะวันออกเฉียงเหนือ,2567,31687.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,มหาสารคาม
TH,Thailand,1196,ภาคตะวันออกเฉียงเหนือ,2567,33664.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1197,ภาคตะวันออกเฉียงเหนือ,2567,20665.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1198,ภาคตะวันออกเฉียงเหนือ,2567,33320.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,สกลนคร
TH,Thailand,1199,ภาคตะวันออกเฉียงเหนือ,2567,19211.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,นครพนม
TH,Thailand,1200,ภาคตะวันออกเฉียงเหนือ,2567,17379.00,ลูกจ้างเอกชน,       หญิง                        ,1,ประเทศไทย,มุกดาหาร
TH,Thailand,1201,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1202,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1203,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1204,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1205,ภาคตะวันออกเฉียงเหนือ,2567,8775.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1206,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,ยโสธร
TH,Thailand,1207,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1208,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1209,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1210,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1211,ภาคตะวันออกเฉียงเหนือ,2567,4164.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1212,ภาคตะวันออกเฉียงเหนือ,2567,703.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1213,ภาคตะวันออกเฉียงเหนือ,2567,88.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,เลย
TH,Thailand,1214,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,หนองคาย
TH,Thailand,1215,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1216,ภาคตะวันออกเฉียงเหนือ,2567,2039.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1217,ภาคตะวันออกเฉียงเหนือ,2567,5117.00,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1218,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,สกลนคร
TH,Thailand,1219,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,นครพนม
TH,Thailand,1220,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       ชาย                         ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1221,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1222,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1223,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1224,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1225,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1226,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,ยโสธร
TH,Thailand,1227,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1228,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1229,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1230,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1231,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1232,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1233,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,เลย
TH,Thailand,1234,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,หนองคาย
TH,Thailand,1235,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1236,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1237,ภาคตะวันออกเฉียงเหนือ,2567,223.00,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1238,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,สกลนคร
TH,Thailand,1239,ภาคตะวันออกเฉียงเหนือ,2567, - ,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,นครพนม
TH,Thailand,1240,ภาคตะวันออกเฉียงเหนือ,2567,365.00,การรวมกลุ่ม,       หญิง                        ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1241,ภาคตะวันออกเฉียงเหนือ,2567,87490.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1242,ภาคตะวันออกเฉียงเหนือ,2567,44180.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1243,ภาคตะวันออกเฉียงเหนือ,2567,28196.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1244,ภาคตะวันออกเฉียงเหนือ,2567,86112.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1245,ภาคตะวันออกเฉียงเหนือ,2567,51319.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1246,ภาคตะวันออกเฉียงเหนือ,2567,24263.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,ยโสธร
TH,Thailand,1247,ภาคตะวันออกเฉียงเหนือ,2567,45585.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1248,ภาคตะวันออกเฉียงเหนือ,2567,8993.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1249,ภาคตะวันออกเฉียงเหนือ,2567,22681.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1250,ภาคตะวันออกเฉียงเหนือ,2567,22336.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1251,ภาคตะวันออกเฉียงเหนือ,2567,41383.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1252,ภาคตะวันออกเฉียงเหนือ,2567,57350.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1253,ภาคตะวันออกเฉียงเหนือ,2567,61834.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,เลย
TH,Thailand,1254,ภาคตะวันออกเฉียงเหนือ,2567,23562.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,หนองคาย
TH,Thailand,1255,ภาคตะวันออกเฉียงเหนือ,2567,30815.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1256,ภาคตะวันออกเฉียงเหนือ,2567,53073.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1257,ภาคตะวันออกเฉียงเหนือ,2567,30121.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1258,ภาคตะวันออกเฉียงเหนือ,2567,36554.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,สกลนคร
TH,Thailand,1259,ภาคตะวันออกเฉียงเหนือ,2567,27993.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,นครพนม
TH,Thailand,1260,ภาคตะวันออกเฉียงเหนือ,2567,30443.00,ช่วยธุรกิจครัวเรือน,       ชาย                         ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1261,ภาคตะวันออกเฉียงเหนือ,2567,95040.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1262,ภาคตะวันออกเฉียงเหนือ,2567,49477.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1263,ภาคตะวันออกเฉียงเหนือ,2567,42925.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1264,ภาคตะวันออกเฉียงเหนือ,2567,88185.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1265,ภาคตะวันออกเฉียงเหนือ,2567,149552.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1266,ภาคตะวันออกเฉียงเหนือ,2567,41956.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,ยโสธร
TH,Thailand,1267,ภาคตะวันออกเฉียงเหนือ,2567,64196.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1268,ภาคตะวันออกเฉียงเหนือ,2567,12663.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1269,ภาคตะวันออกเฉียงเหนือ,2567,38736.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1270,ภาคตะวันออกเฉียงเหนือ,2567,22088.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1271,ภาคตะวันออกเฉียงเหนือ,2567,150531.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1272,ภาคตะวันออกเฉียงเหนือ,2567,100325.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1273,ภาคตะวันออกเฉียงเหนือ,2567,54573.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,เลย
TH,Thailand,1274,ภาคตะวันออกเฉียงเหนือ,2567,28036.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,หนองคาย
TH,Thailand,1275,ภาคตะวันออกเฉียงเหนือ,2567,55355.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1276,ภาคตะวันออกเฉียงเหนือ,2567,54917.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1277,ภาคตะวันออกเฉียงเหนือ,2567,56350.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1278,ภาคตะวันออกเฉียงเหนือ,2567,49194.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,สกลนคร
TH,Thailand,1279,ภาคตะวันออกเฉียงเหนือ,2567,31240.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,นครพนม
TH,Thailand,1280,ภาคตะวันออกเฉียงเหนือ,2567,40680.00,ช่วยธุรกิจครัวเรือน,       หญิง                        ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1281,ภาคตะวันออกเฉียงเหนือ,2567,283379.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1282,ภาคตะวันออกเฉียงเหนือ,2567,201880.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1283,ภาคตะวันออกเฉียงเหนือ,2567,140839.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1284,ภาคตะวันออกเฉียงเหนือ,2567,122936.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1285,ภาคตะวันออกเฉียงเหนือ,2567,257514.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1286,ภาคตะวันออกเฉียงเหนือ,2567,64907.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,ยโสธร
TH,Thailand,1287,ภาคตะวันออกเฉียงเหนือ,2567,89989.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1288,ภาคตะวันออกเฉียงเหนือ,2567,41600.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1289,ภาคตะวันออกเฉียงเหนือ,2567,49533.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1290,ภาคตะวันออกเฉียงเหนือ,2567,50853.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1291,ภาคตะวันออกเฉียงเหนือ,2567,205465.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1292,ภาคตะวันออกเฉียงเหนือ,2567,174304.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1293,ภาคตะวันออกเฉียงเหนือ,2567,62720.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,เลย
TH,Thailand,1294,ภาคตะวันออกเฉียงเหนือ,2567,44424.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,หนองคาย
TH,Thailand,1295,ภาคตะวันออกเฉียงเหนือ,2567,118076.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1296,ภาคตะวันออกเฉียงเหนือ,2567,144236.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1297,ภาคตะวันออกเฉียงเหนือ,2567,119455.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1298,ภาคตะวันออกเฉียงเหนือ,2567,145983.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,สกลนคร
TH,Thailand,1299,ภาคตะวันออกเฉียงเหนือ,2567,65314.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,นครพนม
TH,Thailand,1300,ภาคตะวันออกเฉียงเหนือ,2567,66120.00,ทำงานส่วนตัว,       ชาย                         ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1301,ภาคตะวันออกเฉียงเหนือ,2567,162481.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1302,ภาคตะวันออกเฉียงเหนือ,2567,142778.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1303,ภาคตะวันออกเฉียงเหนือ,2567,100253.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1304,ภาคตะวันออกเฉียงเหนือ,2567,106647.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1305,ภาคตะวันออกเฉียงเหนือ,2567,100749.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1306,ภาคตะวันออกเฉียงเหนือ,2567,49574.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,ยโสธร
TH,Thailand,1307,ภาคตะวันออกเฉียงเหนือ,2567,62004.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1308,ภาคตะวันออกเฉียงเหนือ,2567,29165.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1309,ภาคตะวันออกเฉียงเหนือ,2567,24090.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1310,ภาคตะวันออกเฉียงเหนือ,2567,34877.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1311,ภาคตะวันออกเฉียงเหนือ,2567,105576.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1312,ภาคตะวันออกเฉียงเหนือ,2567,96372.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1313,ภาคตะวันออกเฉียงเหนือ,2567,48066.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,เลย
TH,Thailand,1314,ภาคตะวันออกเฉียงเหนือ,2567,34530.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,หนองคาย
TH,Thailand,1315,ภาคตะวันออกเฉียงเหนือ,2567,72701.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,มหาสารคาม
TH,Thailand,1316,ภาคตะวันออกเฉียงเหนือ,2567,97856.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,ร้อยเอ็ด
TH,Thailand,1317,ภาคตะวันออกเฉียงเหนือ,2567,55454.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,กาฬสินธุ์
TH,Thailand,1318,ภาคตะวันออกเฉียงเหนือ,2567,78319.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,สกลนคร
TH,Thailand,1319,ภาคตะวันออกเฉียงเหนือ,2567,48422.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,นครพนม
TH,Thailand,1320,ภาคตะวันออกเฉียงเหนือ,2567,43645.00,ทำงานส่วนตัว,       หญิง                        ,2,ประเทศไทย,มุกดาหาร
TH,Thailand,1321,ภาคตะวันออกเฉียงเหนือ,2567,15815.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,นครราชสีมา
TH,Thailand,1322,ภาคตะวันออกเฉียงเหนือ,2567,7115.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,บุรีรัมย์
TH,Thailand,1323,ภาคตะวันออกเฉียงเหนือ,2567,4196.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,สุรินทร์
TH,Thailand,1324,ภาคตะวันออกเฉียงเหนือ,2567,2006.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,ศรีสะเกษ
TH,Thailand,1325,ภาคตะวันออกเฉียงเหนือ,2567,4207.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,อุบลราชธานี
TH,Thailand,1326,ภาคตะวันออกเฉียงเหนือ,2567,2461.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,ยโสธร
TH,Thailand,1327,ภาคตะวันออกเฉียงเหนือ,2567,6532.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,ชัยภูมิ
TH,Thailand,1328,ภาคตะวันออกเฉียงเหนือ,2567,789.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,อำนาจเจริญ
TH,Thailand,1329,ภาคตะวันออกเฉียงเหนือ,2567,1925.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,บึงกาฬ
TH,Thailand,1330,ภาคตะวันออกเฉียงเหนือ,2567,1501.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,หนองบัวลำภู
TH,Thailand,1331,ภาคตะวันออกเฉียงเหนือ,2567,33616.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,ขอนแก่น
TH,Thailand,1332,ภาคตะวันออกเฉียงเหนือ,2567,2397.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,อุดรธานี
TH,Thailand,1333,ภาคตะวันออกเฉียงเหนือ,2567,1278.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,เลย
TH,Thailand,1334,ภาคตะวันออกเฉียงเหนือ,2567,2007.00,นายจ้าง,       ชาย                         ,2,ประเทศไทย,หนองคาย
