จำนวน,_id,ปี,แหล่งที่มา,สถานภาพการทำงาน,เพศ,หน่วยงาน,จังหวัด,ช่วงเวลา,หน่วย
12356.0,234,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
22788.0,235,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
34425.0,236,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
25240.0,237,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
 - ,238,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
126317.0,239,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
783.0,240,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
9078.0,241,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
29918.0,242,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
71458.0,243,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
14457.0,244,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
622.0,245,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
96212.0,246,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
208.0,247,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
13776.0,248,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
16663.0,249,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
36366.0,250,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
29200.0,251,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
 - ,252,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
132798.0,253,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
1073.0,254,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
10697.0,255,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
24169.0,256,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
73559.0,257,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
22801.0,258,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
499.0,259,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
103220.0,260,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
433.0,261,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
11798.0,262,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
19139.0,263,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
40526.0,264,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
31231.0,265,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
94.0,266,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
132412.0,267,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
631.0,268,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
9235.0,269,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
28174.0,270,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
70551.0,271,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
22870.0,272,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
950.0,273,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
109114.0,274,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
186.0,275,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
10303.0,276,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
21401.0,277,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
38032.0,278,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
38910.0,279,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
283.0,280,2565,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
133540.0,281,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
1209.0,282,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
11501.0,283,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
44837.0,284,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
60852.0,285,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
14658.0,286,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
483.0,287,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
112065.0,288,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
433.0,289,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
14360.0,290,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
33738.0,291,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
30553.0,292,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
32792.0,293,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
188.0,294,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
140473.09,295,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
638.4,296,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
10446.99,297,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
41625.7,298,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
64454.49,299,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
22486.75,300,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
820.76,301,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
122061.16,302,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
773.15,303,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
11578.04,304,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
24425.57,305,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
44501.33,306,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
40783.07,307,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
0.0,308,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 2,คน
140055.01,309,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
1138.06,310,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
12399.79,311,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
25828.07,312,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
68632.2,313,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
31609.41,314,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
447.47,315,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
122994.65,316,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
527.1,317,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
8798.23,318,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
17404.73,319,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
45092.58,320,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
51172.01,321,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
0.0,322,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 3,คน
137535.56,323,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
797.17,324,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
12772.37,325,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
25434.09,326,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
68901.8,327,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
29347.88,328,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
282.25,329,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
124727.45,330,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
188.96,331,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
13251.28,332,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
20234.5,333,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
41459.54,334,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
49492.74,335,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
100.42,336,2566,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 4,คน
121016.75,337,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
616.71,338,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
12008.99,339,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
38881.39,340,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
46722.87,341,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
22492.98,342,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
293.81,343,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,ชาย,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
102501.7,344,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,รวมยอด,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
616.04,345,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,นายจ้าง,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
14322.43,346,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างรัฐบาล,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
29995.07,347,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ลูกจ้างเอกชน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
32684.52,348,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ทำงานส่วนตัว,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
24405.19,349,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,ช่วยธุรกิจครัวเรือน,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
478.45,350,2567,การสำรวจภาวะการทำงานของประชากร จังหวัดหนองบัวลำภู,การรวมกลุ่ม,หญิง,สำนักงานสถิติจังหวัดหนองบัวลำภู,หนองบัวลำภู,ไตรมาสที่ 1,คน
