พื้นที่อาคาร(ตร.ม.),ประกอบกิจการ,รหัสจังหวัด,อำเภอ,TSIC,รหัสประเภท,ถนน,ซอย,คนงานรวม,ลำดับ,หญิง,ชาย,จังหวัด,หมู่,ค่าอาคาร,เลขที่,เงินทุนหมุนเวียน,เลขทะเบียนโรงงาน,โทรศัพท์,ค่าเครื่องจักร,แรงม้ารวม,ค่าที่ดิน,ตำบล,เงินลงทุนรวม,_id,รหัสทะเบียนโรงงาน FID,ชื่อโรงงาน,ชื่อเจ้าของ,จำพวก,ปีที่ได้รับอนุญาต,รหัสไปรษณีย์,พื้นที่โรงงาน(ตร.ม.)
2088,ผลิตชิ้นส่วนอุปกรณ์เครื่องจักร เครื่องใช้ไฟฟ้า,21,ปลวกแดง,28160,7000,ทางหลวงหมายเลข 3191,-,80,4846,20,60,ระยอง,4.0,18000000,69/2,20000000,จ3-70-34/47รย,,50000000,2949.1,3200000,แม่น้ำคู้,91200000,1237,20200000000000,บริษัท ซินซ วิน ไทย จำกัด,บริษัท ซินซ วิน ไทย จำกัด,3,47,21140,51984
3456,ผลิตชิ้นส่วนและอุปกรณ์เครื่องปรับอากาศ,21,ปลวกแดง,28160,7000,,,15,4847,0,15,ระยอง,3.0,31000000,187/3,65000000,จ3-70-14/54รย,,30000000,150,10000000,แม่น้ำคู้,136000000,1238,20200000000000,บริษัท ยัง อิน เทค จำกัด,บริษัท ยัง อิน เทค จำกัด,3,54,21140,7400
0,ผลิตชิ้นส่วนอุปกรณ์จักรเย็บผ้า อุปกรณ์เครื่องใช้ไฟฟ้า,21,ปลวกแดง,28160,7000,,สยามอีสเทิร์นฯ,14,4848,8,6,ระยอง,3.0,0,60/21,0,ข3-70-2/46รย,038-891370-2,0,243,0,มาบยางพร,0,1239,91100000000000,บริษัท ลองวิน อุตสาหกรรม (ประเทศไทย) จำกัด,บริษัท ลองวิน อุตสาหกรรม (ประเทศไทย) จำกัด,3,46,21140,0
1872,ผลิตชิ้นส่วนอุปกรณ์เครื่องจักร เครื่องใช้ไฟฟ้า,21,ปลวกแดง,28160,7000,สาย 3191,2.0,80,4849,35,45,ระยอง,3.0,15000000,187/1,10000000,จ3-70-35/47รย,,50000000,395,11000000,แม่น้ำคู้,86000000,1240,20200000000000,บริษัท เคียงฮัน (ประเทศไทย) จำกัด,บริษัท เคียงฮัน (ประเทศไทย) จำกัด,3,47,21140,34656
0,ผลิตชิ้นส่วนเครื่องใช้ไฟฟ้า เช่น ชิ้นส่วนเครื่องซักผ้า,21,ปลวกแดง,28160,7000,,,28,4850,11,17,ระยอง,4.0,0,654.0,5000000,จ3-70-17/58รย,038-024610,5000000,376,0,แม่น้ำคู้,10000000,1241,20200000000000,บริษัท ดักส์ ซูง ไดแคสติ้ง จำกัด,บริษัท ดักส์ ซูง ไดแคสติ้ง จำกัด,3,58,21140,0
0,ผลิตชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้า,21,ปลวกแดง,27101,7100,,,83,4851,64,19,ระยอง,3.0,20000000,2023-01-25 00:00:00,3000000,จ3-71-21/47รย,,100000,119.6,3500000,แม่น้ำคู้,26600000,1242,20200000000000,บริษัท มูนซุง อิเล็คทรอนิค (ไทยแลนด์) จำกัด,บริษัท มูนซุง อิเล็คทรอนิค (ไทยแลนด์) จำกัด,3,47,21140,
0,ผลิตเครื่องใช้ไฟฟ้า,21,ปลวกแดง,27101,7100,,5.0,60,4852,40,20,ระยอง,4.0,12000000,653.0,36000000,จ3-71-10/49รย,038-011398,18354824,399.25,3864000,แม่น้ำคู้,70218824,1243,20200000000000,บริษัท ดักส์ ซูง จำกัด,บริษัท ดักส์ ซูง จำกัด,3,49,21140,21239
772,ดัดแปลง ซ่อมแซม,21,ปลวกแดง,27101,7100,,,30,4853,10,20,ระยอง,,3000000,โฉนดที่ดินเลขที่ 23313,1000000,จ3-71-23/60รย,,5000000,137.65,0,แม่น้ำคู้,9000000,1244,20200000000000,บริษัท เอส.ซี.เอฟ.กรุ๊ป จำกัด,บริษัท เอส.ซี.เอฟ.กรุ๊ป จำกัด,3,60,21140,12752
3000,ผลิตชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้า,21,ปลวกแดง,27101,7100,-,-,83,4854,64,19,ระยอง,3.0,20000000,2023-01-25 00:00:00,3000000,จ3-71-20/47รย,038-606514-5,100000,1667.61,3500000,แม่น้ำคู้,26600000,1245,20200000000000,บริษัท มูนซุง อิเล็คทรอนิค (ไทยแลนด์) จำกัด,บริษัท มูนซุง อิเล็คทรอนิค (ไทยแลนด์) จำกัด,3,47,21140,38875
2948,ผลิต ซ่อมแซม จำหน่ายหม้อแปลงไฟฟ้า,21,ปลวกแดง,27101,7100,ปลวกแดง-ห้วยปราบ,,201,4855,43,158,ระยอง,2.0,90252768.66,149.0,638078221,จ3-71-1/40รย,038-831411-3,182197767.1,3381.06,203333454.4,มาบยางพร,1113862211,1246,20200000000000,บริษัท คิวทีซี เอนเนอร์ยี่ จำกัด (มหาชน),บริษัท คิวทีซี เอนเนอร์ยี่ จำกัด (มหาชน),3,40,21140,96000
1624,ผลิตและประกอบแผงวงจรอิเลคโทรนิกส์,21,ปลวกแดง,26402,7200,,,60,4856,60,0,ระยอง,3.0,0,60/13,0,ข3-72-1/40รย,033 060066,0,1645.718,0,มาบยางพร,0,1247,91100000000000,บริษัท คาทาทา อิเลคทริค (ประเทศไทย) จำกัด,บริษัท คาทาทา อิเลคทริค (ประเทศไทย) จำกัด,3,40,21140,6139
88149,1.ผลิตประกอบเครื่องเสียง และอุปกรณ์เกี่ยวกับเครื่องเสียงรถยนต์ 2.ผลิตอุปกรณ์ต่างๆของรถยนต์ เช่น ชุดจ่ายไฟ ไดชาร์ต ไดสตาร์ท ฯลฯ 3.ผลิตอุปกรณ์ต่างๆของรถจักรยานยนต์ เช่น ปั๊มน้ำมันเชื้อเพลิงฯลฯ,21,ปลวกแดง,26402,7200,,,3992,4857,2731,1261,ระยอง,3.0,1165774401,60/16,4597194830,ข3-72-1/62รย,,6464145084,24725.61,0,มาบยางพร,12227114315,1248,91100000000000,บริษัท มิตซูบิชิ อิเลคทริค ไทย ออโต้-พาร์ท จำกัด,บริษัท มิตซูบิชิ อิเลคทริค ไทย ออโต้-พาร์ท จำกัด,3,62,21140,146272
16404,ผลิตและประกอบแผงวงจรอิเล็กทรอนิกส์,21,ปลวกแดง,26402,7200,,,0,4858,0,0,ระยอง,3.0,212611691,60/123,0,ข3-72-13/60รย,,167132508,1230.72,30125323,มาบยางพร,409869522,1249,91100000000000,บริษัท คาทาทา อิเลคทริค (ประเทศไทย) จำกัด,บริษัท คาทาทา อิเลคทริค (ประเทศไทย) จำกัด,3,60,21140,17495
480,ประกอบโคมไฟ,21,ปลวกแดง,27909,7300,,,20,4859,5,15,ระยอง,6.0,20000000,927.0,20000000,จ3-73-1/66รย,,10000000,98,10000000,มาบยางพร,60000000,1250,20200000000000,บริษัท พี-เพอร์ซัน แอนด์ ซัพพลาย จำกัด,บริษัท พี-เพอร์ซัน แอนด์ ซัพพลาย จำกัด,3,66,21140,480
51966,ผลิตชิ้นส่วนสำหรับเครื่องใช้ไฟฟ้า เช่น ตัวถังเครื่องซักผ้าฯ,21,ปลวกแดง,26512,7300,-,-,64,4860,52,12,ระยอง,1.0,90987062,571.0,66000000,จ3-73-1/51รย,038-878323,151419263,4952.5,17700000,ปลวกแดง,326106325,1251,20200000000000,บริษัท ชิน ชิน (ไทยแลนด์) จำกัด,บริษัท ชิน ชิน (ไทยแลนด์) จำกัด,3,51,21140,77032
845,ผลิตและประกอบชิ้นส่วนเครื่องใช้ไฟ้ฟ้า,21,ปลวกแดง,27909,7300,-,-,66,4861,40,26,ระยอง,4.0,24279474,44.0,2720526,จ3-73-2/46รย,"01-7541955, 01",6386048,592.2,3000000,แม่น้ำคู้,36386048,1252,20200000000000,บริษัท อึน ซุง อินดัสเตรียล (ไทยแลนด์) จำกัด,บริษัท อึน ซุง อินดัสเตรียล (ไทยแลนด์) จำกัด,3,46,21140,8354
1652,ผลิตชิ้นส่วนอิเลคทรอนิคส์ใช้ประกอบเครื่องใช้ไฟฟ้าและคอมพิวเตอร์,21,ปลวกแดง,27103,7403,,,74,4862,66,8,ระยอง,6.0,1700000,221.0,0,จ3-74(3)-8/63รย,,500000,88.15,4500000,แม่น้ำคู้,6700000,1253,20200000000000,บริษัท เฮซุง อิเลคทรอนิคส์(ประเทศไทย) จำกัด,บริษัท เฮซุง อิเลคทรอนิคส์(ประเทศไทย) จำกัด,3,63,21140,9483
960,ทำเสาไฟฟ้าแรงสูง โครงสร้างเหล็กเสาไฟฟ้า ตัดเชื่อมโลหะทั่วไป,21,ปลวกแดง,27103,7403,,,25,4863,0,25,ระยอง,6.0,25000000,927.0,10000000,จ3-74(3)-2/64รย,,12000000,245,12000000,มาบยางพร,59000000,1254,20200000000000,บริษัท พี-เพอร์ซัน แอนด์ ซัพพลาย จำกัด,บริษัท พี-เพอร์ซัน แอนด์ ซัพพลาย จำกัด,3,64,21140,4063
10036,รับจ้างผลิตชิ้นส่วนรถยนต์และรถจักรยานยนต์,21,ปลวกแดง,29309,7702,,,162,4864,71,91,ระยอง,4.0,73000000,119/2,5000000,ข3-77(2)-7/61รย,,40000000,2645.83,21000000,ปลวกแดง,139000000,1255,91200000000000,บริษัท เชี่ยวชาญ อินดัสทรี่ (1989) จำกัด,บริษัท เชี่ยวชาญ อินดัสทรี่ (1989) จำกัด,3,61,21140,5000
885,ผลิตชิ้นส่วนรถยนต์,21,ปลวกแดง,29309,7702,,,6,4865,3,3,ระยอง,3.0,1000000,333/1,500000,จ3-77(2)-18/62รย,,3000000,484.5,0,มาบยางพร,4500000,1256,20200000000000,บริษัท เอ็มเค ออโต้พาร์ทแอนด์ซัพพลาย จำกัด,บริษัท เอ็มเค ออโต้พาร์ทแอนด์ซัพพลาย จำกัด,3,62,21140,885
5592,ผลิตอะไหล่โลหะรถยนต์ เช่น ชิ้นส่วนรถยนต์ แผงหน้าปัดรถยนต์ เป็นต้น,21,ปลวกแดง,29309,7702,,,31,4866,6,25,ระยอง,2.0,120000000,501/1,20000000,3-77(2)-16/63รย,,90000000,1009,40500000,มาบยางพร,270500000,1257,10200000000000,บริษัท เซล อินดัสทรี (ไทยแลนด์) จำกัด,บริษัท เซล อินดัสทรี (ไทยแลนด์) จำกัด,3,63,21140,24000
10200,ผลิตชิ้นส่วนโลหะสำหรับยานพาหนะ,21,ปลวกแดง,29309,7702,,,189,4867,58,131,ระยอง,4.0,60000000,103/1,10000000,3-77(2)-4/58รย,,100000000,2781.4,40000000,มาบยางพร,210000000,1258,10200000000000,บริษัท อิโตะ ไทย ออโต้ บอดี้ เวิร์ค จำกัด,บริษัท อิโตะ ไทย ออโต้ บอดี้ เวิร์ค จำกัด,3,58,21140,18060
5525,ผลิตชิ้นส่วนยานยนต์ ชิ้นส่วนเครื่องใช้ไฟฟ้า และชิ้นส่วนอิเลคทรอนิกส์,21,ปลวกแดง,29309,7702,,,55,4868,20,35,ระยอง,2.0,10000000,โฉนดที่ดินเลขที่ 14987,10000000,จ3-77(2)-2/65รย,,20000000,460,20000000,ตาสิทธิ์,60000000,1259,20200000000000,บริษัท ซีเอสเค เอสเตรท จำกัด,บริษัท ซีเอสเค เอสเตรท จำกัด,3,65,21140,23755
1120,การทำชิ้นส่วนพิเศษ หรืออุปกรณ์สำหรับรถยนต์ หรือรถพ่วง,21,ปลวกแดง,29309,7702,,,48,4869,19,29,ระยอง,3.0,30000000,42/12,10000000,จ3-77(2)-3/66รย,,90000000,431.55,20000000,มาบยางพร,150000000,1260,20200000000000,บริษัท ยามาดะ สมบูรณ์ จำกัด,บริษัท ยามาดะ สมบูรณ์ จำกัด,3,66,21140,1120
6960,ผลิตชิ้นส่วนรถยนต์จากพลาสติก เช่น ชุดประตูท้าย ชิ้นส่วนกันชนหลัง เป็นต้น,21,ปลวกแดง,29309,7702,,,156,4870,78,78,ระยอง,3.0,193000000,60/17,100000000,ข3-77(2)-3/63รย,,960000000,1579.56,136000000,มาบยางพร,1389000000,1261,91100000000000,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด,3,63,21140,12003
3120,ผลิตผลิตภัณฑ์โลหะ,21,ปลวกแดง,29309,7702,,,12,4871,2,10,ระยอง,3.0,86500000,60/14,30000000,ข3-77(2)-3/40รย,891-196-8,222000000,3095.21,23300000,มาบยางพร,361800000,1262,91100000000000,บริษัท ไทย ยาชิโร่ จำกัด,บริษัท ไทย ยาชิโร่ จำกัด,3,40,21140,4129
3980,ผลิตชิ้นส่วนอุปกรณ์รถยนต์และรถจักรยานยนต์,21,ปลวกแดง,29309,7702,บ่อวิน-ปลวกแดง,สยามอีสเทิร์นฯ,139,4872,0,139,ระยอง,3.0,0,60/4,60000000,ข3-77(2)-2/38รย,038-891186-8,0,1812.76,0,มาบยางพร,60000000,1263,91100000000000,บริษัท ยามาดะ สมบูรณ์ จำกัด,บริษัท ยามาดะ สมบูรณ์ จำกัด,3,38,21140,18024
0,ผลิตอุปกรณ์ต่าง ๆ ของรถยนต์ เช่น ชุดจ่ายไฟฯ,21,ปลวกแดง,29309,7702,,สยามอิสเทิร์นฯ,157,4873,76,81,ระยอง,3.0,0,60/16,250000000,ข3-77(2)-5/40รย,891234-43,0,1129.81,0,มาบยางพร,250000000,1264,91100000000000,บริษัท มิตซูบิชิ อิเลคทริค ไทย ออโต้-พาร์ท จำกัด,บริษัท มิตซูบิชิ อิเลคทริค ไทย ออโต้-พาร์ท จำกัด,3,40,21140,0
2152,ผลิตภัณฑ์ชิ้นส่วนโลหะสำหรับยานยนต์,21,ปลวกแดง,29309,7702,,,49,4874,10,39,ระยอง,3.0,8500000,60/9,10000000,ข3-77(2)-9/56รย,,6050000,518.69,16500000,มาบยางพร,41050000,1265,91100000000000,บริษัท ไทย ยาชิโร่ จำกัด,บริษัท ไทย ยาชิโร่ จำกัด,3,56,21140,11572
2880,ผลิตชิ้นส่วนรถยนต์จากพลาสติก เช่น กันชน กระจังหน้า คอนโซล เป็นต้น,21,ปลวกแดง,29309,7702,,สยามอีสเทิร์นฯ,232,4875,116,116,ระยอง,3.0,0,60/25,0,ข3-77(2)-1/46รย,,150000000,54720,0,มาบยางพร,150000000,1266,91100000000000,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด ,บริษัท เรโซแนค ออโตโมทีฟ โปรดักส์ (ประเทศไทย) จำกัด ,3,46,21140,23168
3240,ผลิตโซ่รถจักรยานยนต์และโซ่รถยนต์,21,ปลวกแดง,29309,7702,ห้วยปราบ-ปลวกแดง,สยามอิสเทิร์นฯ,63,4876,15,48,ระยอง,3.0,0,60/12,300000,ข3-77(2)-1/40รย,891206-11,0,8365.51,0,ปลวกแดง,300000,1267,91100000000000,บริษัท ไดโด สิทธิผล จำกัด,บริษัท ไดโด สิทธิผล จำกัด,3,40,21140,15429
0,ผลิตชิ้นส่วนอุปกรณ์สำหรับยานพาหนะ เช่น ชุดสายไฟ อุปกรณ์เบรครถยนต์ และอื่นๆ,21,ปลวกแดง,29309,7702,,,1294,4877,694,600,ระยอง,3.0,0,60/2,190000000,ข3-77(2)-3/38รย,,0,587.33,0,มาบยางพร,190000000,1268,91100000000000,บริษัท ซูมิโตโม อีเล็คตริก ไวริ่ง ซิสเต็มส์ (ประเทศไทย) จำกัด,บริษัท ซูมิโตโม อีเล็คตริก ไวริ่ง ซิสเต็มส์ (ประเทศไทย) จำกัด,3,38,21140,0
12000,ผลิต จำหน่าย นำเข้า และส่งออก ชิ้นส่วนรถยนต์ เช่น กระจกมองข้าง ชิ้นส่วนภายในกระจกมองข้าง ไฟเลี้ยว ไฟส่องสว่างโลโก้ เซ็นเซอร์จุดอับสายตา,21,ปลวกแดง,29309,7702,,,242,4878,200,42,ระยอง,4.0,18396235.88,795/2,445833993.5,จ3-77(2)-1/66รย,33010857.0,48059983.4,490,0,ปลวกแดง,512290212.8,1269,20200000000000,บริษัท แมกน่า ออโตโมทีฟ เทคโนโลยี (ประเทศไทย) จำกัด,บริษัท แมกน่า ออโตโมทีฟ เทคโนโลยี (ประเทศไทย) จำกัด,3,66,21140,17112
8722,ผลิตหม้อกรองอากาศรถยนต์และรถจักรยานยนต์,21,ปลวกแดง,29309,7702,,,148,4879,112,36,ระยอง,3.0,175989057,62/1,100000000,ข3-77(2)-14/62รย,038-015661-2,344138667,2209.16,27711693,มาบยางพร,647839417,1270,91100000000000,บริษัท โรกิ (ประเทศไทย) จำกัด,บริษัท โรกิ (ประเทศไทย) จำกัด,3,62,21140,197124
3844,ผลิตตัวกรองไอเสีย และคะตะไลติกคอนเวอร์เตอร์สำหรับรถยนต์และรถจักรยานยนต์,21,ปลวกแดง,29309,7702,,,94,4880,21,73,ระยอง,3.0,2776000,60/8,474186059,ข3-77(2)-26/56รย,038-891-276,125118818,619.58,458000,มาบยางพร,602538877,1271,91100000000000,บริษัท มิตซุย คินโซคุ แคทาลิสท์ (ประเทศไทย) จำกัด,บริษัท มิตซุย คินโซคุ แคทาลิสท์ (ประเทศไทย) จำกัด,3,56,21140,5600
8000,ผลิตชิ้นส่วนยานยนต์ ชิ้นส่วนเครื่องใช้ไฟฟ้า และชิ้นส่วนอิเลคทรอนิคส์,21,ปลวกแดง,29309,7702,-,-,100,4881,40,60,ระยอง,4.0,15000000,103.0,20000000,จ3-77(2)-18/53รย,,55000000,415,30000000,มาบยางพร,120000000,1272,20200000000000,บริษัท อิโตะ ไทย เมททัลเวิร์ค จำกัด,บริษัท อิโตะ ไทย เมททัลเวิร์ค จำกัด,3,53,21140,19200
0,ผลิตชุดล็อคประตูรถยนต์ ฝากระโปรงฯ,21,ปลวกแดง,29309,7702,,สยามอิสเทิร์นฯ,70,4882,25,45,ระยอง,3.0,0,60/8,100000000,ข3-77(2)-1/38รย,,0,2700.84,0,มาบยางพร,100000000,1273,91100000000000,บริษัท มิตซุย สยาม คอมโพเนนท์ส จำกัด,บริษัท มิตซุย สยาม คอมโพเนนท์ส จำกัด,3,38,21140,0
7102,ผลิตและจำหน่ายวาล์วรถยนต์ อุปกรณ์รถยนต์ และชิ้นส่วนรถยนต์ที่เกี่ยวข้อง เช่น เซ็นเซอร์ตรวจวัดลมยาง TPMS เป็นต้น,21,ปลวกแดง,29309,7702,,,29,4883,14,15,ระยอง,2.0,204530000,501/5,18600000,จ3-77(2)-8/65รย,,249220000,184.67,86399355,มาบยางพร,558749355,1274,20200000000000,บริษัท ฮามาตั่น (ประเทศไทย) จำกัด,บริษัท ฮามาตั่น (ประเทศไทย) จำกัด,3,65,21140,47504
10208,ผลิตชิ้นส่วนยานพาหนะ และชิ้นส่วนอุปกรณ์อิเล็กทรอนิกส์ประเภทต่างๆ ,21,ปลวกแดง,29309,7702,,,71,4884,44,27,ระยอง,3.0,223303228,60/2,914588847,ข3-77(2)-70/57รย,038-891140,467719547,1041,56382030,มาบยางพร,1661993652,1275,91100000000000,บริษัท เอสอีดับบลิวเอส-คอมโพเนนท์ (ประเทศไทย) จำกัด,บริษัท เอสอีดับบลิวเอส-คอมโพเนนท์ (ประเทศไทย) จำกัด,3,57,21140,10208
4260,ผลิตชิ้นส่วนยานยนต์ ชิ้นส่วนเครื่องใช้ไฟฟ้า และชิ้นส่วนอิเลคทรอนิกส์,21,ปลวกแดง,29309,7702,,,55,4885,20,35,ระยอง,2.0,10000000,โฉนดที่ดินเลขที่ 14987,10000000,จ3-77(2)-3/65รย,,20000000,305,20000000,ตาสิทธิ์,60000000,1276,20200000000000,บริษัท ซีเอสเค เอสเตรท จำกัด,บริษัท ซีเอสเค เอสเตรท จำกัด,3,65,21140,4260
4020,ผลิตชิ้นส่วนยานยนต์ ชิ้นส่วนเครื่องใช้ไฟฟ้า และชิ้นส่วนอิเลคทรอนิกส์,21,ปลวกแดง,29309,7702,,,55,4886,20,35,ระยอง,2.0,10000000,โฉนดที่ดินเลขที่ 14987,10000000,จ3-77(2)-4/65รย,,20000000,340,20000000,ตาสิทธิ์,60000000,1277,20200000000000,บริษัท ซีเอสเค เอสเตรท จำกัด,บริษัท ซีเอสเค เอสเตรท จำกัด,3,65,21140,4020
3160,ผลิตชิ้นส่วนเครื่องยนต์สำหรับรถจักรยานยนต์,21,ปลวกแดง,30911,7801,,สยามอีสเทิร์นฯ,104,4887,15,89,ระยอง,3.0,15723684,60/1,120000000,ข3-78(1)-1/38รย,636385-8,599472636,9770.43,0,มาบยางพร,735196320,1278,91100000000000,บริษัท อัทสุมิเท็ค (ประเทศไทย) จำกัด,บริษัท อัทสุมิเท็ค (ประเทศไทย) จำกัด,3,38,21140,59672
0,ผลิตชิ้นส่วนเครื่องยนต์และส่วนประกอบสำหรับรถจักรยานยนต์ และรถยนต์,21,ปลวกแดง,30911,7801,,,6,4888,0,6,ระยอง,3.0,0,60/125,200000,ข3-78(1)-2/61รย,038-891-244-7,1000000,187.75,0,มาบยางพร,1200000,1279,91100000000000,บริษัท อัทสุมิเท็ค (ประเทศไทย) จำกัด,บริษัท อัทสุมิเท็ค (ประเทศไทย) จำกัด,3,61,21140,214
3480,ผลิตชิ้นส่วนเครื่องยนต์และส่วนประกอบสำหรับรถจักรยานยนต์ และรถยนต์,21,ปลวกแดง,30911,7801,3.0,,37,4889,6,31,ระยอง,,91000000,60/125,13000000,ข3-78(1)-1/57รย,,100000000,753.5,13200000,มาบยางพร,217200000,1280,91100000000000,บริษัท อัทสุมิเท็ค แอนด์ ฮายาชิ (ไทยแลนด์) จำกัด,บริษัท อัทสุมิเท็ค แอนด์ ฮายาชิ (ไทยแลนด์) จำกัด,3,57,21140,16638
0,เกี่ยวกับจักรยานยนต์และจักรยานสองล้อ,21,ปลวกแดง,30911,7801,,,655,4890,5,650,ระยอง,4.0,0,119/10,700000000,ข3-78(1)-1/40รย,955040-58,0,54532.62,0,ปลวกแดง,700000000,1281,91200000000000,บริษัท คาวาซากิ มอเตอร์ เอ็นเตอร์ไพรส์ (ประเทศไทย) จำกัด,บริษัท คาวาซากิ มอเตอร์ เอ็นเตอร์ไพรส์ (ประเทศไทย) จำกัด,3,40,21140,0
0,ผลิตและจำหน่ายสวิตช์ไฟ กุญแจและฝาปิดถังเชื้อเพลิง สำหรับรถจักรยานยนต์,21,ปลวกแดง,30912,7802,,จี.เค.แลนด์,209,4891,91,118,ระยอง,4.0,0,119/21,0,ข3-78(2)-1/43รย,02-3240950,0,62.3,0,ปลวกแดง,0,1282,91200000000000,บริษัท ไทยอาซาฮี เดนโซ่ จำกัด,บริษัท ไทยอาซาฮี เดนโซ่ จำกัด,3,43,21140,0
23587,ผลิตชิ้นส่วนรถจักรยานยนต์,21,ปลวกแดง,30912,7802,,,217,4892,61,156,ระยอง,3.0,82092035,60/60 สยามอีสเทิร์นอินดัสเตรียลฯ,715000000,ข3-78(2)-7/48รย,038-891272,281904440.2,2183.85,121519803.8,มาบยางพร,1200516279,1283,91100000000000,บริษัท สยามโกชิ มานูแฟคเชอริ่ง จำกัด,บริษัท สยามโกชิ มานูแฟคเชอริ่ง จำกัด,3,48,21140,43652
3360,การทำชิ้นส่วนพิเศษ หรืออุปกรณ์สำหรับจักรยานยนต์ จักรยานสามล้อ,21,ปลวกแดง,30912,7802,,,47,4893,18,29,ระยอง,3.0,30000000,42/12,10000000,จ3-78(2)-1/66รย,,90000000,471.26,20000000,มาบยางพร,150000000,1284,20200000000000,บริษัท ยามาดะ สมบูรณ์ จำกัด,บริษัท ยามาดะ สมบูรณ์ จำกัด,3,66,21140,3360
0,ผลิตชิ้นส่วนรถจักรยานยนต์,21,ปลวกแดง,30912,7802,,,0,4894,0,0,ระยอง,3.0,0,60.0,0,ข3-78(2)-2/39รย,038-891135-9,0,11151.88,0,มาบยางพร,0,1285,91100000000000,บริษัท สยามโกชิ มานูแฟคเชอริ่ง จำกัด,บริษัท สยามโกชิ มานูแฟคเชอริ่ง จำกัด,3,39,21140,0
5800,ผลิตอุปกรณ์สำหรับจักรยานยนต์,21,ปลวกแดง,30912,7802,,เขตสยามอีสฯ,240,4895,70,170,ระยอง,3.0,101210000,60/75,15000000,ข3-78(2)-2/50รย,038-891999,93600000,4397.35,45000000,มาบยางพร,254810000,1286,91100000000000,บริษัท ยูเนี่ยนออโตพาร์ทส มานูแฟคเชอริ่ง จำกัด,บริษัท ยูเนี่ยนออโตพาร์ทส มานูแฟคเชอริ่ง จำกัด,3,50,21140,35000
24080,ผลิตชุดกีฬาทางน้ำ,21,ปลวกแดง,32309,8600,,,1990,4896,1700,290,ระยอง,4.0,255000000,88/8,50000000,3-86-1/44รย,038-891500,159000000,3728.03,19000000,มาบยางพร,483000000,1287,10200000000000,บริษัท เชโก้ (ประเทศไทย) จำกัด,บริษัท เชโก้ (ประเทศไทย) จำกัด,3,44,21140,75200
866,ผลิตเครื่องออกกำลังกาย และเชื่อมกลึงโลหะทั่วไป,21,ปลวกแดง,32309,8600,,,4,4897,2,2,ระยอง,2.0,5000000,333/33,2000000,จ3-86-1/63รย,,1000000,162.8,0,มาบยางพร,8000000,1288,20200000000000,บริษัท เบนช์ ฟิตเนส อิควิปเม้นท์ จำกัด,บริษัท เบนช์ ฟิตเนส อิควิปเม้นท์ จำกัด,3,63,21140,1114
69206,"ผลิตพลังงานไฟฟ้าจากแสงอาทิตย์เพื่อจำหน่าย กำลังการผลิต 4,999.95 กิโลวัตต์",21,ปลวกแดง,35101,8801,,,2,4898,0,2,ระยอง,4.0,0,119/10,0,3-88(1)-34/64รย,,99453662.56,12600.26,0,ปลวกแดง,99453662.56,1289,40200000000000,บริษัท คันไซ เอนเนอร์จี โซลูชั่นส์ (ประเทศไทย) จำกัด,บริษัท คันไซ เอนเนอร์จี โซลูชั่นส์ (ประเทศไทย) จำกัด,3,64,21140,244300
35000,ผลิตไฟฟ้าจากพลังงานแสงอาทิตย์ติดตั้งบนหลังคาขนาดกำลังการผลิตติดตั้ง 4.183 เมกะวัตต์,21,ปลวกแดง,35101,8801,,,4,4899,2,2,ระยอง,1.0,0,192.0,5300000,3-88(1)-14/64รย,,88986000,10344.74,0,ตาสิทธิ์,94286000,1290,40200000000000,บริษัท โซลาร์ ดี ซิมไบโอร์ จำกัด ติดตั้งระบบผลิตไฟฟ้าพลังงานแสงอาทิตย์บนหลังคาของบริษัท แอลจี อีเลคทรอนิคส์ (ประเทศไทย) จำกัด,บริษัท โซลาร์ ดี ซิมไบโอร์ จำกัด ติดตั้งระบบผลิตไฟฟ้าพลังงานแสงอาทิตย์บนหลังคาของบริษัท แอลจี อีเลคทรอนิคส์ (ประเทศไทย) จำกัด,3,64,21140,312805
38585,"ผลิตกระแสไฟฟ้าจากก๊าซธรรมชาติ กำลังการผลิต 2,500 เมกะวัตต์",21,ปลวกแดง,35101,8802,,,40,4900,0,40,ระยอง,2.0,16700000000,516.0,3500000000,3-88(2)-26/60รย,,47300000000,8865347,1144000000,มาบยางพร,68644000000,1291,40200000000000,บริษัท กัลฟ์ พีดี จำกัด,บริษัท กัลฟ์ พีดี จำกัด,3,60,21140,787681
0,ผลิตกระแสไฟฟ้า,21,ปลวกแดง,35101,8802,,สยามอีสเทิร์นฯ,9,4901,0,9,ระยอง,3.0,136500000,60/19,5000000,ข3-88(2)-16/49รย,038-891324-8,400000000,129492.07,243750,มาบยางพร,541743750,1292,91100000000000,บริษัท โกลว์ เอสพีพี 11 จำกัด,บริษัท โกลว์ เอสพีพี 11 จำกัด,3,49,21140,0
