_id,ปี,ใน-ต่าง,จำนวน,เดือน,รายการ
2292,2567,หนี้ต่างประเทศ,0,1,การเคหะแห่งชาติ (NHA)
2293,2567,หนี้ต่างประเทศ,0,1,การท่าเรือแห่งประเทศไทย (PAT)
2294,2567,หนี้ต่างประเทศ,0,1,การไฟฟ้าส่วนภูมิภาค (PEA)
2295,2567,หนี้ต่างประเทศ,0,1,องค์การคลังสินค้า (PWO)
2296,2567,หนี้ต่างประเทศ,0,1,การประปาส่วนภูมิภาค (PWA)
2297,2567,หนี้ต่างประเทศ,0,1,การยางแห่งประเทศไทย (RAOT)
2298,2567,หนี้ต่างประเทศ,67.21,1,การรถไฟแห่งประเทศไทย (SRT)
2299,2567,หนี้ต่างประเทศ,0,1,องค์การแบตเตอรี่ (TBO)**
2300,2567,หนี้ต่างประเทศ,0,1,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2301,2567,หนี้ต่างประเทศ,0,1,องค์การฟอกหนัง (TTO)**
2302,2567,หนี้ต่างประเทศ,0,1,สำนักงานธนานุเคราะห์ (PAWN)***
2303,2567,หนี้ต่างประเทศ,0,1,องค์การเภสัชกรรม
2304,2567,หนี้ต่างประเทศ,2928.52,1,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2305,2567,หนี้ต่างประเทศ,0,1,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2306,2567,หนี้ต่างประเทศ,0,1,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2307,2567,หนี้ต่างประเทศ,0,1,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2308,2567,หนี้ต่างประเทศ,0,1,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2309,2567,หนี้ต่างประเทศ,0,1,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2310,2567,หนี้ต่างประเทศ,2928.52,1,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2311,2567,หนี้ต่างประเทศ,0,1,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2312,2567,หนี้ต่างประเทศ,0,1,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2313,2567,หนี้ต่างประเทศ,0,1,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2314,2567,หนี้ต่างประเทศ,0,1,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2315,2567,หนี้ต่างประเทศ,0,1,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2316,2567,หนี้ต่างประเทศ,0,1,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2317,2567,หนี้ต่างประเทศ,0,1,บริษัท อู่กรุงเทพ จำกัด (BDC)
2318,2567,หนี้ต่างประเทศ,0,1,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2319,2567,หนี้ต่างประเทศ,0,1,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2320,2567,หนี้ต่างประเทศ,0,1,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2321,2567,หนี้ต่างประเทศ,0,1,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2322,2567,หนี้ต่างประเทศ,28884.4,1,รวม
2323,2566,หนี้ในประเทศ,462997.12,12,1. องค์กรของรัฐ
2324,2566,หนี้ในประเทศ,134692.47,12,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2325,2566,หนี้ในประเทศ,0,12,สถาบันการบินพลเรือน (CATC)
2326,2566,หนี้ในประเทศ,27.15,12,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2327,2566,หนี้ในประเทศ,55000,12,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2328,2566,หนี้ในประเทศ,0,12,การทางพิเศษแห่งประเทศไทย (EXAT)
2329,2566,หนี้ในประเทศ,0,12,องค์การอุตสาหกรรมป่าไม้ (FIO)
2330,2566,หนี้ในประเทศ,0,12,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2331,2566,หนี้ในประเทศ,0,12,การไฟฟ้านครหลวง (MEA)
2332,2566,หนี้ในประเทศ,0,12,องค์การตลาดเพื่อเกษตรกร (MOFF)
2333,2566,หนี้ในประเทศ,0,12,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2334,2566,หนี้ในประเทศ,0,12,การประปานครหลวง (MWA)
2335,2566,หนี้ในประเทศ,28240,12,การเคหะแห่งชาติ (NHA)
2336,2566,หนี้ในประเทศ,0,12,การท่าเรือแห่งประเทศไทย (PAT)
2337,2566,หนี้ในประเทศ,0,12,การไฟฟ้าส่วนภูมิภาค (PEA)
2338,2566,หนี้ในประเทศ,0,12,องค์การคลังสินค้า (PWO)
2339,2566,หนี้ในประเทศ,7920,12,การประปาส่วนภูมิภาค (PWA)
2340,2566,หนี้ในประเทศ,825.31,12,การยางแห่งประเทศไทย (RAOT)
2341,2566,หนี้ในประเทศ,236292.19,12,การรถไฟแห่งประเทศไทย (SRT)
2342,2566,หนี้ในประเทศ,0,12,องค์การแบตเตอรี่ (TBO)**
2343,2566,หนี้ในประเทศ,0,12,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2344,2566,หนี้ในประเทศ,0,12,องค์การฟอกหนัง (TTO)**
2345,2566,หนี้ในประเทศ,0,12,สำนักงานธนานุเคราะห์ (PAWN)***
2346,2566,หนี้ในประเทศ,0,12,องค์การเภสัชกรรม
2347,2566,หนี้ในประเทศ,0,12,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2348,2566,หนี้ในประเทศ,0,12,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2349,2566,หนี้ในประเทศ,0,12,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2350,2566,หนี้ในประเทศ,0,12,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2351,2566,หนี้ในประเทศ,0,12,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2352,2566,หนี้ในประเทศ,0,12,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2353,2566,หนี้ในประเทศ,0,12,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2354,2566,หนี้ในประเทศ,0,12,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2355,2566,หนี้ในประเทศ,0,12,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2356,2566,หนี้ในประเทศ,0,12,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2357,2566,หนี้ในประเทศ,0,12,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2358,2566,หนี้ในประเทศ,0,12,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2359,2566,หนี้ในประเทศ,0,12,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2360,2566,หนี้ในประเทศ,0,12,บริษัท อู่กรุงเทพ จำกัด (BDC)
2361,2566,หนี้ในประเทศ,0,12,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2362,2566,หนี้ในประเทศ,0,12,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2363,2566,หนี้ในประเทศ,0,12,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2364,2566,หนี้ในประเทศ,0,12,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2365,2566,หนี้ในประเทศ,462997.12,12,รวม
2366,2566,หนี้ต่างประเทศ,26106.64,12,1. องค์กรของรัฐ
2367,2566,หนี้ต่างประเทศ,0,12,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2368,2566,หนี้ต่างประเทศ,0,12,สถาบันการบินพลเรือน (CATC)
2369,2566,หนี้ต่างประเทศ,0,12,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2370,2566,หนี้ต่างประเทศ,0,12,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2371,2566,หนี้ต่างประเทศ,0,12,การทางพิเศษแห่งประเทศไทย (EXAT)
2372,2566,หนี้ต่างประเทศ,0,12,องค์การอุตสาหกรรมป่าไม้ (FIO)
2373,2566,หนี้ต่างประเทศ,0,12,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2374,2566,หนี้ต่างประเทศ,0,12,การไฟฟ้านครหลวง (MEA)
2375,2566,หนี้ต่างประเทศ,0,12,องค์การตลาดเพื่อเกษตรกร (MOFF)
2376,2566,หนี้ต่างประเทศ,25946.44,12,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2377,2566,หนี้ต่างประเทศ,93.53,12,การประปานครหลวง (MWA)
2378,2566,หนี้ต่างประเทศ,0,12,การเคหะแห่งชาติ (NHA)
2379,2566,หนี้ต่างประเทศ,0,12,การท่าเรือแห่งประเทศไทย (PAT)
2380,2566,หนี้ต่างประเทศ,0,12,การไฟฟ้าส่วนภูมิภาค (PEA)
2381,2566,หนี้ต่างประเทศ,0,12,องค์การคลังสินค้า (PWO)
2382,2566,หนี้ต่างประเทศ,0,12,การประปาส่วนภูมิภาค (PWA)
2383,2566,หนี้ต่างประเทศ,0,12,การยางแห่งประเทศไทย (RAOT)
2384,2566,หนี้ต่างประเทศ,66.67,12,การรถไฟแห่งประเทศไทย (SRT)
2385,2566,หนี้ต่างประเทศ,0,12,องค์การแบตเตอรี่ (TBO)**
2386,2566,หนี้ต่างประเทศ,0,12,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2387,2566,หนี้ต่างประเทศ,0,12,องค์การฟอกหนัง (TTO)**
2388,2566,หนี้ต่างประเทศ,0,12,สำนักงานธนานุเคราะห์ (PAWN)***
2389,2566,หนี้ต่างประเทศ,0,12,องค์การเภสัชกรรม
2390,2566,หนี้ต่างประเทศ,3232.25,12,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2391,2566,หนี้ต่างประเทศ,0,12,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2392,2566,หนี้ต่างประเทศ,0,12,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2393,2566,หนี้ต่างประเทศ,0,12,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2394,2566,หนี้ต่างประเทศ,0,12,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2395,2566,หนี้ต่างประเทศ,0,12,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2396,2566,หนี้ต่างประเทศ,3232.25,12,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2397,2566,หนี้ต่างประเทศ,0,12,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2398,2566,หนี้ต่างประเทศ,0,12,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2399,2566,หนี้ต่างประเทศ,0,12,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2400,2566,หนี้ต่างประเทศ,0,12,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2401,2566,หนี้ต่างประเทศ,0,12,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2402,2566,หนี้ต่างประเทศ,0,12,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2403,2566,หนี้ต่างประเทศ,0,12,บริษัท อู่กรุงเทพ จำกัด (BDC)
2404,2566,หนี้ต่างประเทศ,0,12,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2405,2566,หนี้ต่างประเทศ,0,12,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2406,2566,หนี้ต่างประเทศ,0,12,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2407,2566,หนี้ต่างประเทศ,0,12,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2408,2566,หนี้ต่างประเทศ,29338.89,12,รวม
2409,2566,หนี้ในประเทศ,471815.56,11,1. องค์กรของรัฐ
2410,2566,หนี้ในประเทศ,133879.57,11,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2411,2566,หนี้ในประเทศ,0,11,สถาบันการบินพลเรือน (CATC)
2412,2566,หนี้ในประเทศ,0.09,11,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2413,2566,หนี้ในประเทศ,65000,11,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2414,2566,หนี้ในประเทศ,0,11,การทางพิเศษแห่งประเทศไทย (EXAT)
2415,2566,หนี้ในประเทศ,0,11,องค์การอุตสาหกรรมป่าไม้ (FIO)
2416,2566,หนี้ในประเทศ,0,11,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2417,2566,หนี้ในประเทศ,0,11,การไฟฟ้านครหลวง (MEA)
2418,2566,หนี้ในประเทศ,0,11,องค์การตลาดเพื่อเกษตรกร (MOFF)
2419,2566,หนี้ในประเทศ,0,11,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2420,2566,หนี้ในประเทศ,0,11,การประปานครหลวง (MWA)
2421,2566,หนี้ในประเทศ,28240,11,การเคหะแห่งชาติ (NHA)
2422,2566,หนี้ในประเทศ,0,11,การท่าเรือแห่งประเทศไทย (PAT)
2423,2566,หนี้ในประเทศ,0,11,การไฟฟ้าส่วนภูมิภาค (PEA)
2424,2566,หนี้ในประเทศ,0,11,องค์การคลังสินค้า (PWO)
2425,2566,หนี้ในประเทศ,7920,11,การประปาส่วนภูมิภาค (PWA)
2426,2566,หนี้ในประเทศ,825.31,11,การยางแห่งประเทศไทย (RAOT)
2427,2566,หนี้ในประเทศ,235950.59,11,การรถไฟแห่งประเทศไทย (SRT)
2428,2566,หนี้ในประเทศ,0,11,องค์การแบตเตอรี่ (TBO)**
2429,2566,หนี้ในประเทศ,0,11,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2430,2566,หนี้ในประเทศ,0,11,องค์การฟอกหนัง (TTO)**
2431,2566,หนี้ในประเทศ,0,11,สำนักงานธนานุเคราะห์ (PAWN)***
2432,2566,หนี้ในประเทศ,0,11,องค์การเภสัชกรรม
2433,2566,หนี้ในประเทศ,0,11,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2434,2566,หนี้ในประเทศ,0,11,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2435,2566,หนี้ในประเทศ,0,11,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2436,2566,หนี้ในประเทศ,0,11,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2437,2566,หนี้ในประเทศ,0,11,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2438,2566,หนี้ในประเทศ,0,11,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2439,2566,หนี้ในประเทศ,0,11,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2440,2566,หนี้ในประเทศ,0,11,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2441,2566,หนี้ในประเทศ,0,11,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2442,2566,หนี้ในประเทศ,0,11,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2443,2566,หนี้ในประเทศ,0,11,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2444,2566,หนี้ในประเทศ,0,11,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2445,2566,หนี้ในประเทศ,0,11,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2446,2566,หนี้ในประเทศ,0,11,บริษัท อู่กรุงเทพ จำกัด (BDC)
2447,2566,หนี้ในประเทศ,0,11,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2448,2566,หนี้ในประเทศ,0,11,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2449,2566,หนี้ในประเทศ,0,11,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2450,2566,หนี้ในประเทศ,0,11,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2451,2566,หนี้ในประเทศ,471815.56,11,รวม
2452,2566,หนี้ต่างประเทศ,26131.52,11,1. องค์กรของรัฐ
2453,2566,หนี้ต่างประเทศ,0,11,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2454,2566,หนี้ต่างประเทศ,0,11,สถาบันการบินพลเรือน (CATC)
2455,2566,หนี้ต่างประเทศ,0,11,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2456,2566,หนี้ต่างประเทศ,0,11,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2457,2566,หนี้ต่างประเทศ,0,11,การทางพิเศษแห่งประเทศไทย (EXAT)
2458,2566,หนี้ต่างประเทศ,0,11,องค์การอุตสาหกรรมป่าไม้ (FIO)
2459,2566,หนี้ต่างประเทศ,0,11,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2460,2566,หนี้ต่างประเทศ,0,11,การไฟฟ้านครหลวง (MEA)
2461,2566,หนี้ต่างประเทศ,0,11,องค์การตลาดเพื่อเกษตรกร (MOFF)
2462,2566,หนี้ต่างประเทศ,25946.44,11,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2463,2566,หนี้ต่างประเทศ,93.53,11,การประปานครหลวง (MWA)
2464,2566,หนี้ต่างประเทศ,0,11,การเคหะแห่งชาติ (NHA)
2465,2566,หนี้ต่างประเทศ,0,11,การท่าเรือแห่งประเทศไทย (PAT)
2466,2566,หนี้ต่างประเทศ,18.92,11,การไฟฟ้าส่วนภูมิภาค (PEA)
2467,2566,หนี้ต่างประเทศ,0,11,องค์การคลังสินค้า (PWO)
2468,2566,หนี้ต่างประเทศ,0,11,การประปาส่วนภูมิภาค (PWA)
2469,2566,หนี้ต่างประเทศ,0,11,การยางแห่งประเทศไทย (RAOT)
2470,2566,หนี้ต่างประเทศ,72.63,11,การรถไฟแห่งประเทศไทย (SRT)
2471,2566,หนี้ต่างประเทศ,0,11,องค์การแบตเตอรี่ (TBO)**
2472,2566,หนี้ต่างประเทศ,0,11,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2473,2566,หนี้ต่างประเทศ,0,11,องค์การฟอกหนัง (TTO)**
2474,2566,หนี้ต่างประเทศ,0,11,สำนักงานธนานุเคราะห์ (PAWN)***
2475,2566,หนี้ต่างประเทศ,0,11,องค์การเภสัชกรรม
2476,2566,หนี้ต่างประเทศ,3636.78,11,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2477,2566,หนี้ต่างประเทศ,0,11,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2478,2566,หนี้ต่างประเทศ,0,11,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2479,2566,หนี้ต่างประเทศ,0,11,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2480,2566,หนี้ต่างประเทศ,0,11,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2481,2566,หนี้ต่างประเทศ,0,11,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2482,2566,หนี้ต่างประเทศ,3636.78,11,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2483,2566,หนี้ต่างประเทศ,0,11,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2484,2566,หนี้ต่างประเทศ,0,11,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2485,2566,หนี้ต่างประเทศ,0,11,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2486,2566,หนี้ต่างประเทศ,0,11,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2487,2566,หนี้ต่างประเทศ,0,11,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2488,2566,หนี้ต่างประเทศ,0,11,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2489,2566,หนี้ต่างประเทศ,0,11,บริษัท อู่กรุงเทพ จำกัด (BDC)
2490,2566,หนี้ต่างประเทศ,0,11,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2491,2566,หนี้ต่างประเทศ,0,11,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2492,2566,หนี้ต่างประเทศ,0,11,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2493,2566,หนี้ต่างประเทศ,0,11,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2494,2566,หนี้ต่างประเทศ,29768.3,11,รวม
2495,2566,หนี้ในประเทศ,469041.37,10,1. องค์กรของรัฐ
2496,2566,หนี้ในประเทศ,132761.17,10,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2497,2566,หนี้ในประเทศ,0,10,สถาบันการบินพลเรือน (CATC)
2498,2566,หนี้ในประเทศ,0.07,10,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2499,2566,หนี้ในประเทศ,65000,10,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2500,2566,หนี้ในประเทศ,0,10,การทางพิเศษแห่งประเทศไทย (EXAT)
2501,2566,หนี้ในประเทศ,0,10,องค์การอุตสาหกรรมป่าไม้ (FIO)
2502,2566,หนี้ในประเทศ,0,10,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2503,2566,หนี้ในประเทศ,0,10,การไฟฟ้านครหลวง (MEA)
2504,2566,หนี้ในประเทศ,0,10,องค์การตลาดเพื่อเกษตรกร (MOFF)
2505,2566,หนี้ในประเทศ,0,10,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2506,2566,หนี้ในประเทศ,0,10,การประปานครหลวง (MWA)
2507,2566,หนี้ในประเทศ,28240,10,การเคหะแห่งชาติ (NHA)
2508,2566,หนี้ในประเทศ,0,10,การท่าเรือแห่งประเทศไทย (PAT)
2509,2566,หนี้ในประเทศ,0,10,การไฟฟ้าส่วนภูมิภาค (PEA)
2510,2566,หนี้ในประเทศ,0,10,องค์การคลังสินค้า (PWO)
2511,2566,หนี้ในประเทศ,7920,10,การประปาส่วนภูมิภาค (PWA)
2512,2566,หนี้ในประเทศ,825.31,10,การยางแห่งประเทศไทย (RAOT)
2513,2566,หนี้ในประเทศ,234294.82,10,การรถไฟแห่งประเทศไทย (SRT)
2514,2566,หนี้ในประเทศ,0,10,องค์การแบตเตอรี่ (TBO)**
2515,2566,หนี้ในประเทศ,0,10,องค์การรับส่งสินค้าและพัสดุภัณฑ์ (ETO) **
2516,2566,หนี้ในประเทศ,0,10,องค์การฟอกหนัง (TTO)**
2517,2566,หนี้ในประเทศ,0,10,สำนักงานธนานุเคราะห์ (PAWN)***
2518,2566,หนี้ในประเทศ,0,10,องค์การเภสัชกรรม
2519,2566,หนี้ในประเทศ,0,10,2. บริษัทจำกัด และบริษัทมหาชนจำกัด
2520,2566,หนี้ในประเทศ,0,10,บริษัท วิทยุการบินแห่งประเทศไทย จำกัด (AERO)
2521,2566,หนี้ในประเทศ,0,10,บริษัท บางจากปิโตรเลียม จำกัด (มหาชน) (BPC)*
2522,2566,หนี้ในประเทศ,0,10,บริษัท กสท.โทรคมนาคม จำกัด (มหาชน) (CAT)
2523,2566,หนี้ในประเทศ,0,10,บริษัท กรุงไทย คอมพิวเตอร์ เซอร์วิสเซส จำกัด (KTBCS)
2524,2566,หนี้ในประเทศ,0,10,บริษัท กรุงไทยธุรกิจบริการ จำกัด (KTBGS)
2525,2566,หนี้ในประเทศ,0,10,บริษัท ท่าอากาศยานไทย จำกัด (มหาชน) (AOT)
2526,2566,หนี้ในประเทศ,0,10,บริษัท ปตท. สำรวจและผลิตปิโตรเลียม จำกัด (มหาชน) (PEPC) *
2527,2566,หนี้ในประเทศ,0,10,บริษัท ปตท.สผ. อินเตอร์เนชั่นแนล จำกัด (PEPI)*
2528,2566,หนี้ในประเทศ,0,10,บริษัท ปตท. จำกัด (มหาชน) (PTT)
2529,2566,หนี้ในประเทศ,0,10,บริษัท การบินไทย จำกัด (มหาชน) (THAI)*
2530,2566,หนี้ในประเทศ,0,10,บริษัท ทีโอที จำกัด (มหาชน) (TOT)
2531,2566,หนี้ในประเทศ,0,10,บริษัท ไม้อัดไทย จำกัด (TTPC)**
2532,2566,หนี้ในประเทศ,0,10,บริษัท อู่กรุงเทพ จำกัด (BDC)
2533,2566,หนี้ในประเทศ,0,10,บริษัท โรงแรมท่าอากาศยานสุวรรณภูมิ จำกัด (SAH)
2534,2566,หนี้ในประเทศ,0,10,บริษัท ผลิตไฟฟ้าและน้ำเย็น จำกัด (DCAP)
2535,2566,หนี้ในประเทศ,0,10,บริษัท ธนารักษ์พัฒนาสินทรัพย์ จำกัด (ธพส.) (DAD)
2536,2566,หนี้ในประเทศ,0,10,บริษัท พีอีเอ เอ็นคอม อินเตอร์เนชั่นแนล จำกัด (PEA ENCOM)
2537,2566,หนี้ในประเทศ,469041.37,10,รวม
2538,2566,หนี้ต่างประเทศ,26161.62,10,1. องค์กรของรัฐ
2539,2566,หนี้ต่างประเทศ,0,10,องค์การขนส่งมวลชนกรุงเทพ (BMTA)
2540,2566,หนี้ต่างประเทศ,0,10,สถาบันการบินพลเรือน (CATC)
2541,2566,หนี้ต่างประเทศ,0,10,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (DPO)
2542,2566,หนี้ต่างประเทศ,0,10,การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย (EGAT)
2543,2566,หนี้ต่างประเทศ,0,10,การทางพิเศษแห่งประเทศไทย (EXAT)
2544,2566,หนี้ต่างประเทศ,0,10,องค์การอุตสาหกรรมป่าไม้ (FIO)
2545,2566,หนี้ต่างประเทศ,0,10,การนิคมอุตสาหกรรมแห่งประเทศไทย (IEAT)
2546,2566,หนี้ต่างประเทศ,0,10,การไฟฟ้านครหลวง (MEA)
2547,2566,หนี้ต่างประเทศ,0,10,องค์การตลาดเพื่อเกษตรกร (MOFF)
2548,2566,หนี้ต่างประเทศ,25976.88,10,การรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย (MRTA)
2549,2566,หนี้ต่างประเทศ,93.53,10,การประปานครหลวง (MWA)
2550,2566,หนี้ต่างประเทศ,0,10,การเคหะแห่งชาติ (NHA)
2551,2566,หนี้ต่างประเทศ,0,10,การท่าเรือแห่งประเทศไทย (PAT)
2552,2566,หนี้ต่างประเทศ,18.85,10,การไฟฟ้าส่วนภูมิภาค (PEA)
2553,2566,หนี้ต่างประเทศ,0,10,องค์การคลังสินค้า (PWO)
2554,2566,หนี้ต่างประเทศ,0,10,การประปาส่วนภูมิภาค (PWA)
2555,2566,หนี้ต่างประเทศ,0,10,การยางแห่งประเทศไทย (RAOT)
2556,2566,หนี้ต่างประเทศ,72.36,10,การรถไฟแห่งประเทศไทย (SRT)
