รายการ,จังหวัด,ที่มา,_id,ข้อมูล,หน่วยนับ,ประเภทรถ,ชนิดเชื้อเพลิง,ประเภท,ปี
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,270, -   , คัน , รถโดยสารประจำทาง , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,271, -   , คัน , รถโดยสารไม่ประจำทาง , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,272, -   , คัน , รถโดยสารส่วนบุคคล , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,273, -   , คัน , รถบรรทุกไม่ประจำทาง , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,274, -   , คัน , รถบรรทุกส่วนบุคคล , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,275, -   , คัน , รถขนาดเล็ก , CNGLPGดีเซล , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,276, 107 , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,277, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,278, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,279, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,280, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,281, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,282, -   , คัน , บุคคลธรรมดา , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,283, -   , คัน , นิติบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,284, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,285, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,286, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,287, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,288, -   , คัน , รย.11 รถยนต์บริการให้เช่า , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,289, 86 , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,290, -   , คัน , รย.13 รถแทร็กเตอร์ , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,291, -   , คัน , รย.14 รถบดถนน , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,292, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,293, -   , คัน , รย.16 รถพ่วง , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,294, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,295, -   , คัน , รถโดยสารประจำทาง , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,296, -   , คัน , รถโดยสารไม่ประจำทาง , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,297, -   , คัน , รถโดยสารส่วนบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,298, -   , คัน , รถบรรทุกไม่ประจำทาง , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,299, -   , คัน , รถบรรทุกส่วนบุคคล , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,300, -   , คัน , รถขนาดเล็ก , ไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,301," 1,068 ", คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,302, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,303, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,304, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,305, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,306, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,307, -   , คัน , บุคคลธรรมดา , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,308, -   , คัน , นิติบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,309, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,310, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,311, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,312, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,313, -   , คัน , รย.11 รถยนต์บริการให้เช่า , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,314, 1 , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,315, -   , คัน , รย.13 รถแทร็กเตอร์ , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,316, -   , คัน , รย.14 รถบดถนน , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,317, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,318, -   , คัน , รย.16 รถพ่วง , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,319, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,320, -   , คัน , รถโดยสารประจำทาง , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,321, -   , คัน , รถโดยสารไม่ประจำทาง , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,322, -   , คัน , รถโดยสารส่วนบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,323, -   , คัน , รถบรรทุกไม่ประจำทาง , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,324, -   , คัน , รถบรรทุกส่วนบุคคล , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,325, -   , คัน , รถขนาดเล็ก , เบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,326, 1 , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,327, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,328, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,329, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,330, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,331, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,332, -   , คัน , บุคคลธรรมดา , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,333, -   , คัน , นิติบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,334, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,335, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,336, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,337, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,338, -   , คัน , รย.11 รถยนต์บริการให้เช่า , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,339, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,340, -   , คัน , รย.13 รถแทร็กเตอร์ , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,341, -   , คัน , รย.14 รถบดถนน , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,342, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,343, -   , คัน , รย.16 รถพ่วง , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,344, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,345, -   , คัน , รถโดยสารประจำทาง , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,346, -   , คัน , รถโดยสารไม่ประจำทาง , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,347, -   , คัน , รถโดยสารส่วนบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,348, -   , คัน , รถบรรทุกไม่ประจำทาง , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,349, -   , คัน , รถบรรทุกส่วนบุคคล , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,350, -   , คัน , รถขนาดเล็ก , ดีเซลไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,351, -   , คัน , รย.1 รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,352, -   , คัน , รย.2 รถยนต์นั่งส่วนบุคคลเกิน 7 คน , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,353, -   , คัน , รย.3 รถยนต์บรรทุกส่วนบุคคล , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,354, -   , คัน , รย.4 รถยนต์สามล้อส่วนบุคคล , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,355, -   , คัน , รย.5 รถยนต์รับจ้างระหว่างจังหวัด , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,356, -   , คัน , รย.6 รถยนต์รับจ้างบรรทุกคนโดยสารไม่เกิน 7 คน , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,357, -   , คัน , บุคคลธรรมดา , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,358, -   , คัน , นิติบุคคล , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,359, -   , คัน , รย.7 รถยนต์สี่ล้อเล็กรับจ้าง , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,360, -   , คัน , รย.8 รถยนต์รับจ้างสามล้อ , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,361, -   , คัน , รย.9 รถยนต์บริการธุรกิจ , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,362, -   , คัน , รย.10 รถยนต์บริการทัศนาจร , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,363, -   , คัน , รย.11 รถยนต์บริการให้เช่า , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,364, -   , คัน , รย.12 รถจักรยานยนต์ส่วนบุคคล , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,365, -   , คัน , รย.13 รถแทร็กเตอร์ , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,366, -   , คัน , รย.14 รถบดถนน , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,367, -   , คัน , รย.15 รถใช้ในงานเกษตรกรรม , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,368, -   , คัน , รย.16 รถพ่วง , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,369, -   , คัน , รย.17  รถจักรยานยนต์สาธารณะ , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยรถยนต์ ,2565
 จำนวนรถจดทะเบียนใหม่ , นครราชสีมา , สำนักงานขนส่งจังหวัดนครราชสีมา  ,370, -   , คัน , รถโดยสารประจำทาง , LPGเบนซินไฟฟ้า , รวมรถตามกฎหมายว่าด้วยการขนส่งทางบก ,2565
