จำนวน,_id,ปี,หน่วย,เพศ,จังหวัด,ประเภทแรงงาน,อาชีพ
73,14185,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
201,14186,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
108,14187,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,เสมียน
8789,14188,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,พนักงานบริการ
207316,14189,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
10424,14190,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
4216,14191,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
5152,14192,2566,คน,ชาย,ศรีสะเกษ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
239,14193,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
348,14194,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
180,14195,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
188,14196,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,เสมียน
23192,14197,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,พนักงานบริการ
187998,14198,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
4321,14199,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
476,14200,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
4809,14201,2566,คน,หญิง,ศรีสะเกษ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
10112,14202,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
5932,14203,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,วิชาชีพด้านต่างๆ
3923,14204,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,วิชาชีพด้านเทคนิค
3908,14205,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,เสมียน
11892,14206,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,พนักงานบริการ
2563,14207,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,ด้านการเกษตรและประมง
15876,14208,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
13087,14209,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
14418,14210,2566,คน,ชาย,อุบลราชธานี,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
514,14211,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
22559,14212,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,วิชาชีพด้านต่างๆ
9334,14213,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,วิชาชีพด้านเทคนิค
7508,14214,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,เสมียน
15600,14215,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,พนักงานบริการ
538,14216,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,ด้านการเกษตรและประมง
7924,14217,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
1513,14218,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
8739,14219,2566,คน,หญิง,อุบลราชธานี,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
3678,14220,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
945,14221,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
1638,14222,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
35532,14223,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,พนักงานบริการ
332537,14224,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,ด้านการเกษตรและประมง
23570,14225,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
7693,14226,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
20306,14227,2566,คน,ชาย,อุบลราชธานี,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
2679,14228,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
338,14229,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
1730,14230,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
1953,14231,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,เสมียน
51160,14232,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,พนักงานบริการ
239971,14233,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,ด้านการเกษตรและประมง
13655,14234,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
1122,14235,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
5886,14236,2566,คน,หญิง,อุบลราชธานี,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
3334,14237,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1513,14238,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,วิชาชีพด้านต่างๆ
68,14239,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,วิชาชีพด้านเทคนิค
748,14240,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,เสมียน
2362,14241,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,พนักงานบริการ
4695,14242,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
1330,14243,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2969,14244,2566,คน,ชาย,ยโสธร,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
1111,14245,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
4205,14246,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,วิชาชีพด้านต่างๆ
1489,14247,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,วิชาชีพด้านเทคนิค
3638,14248,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,เสมียน
3869,14249,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,พนักงานบริการ
495,14250,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,ด้านการเกษตรและประมง
368,14251,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
414,14252,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
1733,14253,2566,คน,หญิง,ยโสธร,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
536,14254,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
102,14255,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
387,14256,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,เสมียน
8461,14257,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,พนักงานบริการ
99400,14258,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,ด้านการเกษตรและประมง
8848,14259,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
724,14260,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2211,14261,2566,คน,ชาย,ยโสธร,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
145,14262,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
118,14263,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
209,14264,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
20504,14265,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,พนักงานบริการ
97453,14266,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,ด้านการเกษตรและประมง
3828,14267,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
175,14268,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2298,14269,2566,คน,หญิง,ยโสธร,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
5949,14270,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
6158,14271,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
1637,14272,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
1063,14273,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,เสมียน
8248,14274,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,พนักงานบริการ
416,14275,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,ด้านการเกษตรและประมง
4730,14276,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
7522,14277,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
14303,14278,2566,คน,ชาย,ชัยภูมิ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
6037,14279,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
14684,14280,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
3046,14281,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
7733,14282,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,เสมียน
10303,14283,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,พนักงานบริการ
251,14284,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,ด้านการเกษตรและประมง
1126,14285,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
6304,14286,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
6460,14287,2566,คน,หญิง,ชัยภูมิ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
4314,14288,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
2897,14289,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
23509,14290,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,พนักงานบริการ
124490,14291,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
11583,14292,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
5754,14293,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
34872,14294,2566,คน,ชาย,ชัยภูมิ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
5404,14295,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1375,14296,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
1107,14297,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
737,14298,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,เสมียน
39132,14299,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,พนักงานบริการ
94586,14300,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
6918,14301,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
3302,14302,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
21888,14303,2566,คน,หญิง,ชัยภูมิ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
2583,14304,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1184,14305,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
873,14306,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
429,14307,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,เสมียน
2479,14308,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,พนักงานบริการ
884,14309,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,ด้านการเกษตรและประมง
1503,14310,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
1550,14311,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
758,14312,2566,คน,ชาย,อำนาจเจริญ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
837,14313,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
3045,14314,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
1832,14315,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
3469,14316,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,เสมียน
1751,14317,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,พนักงานบริการ
842,14318,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,ด้านการเกษตรและประมง
412,14319,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
959,14320,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
815,14321,2566,คน,หญิง,อำนาจเจริญ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
475,14322,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
227,14323,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
127,14324,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
342,14325,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,เสมียน
5845,14326,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,พนักงานบริการ
53665,14327,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
3232,14328,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
1819,14329,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2391,14330,2566,คน,ชาย,อำนาจเจริญ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
254,14331,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
35,14332,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
101,14333,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
324,14334,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,เสมียน
11898,14335,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,พนักงานบริการ
39624,14336,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
1232,14337,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
997,14338,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
1678,14339,2566,คน,หญิง,อำนาจเจริญ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
683,14340,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1556,14341,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
538,14342,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
860,14343,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,เสมียน
2082,14344,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,พนักงานบริการ
9050,14345,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,ด้านการเกษตรและประมง
2295,14346,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
291,14347,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
1749,14348,2566,คน,ชาย,บึงกาฬ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
386,14349,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
4246,14350,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,วิชาชีพด้านต่างๆ
375,14351,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,วิชาชีพด้านเทคนิค
1333,14352,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,เสมียน
4150,14353,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,พนักงานบริการ
4148,14354,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,ด้านการเกษตรและประมง
1836,14355,2566,คน,หญิง,บึงกาฬ,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
355,14356,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
85,14357,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
3808,14358,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,พนักงานบริการ
69826,14359,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
2233,14360,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
99,14361,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2090,14362,2566,คน,ชาย,บึงกาฬ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
55,14363,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
77,14364,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
202,14365,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
6496,14366,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,พนักงานบริการ
55095,14367,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,ด้านการเกษตรและประมง
1291,14368,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
700,14369,2566,คน,หญิง,บึงกาฬ,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
2435,14370,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
4117,14371,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,วิชาชีพด้านต่างๆ
1306,14372,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,วิชาชีพด้านเทคนิค
1399,14373,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,เสมียน
4438,14374,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,พนักงานบริการ
1583,14375,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ด้านการเกษตรและประมง
2610,14376,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
5129,14377,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
6007,14378,2566,คน,ชาย,หนองบัวลำภู,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
638,14379,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
4715,14380,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,วิชาชีพด้านต่างๆ
1850,14381,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,วิชาชีพด้านเทคนิค
4343,14382,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,เสมียน
4198,14383,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,พนักงานบริการ
1397,14384,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ด้านการเกษตรและประมง
1184,14385,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
2169,14386,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
2564,14387,2566,คน,หญิง,หนองบัวลำภู,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
1171,14388,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
42,14389,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
333,14390,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
10090,14391,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,พนักงานบริการ
80738,14392,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ด้านการเกษตรและประมง
8614,14393,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
1051,14394,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
8990,14395,2566,คน,ชาย,หนองบัวลำภู,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
1078,14396,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
502,14397,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
18793,14398,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,พนักงานบริการ
65420,14399,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ด้านการเกษตรและประมง
9110,14400,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
1098,14401,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
3936,14402,2566,คน,หญิง,หนองบัวลำภู,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
5551,14403,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
11639,14404,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,วิชาชีพด้านต่างๆ
5732,14405,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,วิชาชีพด้านเทคนิค
5958,14406,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,เสมียน
33130,14407,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,พนักงานบริการ
803,14408,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ด้านการเกษตรและประมง
29606,14409,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
24506,14410,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
7163,14411,2566,คน,ชาย,ขอนแก่น,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
2037,14412,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
17858,14413,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,วิชาชีพด้านต่างๆ
15393,14414,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,วิชาชีพด้านเทคนิค
11894,14415,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,เสมียน
64625,14416,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,พนักงานบริการ
353,14417,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ด้านการเกษตรและประมง
1343,14418,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ด้านความสามารถทางฝีมือ
10231,14419,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
12040,14420,2566,คน,หญิง,ขอนแก่น,แรงงานในระบบ,อาชีพพื้นฐานต่างๆ
6954,14421,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
288,14422,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
794,14423,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
70204,14424,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,พนักงานบริการ
238565,14425,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ด้านการเกษตรและประมง
33217,14426,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ด้านความสามารถทางฝีมือ
2748,14427,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,ผู้ปฏิบัติงานโรงงานเครื่องจักร
25547,14428,2566,คน,ชาย,ขอนแก่น,แรงงานนอกระบบ,อาชีพพื้นฐานต่างๆ
2187,14429,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ผู้บัญญัติกฎหมายและผู้จัดการ
1108,14430,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,วิชาชีพด้านต่างๆ
319,14431,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,วิชาชีพด้านเทคนิค
111850,14432,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,พนักงานบริการ
170418,14433,2566,คน,หญิง,ขอนแก่น,แรงงานนอกระบบ,ด้านการเกษตรและประมง
