GPS_lng,ตำบล,ประกอบกิจการ,คนงานรวม,เลขทะเบียนเดิม,ถนน,เลขที่,คนงานชาย,จังหวัด,โทรศัพท์,หมู่,ผู้ประกอบการ,ซอย,ชื่อโรงงาน,ไปรษณีย์,คนงานหญิง,_id,อำเภอ,GPS_lat,เงินทุนรวม
100.27569,คลองโยง,ผลิตภัณฑ์นม เครื่องดื่มและอาหารในภาชนะบรรจุที่ปิดสนิท,17,3-5(2)-1/51นฐ,-,เลขที่ 77/65,10,นครปฐม,,7,บริษัท ซิปโซ่ท้อปปิคอลดริ๊ง จำกัด,-,บริษัท ซิปโซ่ท้อปปิคอลดริ๊ง จำกัด,73170,7,134,พุทธมณฑล,13.88647,26000000
99.99531667,วังน้ำเขียว,สีข้าว สีข้าวนึ่ง กำลังสีสูงสุดของร้านสีข้าว 300 เกวียน/วัน และอบข้าวเปลือก,31,3-9(1)-1/36นฐ,มาลัยแมน,เลขที่ 144,31,นครปฐม,,11,บริษัท โรงสีข้าวเจริญพาณิชย์กำแพงแสน จำกัด,-,บริษัท โรงสีข้าวเจริญพาณิชย์กำแพงแสน จำกัด,73140,0,135,กำแพงแสน,13.97921667,503000000
100.2646048,บัวปากท่า,สีข้าวนึ่ง และอบข้าวเปลือก กำลังสูงสุดของร้านสีข้าว 500 เกวียน/วัน,30,3-9(1)-22/54นฐ,,เลขที่ 74,22,นครปฐม,034-993055,9,บริษัท โรงสีข้าวธัญสวัสดิ์ จำกัด,,บริษัท โรงสีข้าวธัญสวัสดิ์ จำกัด,73130,8,136,บางเลน,14.17059206,200000000
99.93356667,ทุ่งบัว,ผลิตปุ๋ยอินทรีย์ และผสมปุ๋ยเคมี,80,จ3-43(1)-10/50นฐ,กำแพงแสน-พระแท่นดงรัง กม.20,เลขที่ 169,45,นครปฐม,,6,บริษัท รวีภัทร ไบโอเทค จำกัด,,บริษัท รวีภัทร ไบโอเทค จำกัด,73140,35,137,กำแพงแสน,14.04328333,254000000
100.02343,วังตะกู,ทำขนมอบกรอบ,18,3-10(2)-4/54นฐ,,เลขที่ 60/1,5,นครปฐม,034-261521,2,บริษัท อรุณรุ่ง ฟู้ดส์ จำกัด,,บริษัท อรุณรุ่ง ฟู้ดส์ จำกัด,73000,13,138,เมืองนครปฐม,13.846339,2000000
100.0888833,ตลาดจินดา,ผลิตเครื่องดื่มที่ทำจากผลไม้ชนิดต่าง ๆ น้ำดื่ม น้ำผัก น้ำผลไม้ ผลิตชา เครื่องดื่มเกลือแร่ น้ำนมถั่วเหลือง ผลิตภัณฑ์ประเภทเยลลี่ ผลิตภัณฑ์ประเภทวุ้นคาราจีแนนสำเร็จรูป,0,3-8(1)-2/43นฐ,พระประโทน-บ้านแพ้ว,เลขที่ 58,0,นครปฐม,(034)397033-4,6,บริษัท ฟู้ดสตาร์ จำกัด,,บริษัท ฟู้ดสตาร์ จำกัด,73110,0,139,สามพราน,13.66766667,120000000
100.1973616,สัมปทวน,ข้าวโพดอบกรอบ ขนมอบกรอบ เวเฟอร์,90,3-10(2)-1/54นฐ,นครชัยศรี-ห้วยพลู,เลขที่ 68/1,35,นครปฐม,02-8110040-1,5,บริษัท เคพีฟู้ดส์ จำกัด,,บริษัท เคพีฟู้ดส์ จำกัด,73120,55,140,นครชัยศรี,13.84030975,105000000
100.2718833,อ้อมใหญ่,"ลูกชิ้น,ผลิตอาหารสำเร็จรูปจากเนื้อสัตว์ ผักผลไม้และทำขนมสำเรจรูป บรรจุในภาชนะปิดสนิท",12,3-6(1)-1/27นฐ,เพชรเกษม,เลขที่ 42/2,12,นครปฐม,02-4203436,2,บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด,,บริษัท แหลมทองอุตสาหกรรมอาหาร จำกัด,73160,0,141,สามพราน,13.70763333,0
100.1949333,นครชัยศรี,ปั่นด้าย ทอผ้า ถักผ้า ย้อมผ้า แต่งสำเร็จและพิมพ์ผ้า,565,3-22(2)-2/13นฐ,สุขาภิบาลนครชัยศรี,เลขที่ 33/3,182,นครปฐม,331788,3,บริษัท โทเร เท็กซ์ไทล์ (ประเทศไทย) จำกัด (มหาชน),,บริษัท โทเร เท็กซ์ไทล์ (ประเทศไทย) จำกัด (มหาชน),73120,383,142,นครชัยศรี,13.7917,912254278
100.2165801,ยายชา,ผลิตอาหารกระป๋อง น้ำผลไม้เข้มข้น ผลิตเครื่องดื่มบรรจุกล่อง ผลิตเครื่องดื่มบรรจุกระป๋อง ผลิตเครื่องดื่มบรรจุขวด และผลิตนมบรรจุกล่อง,0,3-8(1)-14/60นฐ,ทางเข้าอำเภอสามพราน,เลขที่ 26/1,0,นครปฐม,,5,บริษัท มาลีกรุ๊ป จำกัด (มหาชน),,บริษัท มาลีกรุ๊ป จำกัด (มหาชน),12130,0,143,สามพราน,13.75070977,0
100.2616833,ไร่ขิง,ทำกระดาษแข็ง,26,3-38(2)-1/12นฐ,เพชรเกษม,เลขที่ 1/22,26,นครปฐม,321210,2,บริษัท กระดาษแข็งไทย จำกัด,วัดไร่ขิง,บริษัท กระดาษแข็งไทย จำกัด,73210,0,144,สามพราน,13.74058333,0
100.31865,กระทุ่มล้ม,ผลิตน้ำจิ้มต่าง ๆ น้ำส้มสายชู เครื่องแกง น้ำพริกเผา แกงไก่บรรจุกระป๋อง วุ้นมะพร้าว ผงหมูแดง,426,3-13(2)-13/48นฐ,พุทธมณฑลสาย  4,เลขที่ 99,137,นครปฐม,02-8141391-4,4,บริษัท เทพผดุงพรมะพร้าว จำกัด,โชคไชโย,เทพผดุงพรมะพร้าว (แม่พลอย),73220,289,145,สามพราน,13.72263333,1504392623
100.16393,บางปลา,ผลิตยางรถยนต์,500,3-51-2/50นฐ,บางเลน-เกาะแรด,เลขที่ 4/1-2,300,นครปฐม,034-301681,7,บริษัท สวิซซ์-วัน คอร์ปอเรชั่น จำกัด,-,บริษัท สวิซซ์-วัน คอร์ปอเรชั่น จำกัด,73130,200,146,บางเลน,13.98223,2369421930
99.985009,ทุ่งกระพังโหม,ผลิตแอสฟัลต์ติกคอนกรีต,7,3-50(4)-1/37นฐ,ค่ายลูกเสือ,เลขที่ 19/1,7,นครปฐม, ,3,บริษัท สิทธิมงคลรังสี จำกัด,,บริษัท แสงชัยโชค จำกัด,73140,0,147,กำแพงแสน,14.00543,24500000
100.3005052,ไร่ขิง,ทำเคมีภัณฑ์สารเคมี การเก็บรักษาลำเลียงผสมและแบ่งบรรจุเคมีภัณฑ์ เช่น น้ำยาแอร์โซเวนท์ และการผสมผลิตภัณฑ์จากปิโตเลียมและวัสดุอื่น เช่น การผสมน้ำมัน เป็นต้น,115,จ3-42(1)-10/54นฐ,ไร่ขิง 42,เลขที่ 89,85,นครปฐม,21050477,12,บริษัท เค.เอ็ม.เคมีคอล คอร์ปอเรชั่น จำกัด,,บริษัท เค.เอ็ม.เคมีคอล คอร์ปอเรชั่น จำกัด,73210,30,148,สามพราน,13.75997193,130000000
100.06095,ตาก้อง,ทำผลิตภัณฑ์แอสฟัลต์ติคคอนกรีต,5,จ3-50(4)-21/48นฐ,นครปฐม-ดอนตูม,เลขที่ 55,5,นครปฐม,,2,บริษัท ป.พัฒนารุ่งโรจน์ก่อสร้าง จำกัด,,บริษัท ป.พัฒนารุ่งโรจน์ก่อสร้าง จำกัด,73000,0,149,เมืองนครปฐม,13.89525,16000000
99.99778535,ทุ่งกระพังโหม,ผลิตแอสฟัลท์ติกคอนกรีต,5,จ3-50(4)-22/60นฐ,,เลขที่ 19/1,3,นครปฐม,,3,บริษัท แสงชัยโชค จำกัด,,บริษัท แสงชัยโชค จำกัด,73140,2,150,กำแพงแสน,14.00828665,27500000
100.059863,ตาก้อง,ทำผลิตภัณฑ์แอสฟัลท์ติกคอนกรีต,7,จ3-50(4)-3/55นฐ,,เลขที่ 55,7,นครปฐม,034-202359,2,ห้างหุ้นส่วนจำกัด ป.พัฒนารุ่งโรจน์ก่อสร้าง,,บริษัท ป.รวีกนก ก่อสร้าง จำกัด ,73000,0,151,เมืองนครปฐม,13.89569809,90500000
100.0889333,ดอนยายหอม,ผลิตยางแอสฟัลท์ติกคอนกรีต,7,จ3-50(4)-32/47นฐ,พระประโทน-บานแพ้ว,เลขที่ 59/2,7,นครปฐม,034-229780-3,4,บริษัท 168 ฤทธาการสร้าง จำกัด,,บริษัท 168 ฤทธาการสร้าง จำกัด,73000,0,152,เมืองนครปฐม,13.75978333,41500000
,บ้านยาง,ผลิตและจำหน่ายแอสฟัลท์ติกตอนกรีต,9,จ3-50(4)-37/64นฐ,,เลขที่ โฉนดที่ดินเลขที่ 30869,6,นครปฐม,036-461323,2,บริษัท ทองมาคอนแทรคเตอร์ จำกัด,,บริษัท ทองมาคอนแทรคเตอร์ จำกัด,73000,3,153,เมืองนครปฐม,,10600000
,บางภาษี,ผลิตเอสฟัลท์ติกคอนกรีต,4,จ3-50(4)-39/59นฐ,บางเลน - ลาดหลุมแก้ว,เลขที่ ,3,นครปฐม,,13,บริษัท กษิดิศ เอ็นจิเนียริ่ง จำกัด,,บริษัท กษิดิศ เอ็นจิเนียริ่ง จำกัด,10900,1,154,บางเลน,,78000000
,บางภาษี,ผลิตแอสฟัลต์ติกคอนกรีต,5,จ3-50(4)-40/62นฐ,,เลขที่ -,5,นครปฐม,,4,บริษัท เอ-อาเธอร์แอดวานซ์ จำกัด,,บริษัท จตุรมาศ จำกัด,70110,0,155,บางเลน,,55000000
,บางภาษี,ทำแอสฟัลท์ติกคอนกรีต,7,จ3-50(4)-43/63นฐ,,เลขที่ -,5,นครปฐม,,,บริษัท ท่ามะกาแอสฟัลท์ จำกัด,,บริษัท ท่ามะกาแอสฟัลท์ จำกัด,73130,2,156,บางเลน,,235000000
100.0906495,ถนนขาด,ผลิตแอสฟัลท์ติกคอนกรีต,4,จ3-50(4)-46/60นฐ,,เลขที่ 11/11,4,นครปฐม,,1,บริษัท ไทยวุฒิพงษ์ จำกัด,,บริษัท ไทยวุฒิพงษ์ จำกัด,73000,0,157,เมืองนครปฐม,13.77970021,60000000
100.0886662,ดอนยายหอม,ผลิตยางแอสฟัลท์ติกคอนกรีต,10,จ3-50(4)-5/55นฐ,พระประโทน - บ้านแพ้ว,เลขที่ ,8,นครปฐม,,4,บริษัท โอ.เอ็น.คอนสตรัคชั่น จำกัด,,บริษัท ธงชัยเจริญก่อสร้าง 2566 จำกัด,73000,2,158,เมืองนครปฐม,13.76024754,28000000
100.195833,คลองใหม่,ทำคอนกรีตอัดแรง,121,3-58(1)-1/25นฐ,เพชรเกษม,เลขที่ 38,117,นครปฐม,311138,6,บริษัท วงศ์ชัย จำกัด,,บริษัท วงศ์ชัย จำกัด,73110,4,159,สามพราน,13.755733,9000000
100.2984667,ไร่ขิง,ผลิตกระเบื้องซีเมนต์ลอนคู่ กระเบื้องซีเมนต์ลอนเล็ก กระเบืองแผ่นเรียบ,394,3-58(1)-1/30นฐ,พุทธมณฑลสายที่ 5,เลขที่ 99,326,นครปฐม,28102888,9,บริษัท มหพันธ์ไฟเบอร์ซีเมนต์ จำกัด,ประชาร่วมใจ,บริษัท เฌอร่า จำกัด (มหาชน),73210,68,160,สามพราน,13.72068333,469478992
100.3012333,บางกระทึก,ผลิตและจำหน่ายคอนกรีตผสมเสร็จ,7,3-58(1)-1/40นฐ,พุทธมณฑลสาย 5,เลขที่ โฉนดเลขที่ 21471,7,นครปฐม,213-1039,2,บริษัท ทีพีไอ คอนกรีต จำกัด,,บริษัท ทีพีไอ คอนกรีต จำกัด,73210,0,161,สามพราน,13.76203333,20000000
,บางแก้ว,ผลิตเสาเข็มพร้อมบริการตอก,92,3-58(1)-186/62นฐ,-,เลขที่ 46/4,92,นครปฐม,,3,บริษัท ยูไนเต็ดคอนสตรัคชั่นแมติเรียล จำกัด,-,บริษัท ยูไนเต็ดคอนสตรัคชั่นแมติเรียล จำกัด,73120,0,162,นครชัยศรี,,259300000
100.0864,ตลาดจินดา,ทำผลิตภัณฑ์คอนกรีต เช่น เสาเข็มคอนกรีตอัดแรง บล๊อคประดับพื้น ท่อระบายน้ำ,41,3-58(1)-2/33นฐ,บ้านแพร้วพระประโทน,เลขที่ 85/21,27,นครปฐม,034-397242-3,2,บริษัท ไฮเทคไทยคอนกรีต จำกัด,,บริษัท ไฮเทคไทยคอนกรีต จำกัด,73110,14,163,สามพราน,13.68311667,17000000
100.2312167,หอมเกร็ด,"ทำเสาเข็มคอนกรีตอัดแรงแบบแรงเหวี่ยง ปริมาณการผลิตปีละ 85,594 ท่อน",415,3-58(1)-2/36นฐ,พุทธมณฑลสาย 7,เลขที่ 16/12,410,นครปฐม,323579,3,บริษัท ทักษิณคอนกรีต จำกัด (มหาชน),,บริษัท ทักษิณคอนกรีต จำกัด (มหาชน),73110,5,164,สามพราน,13.7643,279000000
100.2314333,หอมเกร็ด,ผลิตกระเบื้องคอนกรีตมุงหลังคา และอุปกรณ์,85,3-58(1)-20/34นฐ,พุทธมณฑลสาย 7,เลขที่ 76/1,76,นครปฐม,034-220421-5,4,บริษัท กระเบื้องหลังคาซีแพค จำกัด,,บริษัท เอสซีจี รูฟฟิ่ง จำกัด,73110,9,165,สามพราน,13.77138333,15835030
,หนองงูเหลือม,ผลิตผงยิบซั่ม,22,3-58(1)-9/33นฐ,คลองชลประทาน,เลขที่ 80/1,0,นครปฐม,,2,นางสาวกนกนุช ชวลิตอำนวย,,,73000,22,166,เมืองนครปฐม,,1700000
100.0260833,ดอนข่อย,ผลิตเสาเข็มคอนกรีตอัดแรง,282,จ3-58(1)-1/37นฐ,พลดำริห์,เลขที่ 122,164,นครปฐม,2822185,3,บริษัท วัสดุภัณฑ์คอนกรีต จำกัด,,บริษัท วัสดุภัณฑ์คอนกรีต จำกัด,73140,118,167,กำแพงแสน,14.01851667,15000000
100.28505,บางเตย,ผลิตคอนกรีตผสมเสร็จ,3,จ3-58(1)-100/48นฐ,ปิ่นเกล้า-นครชัยศรี,เลขที่ 3803,3,นครปฐม,,1,บริษัท นครหลวงคอนกรีต จำกัด,,บริษัท นครหลวงคอนกรีต จำกัด,73210,0,168,สามพราน,13.78638333,48600000
100.3052271,คลองโยง,โรงงานผลิตคอนกรีตสำเร็จรูป,6,จ3-58(1)-110/53นฐ,คลองโยง-บางภาษี,เลขที่ 22/22,6,นครปฐม,,5,บริษัท โตวัน ทรานสปอร์ต จำกัด,,บริษัท โตวัน ทรานสปอร์ต จำกัด,73170,0,169,พุทธมณฑล,13.84678593,7000000
,บางภาษี,ผลิตและจำหน่ายคอนกรีตอัดแรง,38,จ3-58(1)-12/61นฐ,,เลขที่ ,28,นครปฐม,,13,นางสาวสมฤทัย ยมชัยภูมิ,,บริษัท 3 พี คอนกรีต จำกัด,73130,10,170,บางเลน,,60000000
,บางภาษี,ผลิตและจำหน่ายผลิตภัณฑ์คอนกรีตอัดแรง,39,จ3-58(1)-13/61นฐ,บางเลน-ลาดหลุมแก้ว,เลขที่ ,28,นครปฐม,,13,นายภาคภูมิ ยมชัยภูมิ,,บริษัท ภูมิฐาน คอนกรีต จำกัด,73130,11,171,บางเลน,,60000000
100.0169,วังตะกู,ทำผลิตภัณฑ์คอนกรีตผสมเสร็จ,5,จ3-58(1)-135/48นฐ,มาลัยแมน,เลขที่ 83/6,4,นครปฐม,,6,ห้างหุ้นส่วนจำกัด เจริญชัยคอนกรีตมิกซ์,,ห้างหุ้นส่วนจำกัด เจริญชัยคอนกรีตมิกซ์,73000,1,172,เมืองนครปฐม,13.85326667,11000000
100.0792605,สามง่าม,ผลิตท่อซีเมนต์ และบ่อพักคอนกรีต,50,จ3-58(1)-135/61นฐ,นครปฐม - ดอนตูม (3036),เลขที่ 29/1,26,นครปฐม,,1,ห้างหุ้นส่วนจำกัด ประจักษ์วัสดุก่อสร้างดอนตูม,เศรษฐวิถี ซอย 4,ห้างหุ้นส่วนจำกัด ประจักษ์วัสดุก่อสร้างดอนตูม,73150,24,173,ดอนตูม,13.95627641,8500000
,บางเลน,ผลิตและจำหน่ายคอนกรีตผสมเสร็จ,19,จ3-58(1)-144/61นฐ,,เลขที่ 185,19,นครปฐม,,9,บริษัท สหนครปฐม คอนกรีต จำกัด,,บริษัท สหนครปฐม คอนกรีต จำกัด,73000,0,174,บางเลน,,17800000
,บัวปากท่า,ผลิตวัสดุก่อสร้าง ประเภทผนังคอนกรีตมวลเบา,26,จ3-58(1)-151/67นฐ,,เลขที่ 90,26,นครปฐม,099-256-3781,7,บริษัท แม็กซ์บิวดิ้งเทคโนโลยี จำกัด,,บริษัท แม็กซ์บิวดิ้งเทคโนโลยี จำกัด,73130,0,175,บางเลน,,28200000
,บางภาษี,ผลิตคอนกรีตผสมเสร็จ และผลิตภัณฑ์คอนกรีต,30,จ3-58(1)-161/67นฐ,,เลขที่ 456,30,นครปฐม,095-5246499,12,บริษัท ยงคอนกรีต จำกัด (มหาชน),,บริษัท ยงคอนกรีต จำกัด (มหาชน),73130,0,176,บางเลน,,153431946
100.26264,บางภาษี,ผลิต ผลิตภัณฑ์คอนกรีต,50,จ3-58(1)-174/60นฐ,,เลขที่ 456,40,นครปฐม,,12,บริษัท ยงคอนกรีต จำกัด (มหาชน),,บริษัท ยงคอนกรีต จำกัด (มหาชน),71110,10,177,บางเลน,14.02045,215000000
,กระตีบ,"ผลิตบล็อคประสาน เสาเข็ม และแผ่นพื้น, คอนกรีตผสมเสร็จ",19,จ3-58(1)-192/64นฐ,มาลัยแมน,เลขที่ 157,13,นครปฐม,,2,นายจารุวัฒน์ ก้วยไข่มุข,,นครปฐมบล็อคประสาน,73180,6,178,กำแพงแสน,,22000000
100.08555,ลำลูกบัว,"หล่อชิ้นส่วนสำเร็จในงานอาคาร,สะพาน เช่น คาน เสา แผ่นพื้นและ อื่น ๆ",110,จ3-58(1)-2/38นฐ,-,เลขที่ 97,90,นครปฐม,9383463,1,บริษัท ไดอิกรุ๊ป จำกัด(มหาชน),-,บริษัท คิวเทค โปรดักส์ จำกัด,73150,20,179,ดอนตูม,13.98801667,9500000
100.27665,คลองโยง,ผลิตคอนกรีตผสมเสร็จ,3,จ3-58(1)-2/48นฐ,สายมะเกลือ-บางเลน,เลขที่ 15/1,3,นครปฐม,,5,บริษัท ผลิตภัณฑ์และวัสถุก่อสร้าง จำกัด,,บริษัท ปูนซีเมนต์ไทย (ท่าหลวง) จำกัด,73170,0,180,พุทธมณฑล,13.88478333,3000000
100.2654129,นราภิรมย์,หล่อชิ้นส่วนคอนกรีตเสริมเหล็ก และเสาเข็มคอนกรีตอัดแรง,40,จ3-58(1)-22/58นฐ,,เลขที่ 222,30,นครปฐม,,3,"บริษัท ไฮ-เทคโนโลยี คอนสตรัคชั่น จำกัด
",,บริษัท ไฮ-เทคโนโลยี คอนสตรัคชั่น จำกัด,11110,10,181,บางเลน,13.92435324,30000000
100.1280113,ท่าพระยา,ทำคอนกรีตผสมเสร็จ และผลิตภัณฑ์คอนกรีต เช่น เสาคอนกรีต เสาเข็มคอนกรีตอัดแรง คานคอนกรีตอัดแรง แผ่นพื้นคอนกรีตอัดแรง และท่อคอนกรีต,3,จ3-58(1)-240/60นฐ,,เลขที่ 65,3,นครปฐม,,5,บริษัท คชาณัฎฐ์ คอนกรีต จำกัด,,บริษัท คชาณัฏฐ์ คอนกรีต จำกัด,73120,0,182,นครชัยศรี,13.78023383,18000000
,ศรีมหาโพธิ์,แผ่นพื้นคอนกรีตอัดแรงสำเร็จรูป,55,จ3-58(1)-242/64นฐ,,เลขที่ 85/1,40,นครปฐม,,4,บริษัท วงศ์ชัย จำกัด,,บริษัท วงศ์ชัย จำกัด,73120,15,183,นครชัยศรี,,60000000
,ดอนตูม,ผลิตและจำหน่ายผนังคอนกรีตสำเร็จรูป,45,จ3-58(1)-27/62นฐ,,เลขที่ 88,35,นครปฐม,,1,บริษัท เอสเอ็นพีโพส เท็นชั่น จำกัด,,บริษัท เดลล์ต้ากรุ๊ป จำกัด,73170,10,184,บางเลน,,36000000
100.0772635,ไผ่หูช้าง,ผลิตเสาเข็มคอนกรีตอัดแรง และแผ่นพื้นคอนกรีต,40,จ3-58(1)-288/57นฐ,,เลขที่ 69,22,นครปฐม,,7,บริษัท พงศ์พิพัฒนคอนกรีต จำกัด,,บริษัท พี.คอน2020 จำกัด,73130,18,185,บางเลน,14.05117265,31200000
100.1175333,ดอนตูม,ผลิตเสาเข็มคอนกรีตอัดแรง และผลิตภัณฑ์คอนกรีตอื่น ๆ,64,จ3-58(1)-3/38นฐ,,เลขที่ 65,36,นครปฐม,416-3705,3,บริษัท คอนกรีตไลน์ จำกัด,,บริษัท คอนกรีตไลน์ จำกัด,73130,28,186,บางเลน,14.0252,22000000
,บางเตย,ผลิตเสาเข็มคอนกรีตอัดแรง,10,จ3-58(1)-62/66นฐ,,เลขที่ 121,8,นครปฐม,,1,บริษัท พัฒนาอุปกรณ์วัสดุ จำกัด,,บริษัท พัฒนาอุปกรณ์วัสดุ จำกัด,73210,2,187,สามพราน,,28500000
100.1795443,บางไทรป่า,ทำผลิตภัณฑ์คอนกรีต เช่น แผ่นพื้น เสาเข็ม เสาคอนกรีต และ ผลิตภัณฑ์คอนกรีตสำเร็จรูปทุกชนิด,24,จ3-58(1)-70/67นฐ,,"เลขที่ 81, 81/1, 81/2",13,นครปฐม,081-944-0740,10,บริษัท เอ ที คอนกรีต (บางเลน) จำกัด,,บริษัท เอ ที คอนกรีต (บางเลน) จำกัด,73130,11,188,บางเลน,14.03918043,95000000
99.90302,ทุ่งบัว,ผลิตแผ่นพื้น และผนังคอนกรีตสำเร็จรูป,50,จ3-58(1)-82/57นฐ,เข้านิคมทหารอากาศกำแพงแสน,เลขที่ 1,45,นครปฐม,,8,บริษัท เอ็มแพค แผ่นคอนกรีต จำกัด,,บริษัท เอ็มแพค แผ่นคอนกรีต จำกัด,73140,5,189,กำแพงแสน,14.04705,60000000
,ทุ่งลูกนก,ทำคอนกรีตผสมเสร็จ และ ทำผลิตภัณฑ์คอนกรีต เช่น เสาเข็ม แผ่น พื้น,66,จ3-58(1)-96/62นฐ,,เลขที่ 3004,50,นครปฐม,,4,บริษัท ไฮเทคคอนกรีต จำกัด,,บริษัท ไฮเทคคอนกรีต จำกัด,73110,16,190,กำแพงแสน,,47000000
,สามง่าม,ผลิตคอนกรีตผสมเสร็จ ผลิตภัณฑ์คอนกรีต เช่น ท่อคอนกรีตเสริมเหล็ก บ่อพักคอนกรีต แผ่นพื้นคอนกรีต อิฐบล็อก,30,จ3-58(1)-97/63นฐ,,เลขที่ 5,20,นครปฐม,,,บริษัท พลิศอินท์ คอนกรีต จำกัด,,บริษัท พลิศอินท์ คอนกรีต จำกัด,73150,10,191,ดอนตูม,,57000000
