ถนน,เลขที่,ซอย,แรงม้า,เงินทุนรวม,_id,คนงาน,เลขทะเบียนโรงงาน,ลำดับ,ชื่อโรงงาน,ประกอบกิจการ,โทรศัพท์,ไปรษณีย์,ตำบล,อำเภอ,จังหวัด,หมู่
เซิดน้อย-มาบไผ่,เลขที่ 139,-,125,17000000,822,6,3-105-15/54ชบ,822,บริษัท อมตะ เวสท์ รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,0 3816 0038,20170,บ้านบึง,บ้านบึง,ชลบุรี,0
 -,เลขที่ 33/3, -,32,6900000,823,7,3-105-159/48ชบ,823,บริษัท อินเตอร์ชล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในมวดที่ 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),083-5693988,20130,เหมือง,เมืองชลบุรี,ชลบุรี,5
 -,เลขที่ 7, -,210,15000000,824,10,3-105-161/48ชบ,824,บริษัท อีสเทิร์น รีคัพเวอรี่ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) หล่อหลอมโลหะจากแผงวงจรอิเล็กทรอนิกส์ โดยกรรมวิธีทางอุตสาหกรรม,038-783562,20220,หนองอิรุณ,บ้านบึง,ชลบุรี,6
 -,เลขที่ 209/18, -,49,2350000,825,10,3-105-167/48ชบ,825,ห้างหุ้นส่วนจำกัด บุญจอง รีไซเคิ้ล,คัดแยกวัสดุที่ไม่ใช้แล้วตามประกาศกระทรวงอุตสาหกรรมฉบับที่ 1 (พ.ศ.2541),089-8323759,20230,บึง,ศรีราชา,ชลบุรี,2
สุขประยูร,เลขที่ 51/1,เทศบาล 3,95,1650000,826,10,3-105-17/53ชบ,826,บริษัท ชัยแสงเพชร เอ็นจิเนียริ่ง จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20160,หนองตำลึง,พานทอง,ชลบุรี,9
-,เลขที่ 115/17,-,44,3100000,827,5,3-105-18/55ชบ,827,บริษัท ปิรามิด แสงทอง รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ได้แก่ เศษเหล็ก เศษพลาสติก เศษไม้ และเศษกระดาษ,,20180,พลูตาหลวง,สัตหีบ,ชลบุรี,2
หนองไทร-หนองแห้ง,เลขที่ โฉนดที่ดินเลขที่ 54355,-,21,1225000,828,6,3-105-18/56ชบ,828,ห้างหุ้นส่วนจำกัด เจ๊อ้วนและเพี่อนบริการ,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20140,หมอนนาง,พนัสนิคม,ชลบุรี,2
,เลขที่ 7,,0,3180000,829,10,3-105-18/57ชบ,829,บริษัท ชูขวัญ ค้าของเก่า จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,089-7634767,20140,หนองปรือ,พนัสนิคม,ชลบุรี,10
เมืองใหม่,เลขที่ 79/65, -,50.27,3000000,830,15,3-105-19/50ชบ,830,บริษัท สตาร์อีเลคโทรเซอร์วิส จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ประกอบ ดัดแปลง ซ่อมแซม หรือปรับปรุง เครื่องใช้ไฟฟ้าและอุปกรณ์อิเล็กทรอนิกส์ที่ใช้แล้ว,085-9022848,20230,ทุ่งสุขลา,ศรีราชา,ชลบุรี,10
,เลขที่ 19/5,,22,6800000,831,8,3-105-19/57ชบ,831,บริษัท พี.เอ็น.พี.รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20170,มาบไผ่,บ้านบึง,ชลบุรี,4
-,เลขที่ 41/8,-,285,11000000,832,23,3-105-2/46ชบ,832,บริษัท ถนัดศรีทวีคูณรุ่งเรือง (14) จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ. 2541) ปั๊มตัดและอัดโลหะ,038-372159,20230,บึง,ศรีราชา,ชลบุรี,8
 -,เลขที่ 51/1, -,124,25000000,833,10,3-105-2/49ชบ,833,บริษัท พีซี เทรดดิ้ง แอนด์ ซัพพลาย จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีส่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และทำเชื้อเพลิงทดแทนจากน้ำมันเครื่องที่ใช้แล้ว,090-4646665,20000,บ้านสวน,เมืองชลบุรี,ชลบุรี,10
-,เลขที่ 579/1,-,87,2050000,834,16,3-105-2/55ชบ,834,นายจำลอง ครุฑธา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น เศษไม้ ขี้เลื่อย เศษกระดาษ เศษพลาสติก เป็นต้น,,20220,หนองไผ่แก้ว,บ้านบึง,ชลบุรี,1
-,เลขที่ 55,-,595,4500000,835,10,3-105-2/56ชบ,835,บริษัท เอ็ม.เอ็ม.สตีล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,20170,หนองซ้ำซาก,บ้านบึง,ชลบุรี,4
,เลขที่ 98/7,,90,4300000,836,9,3-105-2/60ชบ,836,ห้างหุ้นส่วนจำกัด เดอะรียูส,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,-,20110,เขาคันทรง,ศรีราชา,ชลบุรี,9
-,เลขที่ 159,-,15,1300000,837,7,3-105-21/54ชบ,837,ขวัญเจริญซัพพลาย,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20170,มาบไผ่,บ้านบึง,ชลบุรี,2
 -,เลขที่ , -,431,9200000,838,34,3-105-229/50ชบ,838,บริษัท ชวสิงห์ จำกัด,คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20220,หนองอิรุณ,บ้านบึง,ชลบุรี,4
-,เลขที่ 25/9,-,113,1750000,839,9,3-105-23/47ชบ,839,ห้างหุ้นส่วนจำกัด ชาลี รีไซเคิล,คัดแยกเศษวัสดุไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1(พ.ศ.2541) โม่บดเศษพลาสติก อัดเศษกระดาษ และตัดโลหะ,,20230,บึง,ศรีราชา,ชลบุรี,7
 -,เลขที่ 59, -,136.75,7000000,840,24,3-105-23/49ชบ,840,บริษัท ทวีกาญจน์ค้าถัง 2002 จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เฉพาะเศษกระดาษ เศษพลาสติก เศษโลหะ เศษไม้ เศษยาง เศษแก้ว เศษผ้า นำตัวทำละลายและน้ำมันที่ผ่านการใช้งานแล้วมาผ่านกระบวนการทางอุตสาหกรรม เพื่อนำกลับมาใช้ใหม่ ซ่อมและล้างถัง อัดกระดาษ โม่บดย่อยพลาสติก และอัดเศษโลหะ,038-938162-3,20150,โป่ง,บางละมุง,ชลบุรี,10
-,เลขที่ 214/3,-,9,5475000,841,7,3-105-23/54ชบ,841,บริษัท ทรีวิว จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,038-236640,20110,หนองขาม,ศรีราชา,ชลบุรี,7
-,เลขที่ 54/24,-,15,950000,842,3,3-105-23/56ชบ,842,นายสมบัติ เพ็ชรสัญญา,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ได้แก่ พลาสติก กระดาษ ไม้และโลหะ,,20110,หนองขาม,ศรีราชา,ชลบุรี,9
เทศบาล 2,เลขที่ 21/4,,59,700000,843,4,3-105-23/57ชบ,843,บริษัท ภีมพัฒน์ รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,038-206732,20160,หนองตำลึง,พานทอง,ชลบุรี,1
-,เลขที่ 16/2,-,62.5,700000,844,7,3-105-24/48ชบ,844,ห้างหุ้นส่วนจำกัดกัด 59 กุญแจทอง,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) อัดเศษโลหะและบดพลาสติก,085-2842775,20160,บ้านเก่า,พานทอง,ชลบุรี,3
,เลขที่ 81,,760,106500000,845,70,3-105-24/60ชบ,845,บริษัท เจีย เฟิง จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,086-1417560,20170,หนองซ้ำซาก,บ้านบึง,ชลบุรี,5
-,เลขที่ 10/1,-,6,8500000,846,11,3-105-25/56ชบ,846,บริษัท เอ.เอ็น.เค.รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,081-1445757,20170,มาบไผ่,บ้านบึง,ชลบุรี,2
 -,เลขที่ 146, -,75,34000000,847,7,3-105-28/49ชบ,847,นางชุติกาญจน์ พันธุ์โฆษิต,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย บดย่อยไม้ อัดเศษกระดาษ อัดเศษเหล็ก บดย่อยพลาสติก และรีไซเคิลน้ำมันหล่อลื่นใช้แล้ว เพื่อเป็นน้ำมันหยอดทิ้ง น้ำมันทาแบบ น้ำมันเลี้ยงโซ่,,20170,มาบไผ่,บ้านบึง,ชลบุรี,4
,เลขที่ 219,,280.6,56100000,848,20,3-105-28/60ชบ,848,บริษัท เจ.เอ เซอร์วิส แอนด์ ซัพพลาย จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,08 1840 4219 ,20140,หนองเหียง,พนัสนิคม,ชลบุรี,11
ปากร่วม-บึง,เลขที่ 85/57,,293,20584000,849,28,3-105-29/56ชบ,849,บริษัท มัลติรีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20230,บ่อวิน,ศรีราชา,ชลบุรี,2
-,เลขที่ 4/1,-,97,7900000,850,15,3-105-3/46ชบ,850,ห้างหุ้นส่วนจำกัด เอส.เอส.เค พาร์เลส แอนด์ แพคกิ้ง,คัดแยกเศษวัสดุโดยไม่ฝังกลบ,,20140,หมอนนาง,พนัสนิคม,ชลบุรี,7
เกษตร-เขาช่องแคบ,เลขที่ 99,-,1220,85000000,851,45,3-105-3/48ชบ,851,บริษัท เอเซีย เวสต์ แมนเน็จเม้นท์ จำกัด,คัดแยกและฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และบดย่อยพลาสติก,01-6286361,20270,วัดสุวรรณ,บ่อทอง,ชลบุรี,5
ชลบุรี-แกลง กม.56-57,เลขที่ 157,-,46,2100000,852,4,3-105-3/53ชบ,852,บริษัท อีสเทิร์น ปาล์ม ออยล์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20190,เขาซก,หนองใหญ่,ชลบุรี,2
-,เลขที่ 121/34,-,294,20000000,853,10,3-105-3/56ชบ,853,บริษัท เอ แอนด์ อาร์ รีไซเคิ้ลลิ้ง เซ็นเตอร์ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20160,บ้านเก่า,พานทอง,ชลบุรี,2
,เลขที่ 77/2,,118,9050000,854,9,3-105-32/56ชบ,854,บริษัท เคเอสไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20230,บ่อวิน,ศรีราชา,ชลบุรี,5
-,เลขที่ ,-,152.5,28000000,855,40,3-105-33/47ชบ,855,บริษัท เจริญรุ่งเรือง รีไซเคิล (หนองขาม) จำกัด,คัดแยกและฝังกลบของเสียหรือวัสดุที่ไม่ใช้แล้วที่ไม่อันตราย,,20110,หนองขาม,ศรีราชา,ชลบุรี,6
,เลขที่ 88/5,,232,5656000,856,11,3-105-34/56ชบ,856,บริษัท กานต์สินี รีไซเคิล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20110,เขาคันทรง,ศรีราชา,ชลบุรี,8
,เลขที่ โฉนดที่ดินเลขที่ 54821 เลขที่ดิน 165,,115,15200000,857,10,3-105-34/60ชบ,857,บริษัท โชคสหพัฒน์ แอนด์ ซัพพลาย จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20140,นาเริก,พนัสนิคม,ชลบุรี,8
,เลขที่ 349/4,,327,29000000,858,18,3-105-35/59ชบ,858,บริษัท สินสวัสดิ์ เมทัล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,38348125,20110,หนองขาม,ศรีราชา,ชลบุรี,3
,เลขที่ 51/29,,80.5,8850000,859,30,3-105-35/60ชบ,859,ห้างหุ้นส่วนจำกัด ณัฐชา ตะวันออก กรุ๊ป ,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,081-7235110,20150,เขาไม้แก้ว,บางละมุง,ชลบุรี,1
-,เลขที่ 3/4,-,92,4100000,860,9,3-105-38/53ชบ,860,บริษัท เตตระ เซอร์วิส จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20110,บางพระ,ศรีราชา,ชลบุรี,11
-,เลขที่ 325/15,-,420,40000000,861,9,3-105-40/56ชบ,861,บริษัท ฮีดากา ซูซูโทกุ (ประเทศไทย) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,038-110-565,20110,หนองขาม,ศรีราชา,ชลบุรี,3
-,เลขที่ 99/19,-,20,4150000,862,8,3-105-41/56ชบ,862,ห้างหุ้นส่วนจำกัด อัญชลินทร์ 888,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ได้แก่ กระดาษ พลาสติก ไม้และโลหะ,,20170,บ้านบึง,บ้านบึง,ชลบุรี,3
,เลขที่ 24,,75,11000000,863,4,3-105-42/58ชบ,863,บริษัท ไดเวอร์เจนท์ เวิร์คกรุ๊ป จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20140,หนองเหียง,พนัสนิคม,ชลบุรี,16
,เลขที่ 66,,65,9000000,864,26,3-105-42/60ชบ,864,บริษัท อาปา สตีล อินเตอร์เทรด จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20220,คลองกิ่ว,บ้านบึง,ชลบุรี,4
,เลขที่ 89/7,,90,2700000,865,6,3-105-43/47ชบ,865,บริษัท เอ.อี.ซี.พลาสติก 89 จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) อัดเศษโลหะและกระดาษ และบดย่อยพลาสติก,,20110,สุรศักดิ์,ศรีราชา,ชลบุรี,1
สุขุมวิท,เลขที่ 250/40, -,59,12700000,866,5,3-105-45/49ชบ,866,มงคงรุ่งเรืองค้าของเก่า,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย,0 3835 7277,20110,บางพระ,ศรีราชา,ชลบุรี,10
,เลขที่ โฉนดที่ดินเลขที่ 6766,,67.6,2000000,867,8,3-105-45/58ชบ,867,วงษ์พาณิชย์ สาขาตำบลดอนหัวฬ่อ,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,,20000,ท่าบุญมี,เกาะจันทร์,ชลบุรี,7
-,เลขที่ ,-,110,5000000,868,7,3-105-47/47ชบ,868,บริษัท แอดเทค ดีไวซ์เซส (ประเทศไทย) จำกัด,คัดแยกหรือแปรสภาพเครื่องใช้ไฟ้าและอุปกรณ์อิเล็คทรอนิกส์ที่ใช้แล้ว,-,20170,บ้านบึง,บ้านบึง,ชลบุรี,2
 -,เลขที่ , -,60,600000,869,11,3-105-47/49ชบ,869,ห้างหุ้นส่วนจำกัด ทองอยู่ไทยเปเปอร์ รีไซเคิล,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดเศษกระดาษ และอัดเศษโลหะ,,20150,หนองปลาไหล,บางละมุง,ชลบุรี,4
,เลขที่ 89/11,,180,42000000,870,10,3-105-48/60ชบ,870,บริษัท เอ.อี.ซี.พลาสติก 89 จำกัด,คัดแยกเศษวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20110,สุรศักดิ์,ศรีราชา,ชลบุรี,1
-,เลขที่ -,-,59,4000000,871,12,3-105-49/48ชบ,871,นายธีร์ จันทะขาว,คัดแยกวัสดุที่ไม่ใช้แล้ว ตามที่กำหนดไว้ในภาคผนวก 1 หมวด 1 ของบัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และบดย่อยพลาสติก,,20000,ดอนหัวฬ่อ,เมืองชลบุรี,ชลบุรี,5
-,เลขที่ 89/54,-,49,1900000,872,9,3-105-49/53ชบ,872,บริษัท ซี.เอช.พี.ยิ่งเจริญ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,084 6362 191,20160,หนองตำลึง,พานทอง,ชลบุรี,3
,เลขที่ 88/2,,489,32000000,873,13,3-105-50/60ชบ,873,บริษัท ชรินทร์ทิพย์ โฟร์คลิฟท์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,038-111690,20000,หนองรี,เมืองชลบุรี,ชลบุรี,5
-,เลขที่ 293,-,6,17050000,874,25,3-105-52/53ชบ,874,บริษัท โชคเกรียงขจร จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,081-9496654,20230,บ่อวิน,ศรีราชา,ชลบุรี,1
วิฑูรย์ดำริ,เลขที่ 121/6,,0,6950000,875,10,3-105-55/47ชบ,875,บริษัท โฟร์ซันส์ (ประเทศไทย) จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,20170,บ้านบึง,บ้านบึง,ชลบุรี,3
,"เลขที่ โฉนดที่ดินเลขที่ 168343,168344",,130,130000000,876,15,3-105-56/60ชบ,876,บริษัท เค.พี.เอส เปเปอร์ แอนด์ พลาสติก จำกัด,คัดแยกเศษวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20230,บ่อวิน,ศรีราชา,ชลบุรี,4
-,เลขที่ 27/43,-,126.5,2500000,877,20,3-105-57/47ชบ,877,บริษัท เนทโก้ เทคโนโลยี จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,20230,บึง,ศรีราชา,ชลบุรี,8
 -,เลขที่ 111/10, -,390,17000000,878,10,3-105-57/49ชบ,878,บริษัท เปเปอร์มิลล์ แอนด์ คราฟท์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย อัดกระดาษ และอัดโลหะ,,20160,บ้านเก่า,พานทอง,ชลบุรี,2
-,เลขที่ 133,-,174,4200000,879,10,3-105-59/54ชบ,879,ประสารค้าของเก่า,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,095-5205906,20150,หนองปลาไหล,บางละมุง,ชลบุรี,8
-,เลขที่ 84/5,-,400,0,880,0,3-105-6/46ชบ,880,บริษัท พัทยา เปเปอร์มิลล์ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1,,20150,หนองปลาไหล,บางละมุง,ชลบุรี,1
 -,เลขที่ 34/1, -,93,2100000,881,10,3-105-62/49ชบ,881,บริษัท อ้อย เค เช จำกัด,คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นอันตราย อัดโลหะ บดย่อยพลาสติก และทำเชื้อเพลิงทดแทนจากน้ำมันเครื่องใช้แล้ว,,20170,บ้านบึง,บ้านบึง,ชลบุรี,4
สายหนองกาน้ำ-บ้านบึง,เลขที่ 114,-,136,15000000,882,33,3-105-63/54ชบ,882,บริษัท ทรัพย์หงธุ์ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,038-157165-6,20160,หนองหงษ์,พานทอง,ชลบุรี,6
-,เลขที่ 30/20,-,67,9700000,883,14,3-105-64/47ชบ,883,บริษัท โกลบอล (เอเซีย แปซิฟิค) เอ็นไวรอนเมนทอลโพรเทคชั่น จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วเฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรมฉบับที่ 1 (พ.ศ.2541) และบดย่อยเศษพลาสติก,038-276791,20000,หนองรี,เมืองชลบุรี,ชลบุรี,1
-,เลขที่ 37,-,65,550000,884,9,3-105-65/47ชบ,884,ห้างหุ้นส่วนจำกัด สี่พี่น้องร่วมเจริญ,คัดแยกวัสดุที่ไม่ใช้แล้ว เฉพาะที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว ท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541),,20160,โคกขี้หนอน,พานทอง,ชลบุรี,4
-,เลขที่ 83/1,บ้านเก่า 13,190,2100000,885,9,3-105-65/53ชบ,885,วงษ์พาณิชย์พานทอง,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20160,บ้านเก่า,พานทอง,ชลบุรี,3
บึง-บ่อวิน,เลขที่ 216/66,,210,3515000,886,16,3-105-66/60ชบ,886,บริษัท บูรพารวมเศษ จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,094-0652518,20230,บ่อวิน,ศรีราชา,ชลบุรี,5
-,เลขที่ 59,-,27,2600000,887,18,3-105-68/48ชบ,887,บริษัท เวรี่ไลท์ อินดัสเตรียล จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้ ตามที่กำหนดไว้ในหมวด1 ข้อ1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1(พ.ศ.2541),01-6546925,20140,ท่าข้าม,พนัสนิคม,ชลบุรี,3
-,เลขที่ 81/1,-,165,14800000,888,16,3-105-68/54ชบ,888,บริษัท โชคพรทรัพย์ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,086-3248332,20170,หนองซ้ำซาก,บ้านบึง,ชลบุรี,5
โป่งสะเก็ด,เลขที่ ,นาวังซอย 7,417,38000000,889,14,3-105-69/54ชบ,889,บริษัท เอส.เอ.สแคร๊พ จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,,20150,ตะเคียนเตี้ย,บางละมุง,ชลบุรี,4
     -,เลขที่ 670/4,     -,180,5000000,890,9,3-105-7/46ชบ,890,บริษัท เอ.พี.รีไซเคิล อินดัสเตรียล จำกัด,อัดกระดาษ อัดเศษโลหะ อัดพลาสติก,742107,20220,คลองกิ่ว,บ้านบึง,ชลบุรี,1
-,เลขที่ 103/1,-,114,7700000,891,15,3-105-7/47ชบ,891,บริษัท นพรุจ รีไซเคิล จำกัด,ซ่อมและล้างถังบรรจุที่ใช้แล้วด้วยตัวทำละลาย และนำน้ำมันหล่อลื่นที่ใช้แล้ว พร้อมไส้กรองน้ำมันเครื่องและไส้กรองน้ำยาหล่อเย็น มาผ่านกรรมวิธีการทางอุตสาหกรรมโดยการกรอง เพื่อนำน้ำมันกลับมาใช้ประโยชน์ใหม่ ผลิตเป็นเชื้อเพลิงทดแทน น้ำมันทาแบบ,083-3820697,20170,มาบไผ่,บ้านบึง,ชลบุรี,5
เจริญโชคดี,เลขที่ 12/1,-,3,470000,892,15,3-105-7/54ชบ,892,บริษัท รีไซเคิล เอ็นจิเนียริ่ง จำกัด,คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,038-209913-5,20140,หมอนนาง,พนัสนิคม,ชลบุรี,11
-,เลขที่ -,-,307,23500000,893,9,3-105-7/56ชบ,893,บริษัท แท็ก เฮฟวี่ เมทัล จำกัด,คัดแยกสิ่งปฏิกูลหรือวัสดุไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ได้แก่ พลาสติก กระดาษ ไม้ อลูมิเนียม ทองเหลือ ทองแดง สแตนเลส และโลหะอื่น ๆ,038-350061-62,20110,เขาคันทรง,ศรีราชา,ชลบุรี,2
