ประกอบกิจการ,อำเภอ,รหัสประเภท,ประเภทโรงงาน,ถนน,ซอย,FID,เงินทุนรวม(ล้านบาท),คนงานรวม,จังหวัด,หมู่,เลขที่,แรงม้า,ปีที่อนุญาต,ตำบล,เลขทะเบียนโรงงานเดิม,ผู้ประกอบการ,_id,ชื่อโรงงาน,จำพวก,รหัสไปรษณีย์
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ล้างบรรจุภัณฑ์ด้วยตัวทำละลาย,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10700000000000,82,45,สมุทรสาคร,3,88/5,316,2558,นาดี,3-106-13/58สค,บริษัท รังสิตรีไซเคืล จำกัด,1692,บริษัท รังสิตรีไซเคิล จำกัด,3,74000
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น กระดาษ พลาสติก และโลหะ,กระทุ่มแบน,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เพชรเกษม,,10700000000000,15.5,7,สมุทรสาคร,7,92/11,80,2557,อ้อมน้อย,3-105-21/57สค,บริษัท ส.เพิ่มพูลลาภ จำกัด,1693,บริษัท ส.เพิ่มพูลลาภ จำกัด,3,74130
หลอมหล่อเศษโลหะ เช่น ทองแดง ตะกรันทองแดง และตะกอนทองแดงจากระบบบำบัดน้ำเสีย,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10700000000000,55,10,สมุทรสาคร,2,49/9,2001,2561,นาโคก,3-106-24/61สค,บริษัท จินฮุ้ย นอนเฟอรัส เมทัล จำกัด,1694,บริษัท จินฮุ้ย นอนเฟอรัส เมทัล จำกัด,3,74000
นำน้ำมันหล่อลื่นที่ใช้แล้ว น้ำมันดีเซลเเละเบนซินปนเปื้อน น้ำมันเตาปนเปื้อน เเละตัวทำละลายใช้เเล้วมาผ่านกรรมวิธีการผลิตทางอุตสาหกรรม (กรอง)เพื่อนำกลับมาใช้ประโยชน์เป็นเชื้อเพลิงทดแทน ผลิตน้ำมันหยอดทิ้งและน้ำมันทาแบบจากน้ำมันหล่อลื่นที่ใช้แล้ว,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10700000000000,13,124,สมุทรสาคร,3,25/58,655,2558,นาดี,3-106-27/58สค,บริษัท ก้องเพชร จำกัด,1695,บริษัท ก้องเพชร จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้ว ที่ไม่เป็นของเสียอันตราย,เมืองตรัง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,ทล.419,,10900000000000,8,18,ตรัง,3,น.ส.3 ก. เลขที่ 638,83,2563,บ้านโพธิ์,3-105-38/63ตง,นายอภิเศรษฐ์ อุยสุย,1696,ตรังพลาสติกรีไซเคิล,3,92000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,แปลงยาว,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,ฉะเชิงเทรา-สัตหีบ 331,,10200000000000,9,102,ฉะเชิงเทรา,2,โฉนดที่ดินเลขที่ 9378,581,2561,วังเย็น,3-105-82/61ฉช,บริษัท ชุงส์ รีไซเคิล (ประเทศไทย) จำกัด,1697,บริษัท ชุงส์ รีไซเคิล (ประเทศไทย) จำกัด,3,24190
ขัดทำความสะอาดโลหะที่ไม่เป็นของเสียอันตราย,แปลงยาว,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,วัดเนินไร่,,10200000000000,140,351,ฉะเชิงเทรา,12,33,2191,2560,แปลงยาว,3-106-103/60ฉช,บริษัท พี.ซี.วู๊ดโพรดักส์ จำกัด,1698,บริษัท พี.ซี.วู๊ดโพรดักส์ จำกัด,3,24190
ถอดแยกชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ และบดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ บดย่อยสายไฟ สายเคเบิ้ลใต้น้ำ และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,12,30,ฉะเชิงเทรา,9,99/97,1380.5,2560,เกาะขนุน,3-106-107/60ฉช,บริษัท เอยู การค้าระหว่างประเทศ (ประเทศไทย) จำกัด,1699,บริษัท เอยู การค้าระหว่างประเทศ (ประเทศไทย) จำกัด,3,24120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บางน้ำเปรี้ยว,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,8,20,ฉะเชิงเทรา,11,22,551,2567,บางขนาก,3-105-6/67ฉช,บริษัท จียูเอ็น อีโค่ จำกัด,1700,บริษัท จียูเอ็น อีโค่ จำกัด,3,24150
รีไซเคิลแผงโซลาร์เซลล์ (Solar Cell) ที่ใช้แล้ว รีไซเคิลเศษมอเตอร์เก่าที่ใช้แล้วโดยการถอดแยก ปอกและบดย่อยเศษสายไฟ ถอดแยกและบดย่อยแผงวงจร และชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ นำเศษโลหะอลูมิเนียม เศษโลหะรวม มาบดย่อยและขัดผิวทำความสะอาด และเก็บรวบรวมแบตเตอรี่เก่าโดยไม่มีการแปรสภาพ  ,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,36,60,ฉะเชิงเทรา,9,โฉนดที่ดินเลขที่ 28082,3973.11,2569,เกาะขนุน,3-106-17/69ฉช,นายคำศรี จันทป,1701,นายคำศรี จันทป,3,24120
ฝังกลบสิ่งปฏิกูลและวัสดุที่ไม่ใช้แล้วที่เป็นของเสียอันตราย และไม่อันตราย,เมืองราชบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10700000000000,393.306,10,ราชบุรี,8,,275.5,2547,หินกอง,3-105-14/47รบ,บริษัท บริหารและพัฒนาเพื่อการอนุรักษ์สิ่งแวดล้อม จำกัด (มหาชน),1702,บริษัท บริหารและพัฒนาเพื่อการอนุรักษ์สิ่งแวดล้อม จำกัด (มหาชน),3,70000
นำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วมาผลิตเป็นผลิตภัณฑ์ใหม่ โดยผ่านกรรมวิธีการผลิตทางอุตสาหกรรม เช่น การผลิตเฟอร์ริก คลอไรด์ คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองราชบุรี,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10700000000000,4.3,13,ราชบุรี,11,-,138,2548,หินกอง,3-106-14/48รบ,บริษัท วาสินีอุตสาหกรรม จำกัด,1703,บริษัท วาสินีอุตสาหกรรม จำกัด,3,70000
ซ่อมและล้างภาชนะบรรจุ ผลิตเชื้อเพลิงทดแทน ,กระทุ่มแบน,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,นวลทอง,10700000000000,24,40,สมุทรสาคร,9,77/8,286.94,2552,สวนหลวง,3-106-34/52สค,บริษัท โอ.ที.วา อินดัสทรีส์ดรัม จำกัด,1704,บริษัท โอ.ที.วา อินดัสทรีส์ดรัม จำกัด,3,74110
ผลิตน้ำมันผสมยาง (PUBBER OIL) และน้ำมันหยอดทิ้งจากน้ำมันหล่อลื่นที่ใช้แล้ว,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,พระรามที่ 2, -,10700000000000,1.5,55,สมุทรสาคร,5,138,16,2549,พันท้ายนรสิงห์,3-106-40/49สค,บริษัท อังประภาสตีล จำกัด,1705,บริษัท อังประภาสตีล จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย ทำเม็ดพลาสติก เกรดบี ทำผลิตภัณฑ์พลาสติก,กระทุ่มแบน,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เศรษฐกิจ,คลองมะเดื่อ 13,10700000000000,15.2,20,สมุทรสาคร,4,68,571.89,2549,คลองมะเดื่อ,3-105-43/49สค,บริษัท พี.เอ็น.ที.สยาม พลาสติก จำกัด,1706,บริษัท พี.เอ็น.ที.สยาม พลาสติก จำกัด,3,74110
ล้างบรรจุภัณฑ์ด้วยตัวทำละลาย,โพธาราม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,บ้านหนองกวาง-บ้านหนองตรึง,-,10700000000000,0.19,55,ราชบุรี,7,-,9.5,2552,หนองกวาง,3-106-14/52รบ,ห้างหุ้นส่วนจำกัด สิริสมหมายโลหะกิจ,1707,ห้างหุ้นส่วนจำกัด สิริสมหมายโลหะกิจ,3,70120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองราชบุรี,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,3.5,6,ราชบุรี,7,77/7,84.68,2561,ห้วยไผ่,3-105-83/61รบ,บริษัท เอ็มเอส เมทัล จำกัด,1708,บริษัท เอ็มเอส เมทัล จำกัด,3,70000
หลอมเศษและตะกรันโลหะที่ไม่เป็นของเสียอันตราย คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นอันตราย ผลิตภัณฑ์เกี่ยวกับโลหะ เช่น บานประตู หน้าต่างและชิ้นส่วนโคมไฟ,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10700000000000,7,10,สมุทรสาคร,2,93/3,196,2553,บางน้ำจืด,3-106-66/53สค,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,1709,บริษัท เจทีเอส เมทัล สแครป เทรดดิ้ง จำกัด,3,74000
ผลิตเม็ดพลาสติกเกรดบี ผลิตภัณฑ์พลาสติกอื่นๆ จากพลาสติกที่ใช้แล้ว,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,เอกชัย,-,10700000000000,31,15,สมุทรสาคร,9,46197,720,2553,นาดี,3-106-72/53สค,บริษัท บางกอกโตโย อินดัสเตรียล จำกัด,1710,บริษัท บางกอก โตโย อินดัสเตรียล จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,20.7,35,สมุทรสาคร,7,88/180,58,2560,บางกระเจ้า,3-105-111/60สค,นายเกี้ยง เฉียงเมือง,1711,เค.การช่าง,3,74000
นำวัสดุการเกษตรมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเชื้อเพลิงทดแทน และใช้เป็นวัตถุดิบในอุตสาหกรรมปุ๋ยชีวมวล และสารปรับปรุงดิน  ,บางแพ,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10700000000000,157.3,25,ราชบุรี,10,99/8,2640,2567,วัดแก้ว,3-106-2/67รบ,บริษัท ทรัพย์ไพบูลย์ถาวร จำกัด,1712,บริษัท ทรัพย์ไพบูลย์ถาวร จำกัด,3,70160
บดย่อยแผงวงจรอิเล็กทรอนิกส์ ถอดแยกชิ้นส่วนอุปกรณ์เครื่องใช้ไฟฟ้า หม้อแปลงไฟฟ้า มอเตอร์ และสายไฟ เก็บรวบรวมแบตเตอรี่ใช้แล้วเฉพาะแบตเตอรี่ตะกั่วชนิดแห้งเท่านั้น ถอด บด ย่อย ตัด และรีไซเคิลชิ้นส่วนแบตเตอรี่ใช้แล้วเฉพาะแบตเตอรี่ตะกั่วชนิดแห้ง และคัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองราชบุรี,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10700000000000,65,14,ราชบุรี,9,92,1385,2567,ห้วยไผ่,3-106-12/67รบ,บริษัท ไอพีพี ลีด แอนด์ เมทัลส์ จำกัด,1713,บริษัท ไอพีพี ลีด แอนด์ เมทัลส์ จำกัด,3,70000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และบดย่อยสายไฟเพื่อแยกทองแดง,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10700000000000,31,25,สมุทรสาคร,3,43435,630,2569,บางโทรัด,3-106-14/69สค,บริษัท หัวหยวน รีไซเคิล รีซอร์ส จำกัด,1714,บริษัท หัวหยวน รีไซเคิล รีซอร์ส จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย เช่น ถังโลหะชนิดต่างๆ เศษเหล็ก ทองแดง ทองเหลือง อลูมิเนียม เศษพลาสติก เศษกระดาษ เศษผ้า เศษไม้ เศษยาง,กระทุ่มแบน,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,-,-,10700000000000,2.8,10,สมุทรสาคร,2,35/3,95,2565,ดอนไก่ดี,3-105-19/65สค,นายศุภกร เด่นแดนไทย,1715,นายศุภกร เด่นแดนไทย,3,74110
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย และบดย่อยเศษพลาสติก,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,49.5,28,สมุทรสาคร,7,132/24,291,2568,โคกขาม,3-105-22/68สค,บริษัท ไทย เอ็น. เค. พลาสติคอล จำกัด,1716,บริษัท ไทย เอ็น. เค. พลาสติคอล จำกัด,3,74000
นำสายไฟและอุปกรณ์อิเล็กทรอนิกส์มาผ่านกระบวนการบดย่อย และหลอมเพื่อนำโลหะกลับมาใช้ประโยชน์ใหม่ หลอมหล่อ เศษทองแดง เศษทองเหลือง เศษอลูมิเนียม เศษนิเกิล เศษโครเมียม เศษเงิน เศษทอง,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10700000000000,17,40,สมุทรสาคร,2,"โฉนดที่ดินเลขที่ 50134,50135,50136,135494",888.43,2567,นาโคก,3-106-11/67สค,บริษัท โจวเหลียน เมทัลลิคส์ จำกัด,1717,บริษัท โจวเหลียน เมทัลลิคส์ จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,40,5,สมุทรสาคร,6,"8/21, 8/22",182,2566,คอกกระบือ,3-105-34/66สค,บริษัท ทรินิตี้ โกลเบิล เทรด จำกัด,1718,บริษัท ทรินิตี้ โกลเบิล เทรด จำกัด,3,74000
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,4.8,20,สมุทรสาคร,3,99/8,145,2563,พันท้ายนรสิงห์,3-105-26/63สค,บริษัท อินโนเวสท์ จำกัด,1719,บริษัท อินโนเวสท์ จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย อัดเศษโลหะ อัดกระดาษและบดย่อยพลาสติก,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,12.5,14,สมุทรสาคร,7,70/9,144,2567,ท่าจีน,3-105-19/67สค,นายสิรภพ ฉันทวิเศษกุล,1720,นายสิรภพ ฉันทวิเศษกุล,3,74000
ผลิตซิงค์ซัลเฟต ตะกอนทองแดง ตะกอนดีบุก และแคลเซียมไนเตรด จากสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เขาย้อย,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,ชัดหลังเต่า,-,10800000000000,19.5,12,เพชรบุรี,7,60,3970.5,2558,หนองชุมพล,3-106-18/58พบ,บริษัท หวิน จี (ประเทศไทย) จำกัด,1721,บริษัท หวิน จี (ประเทศไทย) จำกัด,3,76140
ทำเชื้อเพลิงทดแทนจากยางและพลาสติกที่ใช้แล้ว,เขาย้อย,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,เพชรเกษม,วัดดอนทราย-เขาพระ,10800000000000,50,38,เพชรบุรี,1,โฉนดที่ดินเลขที่ 24503,970,2551,ทับคาง,3-106-17/51พบ,ห้างหุ้นส่วนจำกัด เกษมศักดิ์,1722,ห้างหุ้นส่วนจำกัด เกษมศักดิ์,3,76140
กลั่นน้ำมันจากยางรถยนต์เก่า,ท่ายาง,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,-,-,10800000000000,22,20,เพชรบุรี,7,น.ส.3ก เลขที่ 513,1920,2557,ท่าแลง,3-106-30/57พบ,บริษัท เปรมอนันต์ ปิโตเลียม จำกัด,1723,บริษัท เปรมอนันต์ ปิโตเลียม จำกัด,3,76130
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านลาด,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เพชรเกษม,-,10800000000000,3454.07,6,เพชรบุรี,6,76,390,2565,สมอพลือ,3-105-61/65พบ,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,1724,บริษัท สยามคราฟท์อุตสาหกรรม จำกัด,3,76150
ถอดแยกชิ้นส่วนเครื่องใช้ไฟฟ้า อุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ บดย่อยชิ้นส่วนอุปกรณ์ไฟฟ้าและอิเล็กทรอนิกส์ แผงวงจรอิเล็กทรอนิกส์ สายไฟ สายเคเบิ้ลใต้น้ำ,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,10,18,ฉะเชิงเทรา,15,โฉนดที่ดินเลขที่ 8053,570.05,2566,เกาะขนุน,3-106-20/66ฉช,บริษัท เจพี เวลที ดีเวลลอปเม้นท์ จำกัด,1725,บริษัท เจพี เวลที ดีเวลลอปเม้นท์ จำกัด,3,24120
นำแผงวงจรอิเล็กทรอนิกส์มาบดย่อยเพื่อผลิต ทองคำแท่ง เกลือทอง ทองแดงแท่ง นำแผงวงจรอิเล็กทรอนิกส์ที่มีเศษพลาสติกผสมมาผลิตแผ่น WPC,แปลงยาว,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,190.03,35,ฉะเชิงเทรา,12,"โฉนดที่ดินเลขที่ 32645,32646,32647,32648,32649,32650,32651,32652,2197",785.8,2568,แปลงยาว,3-106-29/68ฉช,บริษัท จิ้วรุ่ย เอ็นวิรอนแมนทัล โปรเทคชั่น จำกัด,1726,บริษัท จิ้วรุ่ย เอ็นวิรอนแมนทัล โปรเทคชั่น จำกัด,3,24190
นำเศษโลหะและตะกรันโลหะมาหลอมหล่อ เพื่อนำกลับมาใช้ใหม่,เมืองสมุทรสาคร,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,เอกชัย,กองพนันพล,10700000000000,10,10,สมุทรสาคร,2,124/1,280,2568,บางน้ำจืด,3-106-25/68สค,บริษัท นพดล อลูมิเนียม จำกัด,1727,บริษัท นพดล อลูมิเนียม จำกัด,3,74000
นำเศษโลหะรวมและสายไฟทุกชนิดมาผ่านกรรมวิธีคัดแยกเพื่อนำโลหะชนิดต่าง ๆ และพลาสติกกลับมาใช้ประโยชน์ใหม่,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,55,96,ฉะเชิงเทรา,9,88/88,1496,2568,เกาะขนุน,3-106-32/68ฉช,บริษัท เอจี สยาม เมทัล กรุ๊ป จำกัด,1728,บริษัท เอจี สยาม เมทัล กรุ๊ป จำกัด,3,24120
นำเศษมอเตอร์และเศษสายไฟทุกชนิดที่ไม่เป็นของเสียอันตรายมาผ่านกรรมวิธีการบดย่อย,พนมสารคาม,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,35.8,60,ฉะเชิงเทรา,9,โฉนดที่ดินเลขที่ 15303,9714,2562,เกาะขนุน,3-106-38/62ฉช,บริษัท เอ็มทู แวร์เฮ้าส์ จำกัด,1729,บริษัท เอ็มทู แวร์เฮ้าส์ จำกัด,3,24120
คัดแยกสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,17.6,20,สมุทรสาคร,4,"โฉนดที่ดินเลขที่ 96155, 96156, 96157, 96147",114,2557,บางหญ้าแพรก,3-105-3/57สค,บริษัท ซีโนไทย มารีน โปรดักส์ จำกัด,1730,บริษัท ซีโนไทย มารีน โปรดักส์ จำกัด,3,74000
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านโป่ง,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,8.75,4,ราชบุรี,11,54/10,244,2562,นครชุมน์,3-105-95/62รบ,บริษัท เทพยสิทธิ์ รีไซเคิล จำกัด,1731,บริษัท เทพยสิทธิ์ รีไซเคิล จำกัด,3,70110
คัดแยกเศษวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,พนมสารคาม,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,3.6,8,ฉะเชิงเทรา,7,525,505,2567,ท่าถ่าน,3-105-91/67ฉช,บริษัท ทริปเปิ้ล ทรี สตีล จำกัด,1732,บริษัท ทริปเปิ้ล ทรี สตีล จำกัด,3,24120
คัดแยกวัสดุที่ไม่ใช้แล้วที่ไม่เป็นของเสียอันตราย,บ้านโพธิ์,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10200000000000,20,20,ฉะเชิงเทรา,3,108/2,230,2563,หนองตีนนก,3-105-80/63ฉช,ห้างหุ้นส่วนจำกัด เอ็นเค เจริญพาณิชย์,1733,ห้างหุ้นส่วนจำกัด เอ็นเค เจริญพาณิชย์,3,24140
นำของเสียที่ได้จากการหลอมเหล็กมาผ่านกรรมวิธีทางอุตสาหกรรม เพื่อผลิตเป็นสังกะสีออกไซด์,แปลงยาว,10600,การนำผลิตภัณฑ์อุตสาหกรรมที่ไม่ใช้แล้วหรือของเสียจากโรงงานมาผลิตเป็นวัตถุดิบ,,,10200000000000,17,7,ฉะเชิงเทรา,12,โฉนดที่ดินเลขที่ 13496,460,2562,แปลงยาว,3-106-51/62ฉช,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด,1734,บริษัท ไฮ เอฟฟิซิเอ็นซี่ จำกัด ,3,24190
คัดแยกวัสดุที่ไม่ใช้แล้ว ตามที่กำหนดไว้ในหมวด 1 ข้อ 1 ของภาคผนวกที่ 1 บัญชีสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้วท้ายประกาศกระทรวงอุตสาหกรรม ฉบับที่ 1 (พ.ศ.2541) และทำเม็ดพลาสติก,กระทุ่มแบน,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,เศรษฐกิจ,-,10700000000000,1.5,10,สมุทรสาคร,4,344/13,190.72,2548,ท่าไม้,3-105-16/48สค,นางสมพร พิมพ์ทิมานนท์,1735,เอส.เค.พลาสติก,3,74110
คัดแยกสิ่งปฏิกูลที่ไม่ใช้แล้วที่ไม่เป็นอันตราย เช่น กระดาษ เหล็ก แก้ว ผ้า พลาสติก และผลิตเม็ดพลาสติก,เมืองสมุทรสาคร,10500,โรงงานคัดแยกหรือฝังกลบสิ่งปฏิกูลหรือวัสดุที่ไม่ใช้แล้ว,,,10700000000000,6,25,สมุทรสาคร,1,53/1,90,2557,บ้านเกาะ,3-105-16/57สค,บริษัท บาย เซล บิซิเนส จำกัด,1736,บริษัท บาย เซล บิซิเนส จำกัด,3,74000
